Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Netevia,https://www.crunchbase.com/organization/netevia,Growing,Private,For Profit,101-250,,Debt Financing,2024-07-03,,,,Active,,,,1,,120000000,USD,120000000,,,,,,,,120000000,USD,120000000,Whitehorse Capital,1,"Greater Miami Area, East Coast, Southern US","Apps, Financial Services, Lending and Investments, Payments, Software",,High,,,,"Apps, Banking, Financial Services, FinTech, Payments, Software","North Miami Beach, Florida, United States",1
Radix,https://www.crunchbase.com/organization/radix-4326,,Private,For Profit,101-250,Made Acquisitions,Series A,2022-04-19,,2017-01-01,year,Active,,,2,1,Early Stage Venture,11000000,USD,11000000,11000000,USD,11000000,Series A,11000000,USD,11000000,11000000,USD,11000000,Level Equity Management,1,"Greater Phoenix Area, Western US","Data and Analytics, Software",,,,,,"Business Intelligence, Software","Scottsdale, Arizona, United States",
Stack AI,https://www.crunchbase.com/organization/stack-87fd,,Private,For Profit,11-50,,Pre-Seed,2023-04-05,,2022-12-01,day,Active,,,2,1,Seed,3000000,USD,3000000,3000000,USD,3000000,Pre-Seed,3000000,USD,3000000,3000000,USD,3000000,"Y Combinator, Soma Capital, Lambda, Gradient, Epakon Capital",7,"Greater Boston Area, East Coast, New England","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Professional Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Consulting, E-Commerce, Information Technology, Internet, Machine Learning, Software","Cambridge, Massachusetts, United States",
ProhostAI,https://www.crunchbase.com/organization/prohostai,,Private,For Profit,1-10,,Pre-Seed,2024-05-28,,2024-01-01,year,Active,,,2,1,Seed,,,,,,,Pre-Seed,,,,,,,"Y Combinator, Pear VC, Data Tech Fund",3,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), B2B, Generative AI, Machine Learning, SaaS","San Francisco, California, United States",
Revrag,https://www.crunchbase.com/organization/revrag,,Private,For Profit,1-10,,Pre-Seed,2024-08-22,,2022-01-01,year,Active,,,3,1,Seed,600000,USD,600000,600000,USD,600000,Pre-Seed,600000,USD,600000,600000,USD,600000,"Kunal Shah, Powerhouse Ventures, Vetri Vetrivelkumaran Vellore, Deepak Anchala, Viral Bajaria",6,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Sales, Sales Automation","Bangalore, Karnataka, India",
Trust Machines,https://www.crunchbase.com/organization/trust-machines,Growing,Private,For Profit,11-50,,Seed,2022-02-03,,2022-01-01,year,Active,,,1,1,Seed,150000000,USD,150000000,150000000,USD,150000000,Seed,150000000,USD,150000000,150000000,USD,150000000,"Digital Currency Group, Union Square Ventures, Breyer Capital, Hivemind Capital Partners, GoldenTree Asset Management",7,"Greater New York Area, East Coast, Northeastern US","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,Medium,,,,"Bitcoin, Blockchain, Cryptocurrency","New York, New York, United States",3
Camb.ai,https://www.crunchbase.com/organization/camb-ai,,Private,For Profit,11-50,,Seed,2024-02-06,,2022-01-01,day,Active,,,,1,Seed,4000000,USD,4000000,4000000,USD,4000000,Seed,4000000,USD,4000000,4000000,USD,4000000,"Blue Star Innovation Partners, Courtside Ventures, TRTL Ventures, Ikemori Venture Support, Eisaburo Maeda.",5,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",,,,,,,,"Dubai, Dubai, United Arab Emirates",
Draup,https://www.crunchbase.com/organization/draup,Growing,Private,For Profit,101-250,,Series A,2022-03-21,,2017-06-01,day,Active,,,2,1,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series A,20000000,USD,20000000,20000000,USD,20000000,HKW,1,"Greater Houston Area, Southern US","Artificial Intelligence (AI), Data and Analytics, Professional Services, Sales and Marketing, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Big Data, Business Intelligence, Machine Learning, Productivity Tools, Recruiting, Sales, Software","The Woodlands, Texas, United States",
Medeloop,https://www.crunchbase.com/organization/medeloop,Growing,Private,For Profit,11-50,,Seed,2023-09-20,,2021-08-17,day,Active,,,4,1,Seed,8000000,USD,8000000,8000000,USD,8000000,Seed,8000000,USD,8000000,8000000,USD,8000000,"Maven Ventures, General Catalyst, OVO Fund, NV Investments, Kenneth Frazier",6,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Data and Analytics, Design, Health Care, Information Technology, Software",,,,,,"Data Integration, Data Visualization, Database, Electronic Health Record (EHR), Health Care, Machine Learning, Software","Menlo Park, California, United States",
Heeyo,https://www.crunchbase.com/organization/heeyo,,Private,For Profit,1-10,,Seed,2024-08-01,,2024-01-01,day,Active,,,1,1,Seed,3500000,USD,3500000,3500000,USD,3500000,Seed,3500000,USD,3500000,3500000,USD,3500000,"OpenAI Startup Fund, Amazon Alexa Fund, Pear VC, Charge Ventures",4,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software","Palo Alto, California, United States",
INGENIOUS.BUILD,https://www.crunchbase.com/organization/ingenious-build,Growing,Private,For Profit,101-250,,Series A,2023-11-16,,2016-01-01,year,Active,,,1,1,Early Stage Venture,37000000,USD,37000000,37000000,USD,37000000,Series A,37000000,USD,37000000,37000000,USD,37000000,"Cushman & Wakefield, American Family Ventures, Navitas Capital, Crow Holdings, Morpheus Ventures",7,Southern US,Real Estate,,High,,,,"Construction, Property Development","Nashville, Tennessee, United States",
Eluvio,https://www.crunchbase.com/organization/eluvio,Growing,Private,For Profit,11-50,,Series A,2021-08-25,,2018-01-01,day,Active,,,2,1,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series A,20000000,USD,20000000,20000000,USD,20000000,,,"San Francisco Bay Area, West Coast, Western US","Blockchain and Cryptocurrency, Media and Entertainment, Other, Software, Video",,,,,,"Blockchain, Software, Video","Berkeley, California, United States",
Balfin Group,https://www.crunchbase.com/organization/balfin-group,Growing,Private,For Profit,1001-5000,,Debt Financing,2024-09-10,,1993-01-01,year,Active,,,,1,,26000000,EUR,28705746,,,,,,,,26000000,EUR,28705746,"European Bank for Reconstruction and Development, Intesa Sanpaolo Bank Albania",2,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,Medium,,,,"Banking, Financial Services, Insurance","Tirana, Tirane, Albania",
BrightAI,https://www.crunchbase.com/organization/brightai,,Private,For Profit,51-100,,Venture - Series Unknown,2024-07-25,,2020-01-01,year,Active,,,4,1,,13999995,USD,13999995,13999995,USD,13999995,Venture - Series Unknown,13999995,USD,13999995,13999995,USD,13999995,,,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Internet Services, Mobile, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Cloud Computing, Internet of Things, Mobile","San Francisco, California, United States",
Vantyr,https://www.crunchbase.com/organization/vantyr,,Private,For Profit,1-10,Was Acquired,Pre-Seed,2023-01-11,,2022-01-01,year,Active,,,3,1,M&A,1100000,USD,1100000,1100000,USD,1100000,Pre-Seed,1100000,USD,1100000,1100000,USD,1100000,"Mark Balovnev, Marek Termanowski",2,"San Francisco Bay Area, Silicon Valley, West Coast","Information Technology, Privacy and Security, Software",,,,,,"Cyber Security, Information Technology, SaaS, Software","Redwood City, California, United States",
Alison AI,https://www.crunchbase.com/organization/alison-ai,,Private,For Profit,11-50,,Pre-Seed,2023-01-06,,2022-01-01,month,Active,,,2,1,Seed,5100000,USD,5100000,5100000,USD,5100000,Pre-Seed,5100000,USD,5100000,5100000,USD,5100000,"Andreessen Horowitz, Cardumen Capital, Bossanova Investimentos, Crescendo Venture Partners, yellowHEAD",5,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Enterprise Software, SaaS","Tel Aviv-yafo, Tel Aviv, Israel",
375ai,https://www.crunchbase.com/organization/375ai,,Private,,11-50,,Seed,2024-08-08,,2022-01-01,year,Active,,,,1,Seed,5000000,USD,5000000,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,"Arca, Auros, 6th Man Ventures, EV3 Research, Primal Capital",5,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Decentralized Finance (DeFi)","San Francisco, California, United States",
MATTER,https://www.crunchbase.com/organization/matter-2,,Private,For Profit,11-50,,Venture - Series Unknown,2014-11-19,"Accelerator, Incubator",2014-01-01,year,Active,,"Grant, Seed, Venture",2,1,,4400000,USD,4400000,4400000,USD,4400000,Venture - Series Unknown,4400000,USD,4400000,4400000,USD,4400000,,,"Greater Chicago Area, Great Lakes, Midwestern US","Biotechnology, Community and Lifestyle, Health Care, Information Technology, Science and Engineering",,,,,,"Biopharma, Communities, Health Care, Health Diagnostics, Information Technology, Life Science, Medical, Medical Device","Chicago, Illinois, United States",8
The 1% Club,https://www.crunchbase.com/organization/the-1-club,Growing,Private,For Profit,11-50,,Seed,2023-10-30,,2022-01-01,year,Active,,,,1,Seed,100000000,INR,1201237,100000000,INR,1201237,Seed,100000000,INR,1201237,100000000,INR,1201237,Gruhas,1,Asia-Pacific (APAC),"Education, Financial Services",,,,,,"Education, Finance, Financial Services","Mumbai, Maharashtra, India",
Innovation Works,https://www.crunchbase.com/organization/innovation-works,,Private,For Profit,11-50,,Grant,2022-09-13,"Government Office, Incubator",1999-01-01,year,Active,,"Early Stage Venture, Seed",1,1,,19678479,USD,19678479,,,,,,,,19678479,USD,19678479,,,"Great Lakes, Northeastern US",Financial Services,,,,,,Finance,"Pittsburgh, Pennsylvania, United States",632
Praetorian,https://www.crunchbase.com/organization/praetorian,,Private,For Profit,101-250,,Series A,2020-02-13,,2010-01-01,year,Active,,,1,1,Early Stage Venture,10000000,USD,10000000,10000000,USD,10000000,Series A,10000000,USD,10000000,10000000,USD,10000000,"McKinsey & Company, Bill Wood Ventures",2,Southern US,"Information Technology, Privacy and Security, Science and Engineering, Software",,,,,,"Cloud Security, Cyber Security, Enterprise Software, Network Security, Penetration Testing, Security, Software Engineering","Austin, Texas, United States",
XetHub,https://www.crunchbase.com/organization/xethub,,Private,For Profit,11-50,Was Acquired,Seed,2023-01-09,,2021-10-29,day,Active,,,3,1,M&A,7500000,USD,7500000,7500000,USD,7500000,Seed,7500000,USD,7500000,7500000,USD,7500000,Madrona,1,"Greater Seattle Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Software",,,,,,"Cloud Computing, Cloud Storage, Data Integration, Data Management, Data Storage, Developer Platform, Developer Tools, Machine Learning, Software","Seattle, Washington, United States",
Marudhar Rocks International,https://www.crunchbase.com/organization/marudhar-rocks-international,,Private,,11-50,,Private Equity,2024-09-05,,2010-01-01,year,Active,,,,1,Private Equity,1500000000,INR,17861821,1500000000,INR,17861821,Private Equity,1500000000,INR,17861821,1500000000,INR,17861821,Pantomath Capital,1,Asia-Pacific (APAC),"Manufacturing, Real Estate",,,,,,"Building Material, Manufacturing","Hosur, Tamil Nadu, India",
assetbird,https://www.crunchbase.com/organization/assetbird,,Private,For Profit,11-50,,Venture - Series Unknown,2024-08-28,,2020-08-01,month,Active,,,,1,,2400000,EUR,2682514,2400000,EUR,2682514,Venture - Series Unknown,2400000,EUR,2682514,2400000,EUR,2682514,"IBB Ventures, 468 Capital",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Other, Real Estate, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), B2B, Productivity Tools, Real Estate, Software","Berlin, Berlin, Germany",
Corn,https://www.crunchbase.com/organization/corn-c6ef,,Private,,,,Seed,2024-08-20,,2007-01-01,year,Active,,,,1,Seed,6700000,USD,6700000,6700000,USD,6700000,Seed,6700000,USD,6700000,6700000,USD,6700000,"Polychain, BabylonChain, Framework Ventures, Offchain Labs, Sandeep Nailwal",21,"Dallas/Fort Worth Metroplex, Southern US","Blockchain and Cryptocurrency, Financial Services, Payments, Software",,,,,,Bitcoin,"Dallas, Texas, United States",
Extensiv,https://www.crunchbase.com/organization/extensiv,Growing,Private,For Profit,101-250,,Debt Financing,2022-12-06,,2022-01-01,year,Active,,,,1,,80000000,USD,80000000,,,,,,,,80000000,USD,80000000,Runway Growth Capital,1,"Greater Los Angeles Area, West Coast, Western US","Other, Professional Services",,,,,,Customer Service,"El Segundo, California, United States",
Plurality Network,https://www.crunchbase.com/organization/plurality-network,,Private,For Profit,1-10,,Pre-Seed,2024-02-13,,2023-01-01,year,Active,,,2,1,Seed,,,,,,,Pre-Seed,,,,,,,Outlier Ventures,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Information Technology, Internet Services, Other",,,,,,"Blockchain, Information Technology, Web3","Berlin, Berlin, Germany",
Quickline Communications,https://www.crunchbase.com/organization/quickline-limited,Growing,Private,For Profit,11-50,Was Acquired,Debt Financing,2024-08-01,,2004-01-01,year,Active,,,1,1,M&A,250000000,GBP,321391703,,,,,,,,250000000,GBP,321391703,"NatWest, UK Infrastructure Bank",2,"Europe, Middle East, and Africa (EMEA)","Hardware, Information Technology, Internet Services, Messaging and Telecommunications",,High,,,,"ISP, Telecommunications, VoIP","Hessle, East Riding of Yorkshire, United Kingdom",
Ragie AI,https://www.crunchbase.com/organization/ragie-ai,,Private,For Profit,11-50,,Seed,2024-07-01,,2024-01-01,year,Active,,,1,1,Seed,5500000,USD,5500000,5500000,USD,5500000,Seed,5500000,USD,5500000,5500000,USD,5500000,"Craft Ventures, Chapter One Ventures, Valor Equity Partners, Saga VC",4,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,Artificial Intelligence (AI),,
LastMile AI,https://www.crunchbase.com/organization/lastmile-ai,Growing,Private,For Profit,11-50,,Seed,2023-09-14,,2023-04-01,month,Active,,,3,1,Seed,10000000,USD,10000000,10000000,USD,10000000,Seed,10000000,USD,10000000,10000000,USD,10000000,"Gradient, 10x Founders, AME Cloud Ventures, Firsthand Alliance, Exceptional Capital",6,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Developer Platform, Software","New York, New York, United States",
LightFury Games,https://www.crunchbase.com/organization/lightfury-games,Growing,Private,For Profit,11-50,,Seed,2024-04-17,,2024-01-01,year,Active,,,3,1,Seed,711000000,INR,8505187,711000000,INR,8505187,Seed,711000000,INR,8505187,711000000,INR,8505187,"Blume Ventures, Gemba Capital, Java Capital, Kunal Shah, mixi",6,Asia-Pacific (APAC),"Apps, Gaming, Mobile, Software",,High,,,,"Gaming, Mobile Apps","Bengaluru, Karnataka, India",
LightForce,https://www.crunchbase.com/organization/lightforce-0202,,Private,For Profit,501-1000,,Private Equity,2024-09-04,,2019-01-01,year,Active,,,,1,Private Equity,50000000,USD,50000000,50000000,USD,50000000,Private Equity,50000000,USD,50000000,50000000,USD,50000000,Trinity Capital,1,"Greater Boston Area, East Coast, New England","Hardware, Health Care, Software",,,,,,"3D Technology, Dental, Health Care, Medical, Software","Burlington, Massachusetts, United States",
Garden,https://www.crunchbase.com/organization/garden-01d0,,Private,For Profit,1-10,,Seed,2024-08-15,,2023-01-01,year,Active,,,,1,Seed,6800000,USD,6800000,6800000,USD,6800000,Seed,6800000,USD,6800000,6800000,USD,6800000,"Enrique Colbert, Spark Capital, Craft Ventures, Mischief, Uncommon Capital",11,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Legal, Legal Tech","New York, New York, United States",
Reevo,https://www.crunchbase.com/organization/reevo-42ad,,Private,For Profit,11-50,,Seed,2024-07-11,,2024-04-07,day,Active,,,,1,Seed,10000000,USD,10000000,10000000,USD,10000000,Seed,10000000,USD,10000000,10000000,USD,10000000,Zhu Ventures,1,"San Francisco Bay Area, Silicon Valley, West Coast",Software,,,,,,Software,"Santa Clara, California, United States",
Ingeteam,https://www.crunchbase.com/organization/ingeteam,Growing,Private,For Profit,1001-5000,Was Acquired,Debt Financing,2023-12-14,,1972-01-01,year,Active,,,,1,M&A,46000000,EUR,50569400,,,,,,,,46000000,EUR,50569400,European Investment Bank,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Energy, Hardware, Natural Resources, Sustainability",,Medium,,,,"Electronics, Energy, Renewable Energy, Solar, Wind Energy","Zamudio, Pais Vasco, Spain",
Photonic,https://www.crunchbase.com/organization/photonic-f899,,Private,For Profit,101-250,,Venture - Series Unknown,2023-11-08,,2016-01-01,year,Active,,,1,1,,137000000,CAD,99341014,137000000,CAD,99341014,Venture - Series Unknown,137000000,CAD,99341014,137000000,CAD,99341014,"Microsoft, Inovia Capital, Amadeus Capital Partners, BCI, National Security Strategic Investment Fund",5,,"Hardware, Manufacturing, Science and Engineering",,,,,,"Hardware, Machinery Manufacturing, Quantum Computing","Vancouver, British Columbia, Canada",
PSG,https://www.crunchbase.com/organization/psg,,Private,For Profit,251-500,,Private Equity,2023-12-07,,1970-01-01,year,Active,,,3,1,Private Equity,4320000000,USD,4320000000,4320000000,USD,4320000000,Private Equity,4320000000,USD,4320000000,4320000000,USD,4320000000,Arctos Sports Partners,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Education, Sports",,,,,,"Sports, Sports Leagues and Teams, Training","Paris, Ile-de-France, France",
Gutsy,https://www.crunchbase.com/organization/gutsy-de74,Growing,Private,For Profit,11-50,,Seed,2023-10-10,,2022-10-01,month,Active,,,3,1,Seed,51000000,USD,51000000,51000000,USD,51000000,Seed,51000000,USD,51000000,51000000,USD,51000000,"Mayfield Fund, YL Ventures, Mickey Boodaei, George Kurtz, Udi Mokady",7,Southern US,"Consumer Electronics, Hardware, Information Technology, Privacy and Security, Software",,Medium,,,,"Computer, Enterprise Software, Network Security","Baton Rouge, Louisiana, United States",
SuperAGI,https://www.crunchbase.com/organization/superagi,,Private,For Profit,1-10,,Series A,2024-03-11,,2023-05-25,day,Active,,,2,1,Early Stage Venture,10000000,USD,10000000,10000000,USD,10000000,Series A,10000000,USD,10000000,10000000,USD,10000000,"Newlands VC, Kae Capital",2,"Greater Philadelphia Area, East Coast, Southern US","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Software","Newark, Delaware, United States",
Saphyre,https://www.crunchbase.com/organization/saphyre,Growing,Private,For Profit,51-100,,Series A,2022-03-22,,2017-01-01,day,Active,,,2,1,Early Stage Venture,18700000,USD,18700000,18700000,USD,18700000,Series A,18700000,USD,18700000,18700000,USD,18700000,"BNP Paribas, JP Morgan, HCAP Partners",3,"Greater New York Area, East Coast, Northeastern US",Financial Services,,,,,,"Asset Management, Financial Services, FinTech","Hoboken, New Jersey, United States",
VACUUMSCHMELZE,https://www.crunchbase.com/organization/vacuumschmelze-gmbh-co-kg,Growing,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Debt Financing,2024-09-05,,1923-01-01,year,Active,,,1,1,M&A,335000000,USD,335000000,,,,,,,,335000000,USD,335000000,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Hardware, Manufacturing",,Medium,,,,"Consumer Electronics, Manufacturing","Hanau, Hessen, Germany",
Bella Vita Organic,https://www.crunchbase.com/organization/bella-vita-organic,Growing,Private,For Profit,51-100,Made Acquisitions,Series A,2021-07-20,,2012-01-01,year,Active,,,2,1,Early Stage Venture,10000000,USD,10000000,10000000,USD,10000000,Series A,10000000,USD,10000000,10000000,USD,10000000,Ananta Capital,1,Asia-Pacific (APAC),"Commerce and Shopping, Consumer Goods, Health Care",,,,,,"Beauty, E-Commerce, Retail, Wellness","Gurgaon, Haryana, India",
Praia Health,https://www.crunchbase.com/organization/praia-health,Growing,Private,For Profit,11-50,,Series A,2024-04-02,,2024-01-01,year,Active,,,1,1,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series A,20000000,USD,20000000,20000000,USD,20000000,"SignalFire, Frist Cressey Ventures, Epsilon Health Investors, Providence Ventures",4,"Greater Chicago Area, Great Lakes, Midwestern US",Health Care,,High,,,,"Health Care, Hospital, Medical, Wellness","Chicago, Illinois, United States",
XBOW,https://www.crunchbase.com/organization/xbow,,Private,,11-50,,Seed,2024-07-16,,2024-01-01,year,Active,,,1,1,Seed,20000000,USD,20000000,20000000,USD,20000000,Seed,20000000,USD,20000000,20000000,USD,20000000,,,"Greater Seattle Area, West Coast, Western US","Consumer Electronics, Hardware, Information Technology, Privacy and Security",,,,,,"Computer, Network Security","Seattle, Washington, United States",
Merlyn Mind,https://www.crunchbase.com/organization/merlyn-mind,Growing,Private,For Profit,101-250,,Venture - Series Unknown,2021-06-21,,2018-09-06,day,Active,,,1,1,,29000000,USD,29000000,29000000,USD,29000000,Venture - Series Unknown,29000000,USD,29000000,29000000,USD,29000000,"Learn Capital, Noetic Fund",2,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Information Technology, Software Engineering","New York, New York, United States",
FanCode,https://www.crunchbase.com/organization/fancode,Growing,Private,For Profit,101-250,Made Acquisitions,Series A,2021-05-28,,2019-03-01,month,Active,,,2,1,Early Stage Venture,50000000,USD,50000000,50000000,USD,50000000,Series A,50000000,USD,50000000,50000000,USD,50000000,Dream Sports Investments,1,Asia-Pacific (APAC),"Data and Analytics, Gaming, Sports",,Medium,,,,"Analytics, eSports, Fantasy Sports","Mumbai, Maharashtra, India",
Oxyzo,https://www.crunchbase.com/organization/oxyzo,Growing,Private,For Profit,251-500,,Series A,2022-03-23,,2016-01-01,year,Active,,,3,1,Early Stage Venture,200000000,USD,200000000,200000000,USD,200000000,Series A,200000000,USD,200000000,200000000,USD,200000000,"Matrix Partners India, Tiger Global Management, Alpha Wave Global, Norwest Venture Partners, Creation Investments Capital Management, LLC",5,Asia-Pacific (APAC),"Financial Services, Lending and Investments",,High,,,,"Credit, Financial Services, FinTech, Lending","Gurgaon, Haryana, India",5
Ohalo Genetics,https://www.crunchbase.com/organization/ohalo-genetics,Growing,Private,For Profit,51-100,,Venture - Series Unknown,2024-01-10,,2019-01-01,year,Active,,,2,1,,39999969,USD,39999969,39999969,USD,39999969,Venture - Series Unknown,39999969,USD,39999969,39999969,USD,39999969,,,"San Francisco Bay Area, West Coast, Western US","Agriculture and Farming, Biotechnology, Health Care, Science and Engineering",,High,,,,"Agriculture, Biotechnology, Genetics","Aptos, California, United States",
Tofu,https://www.crunchbase.com/organization/tofu-0fbd,,Private,For Profit,1-10,,Seed,2023-10-19,,2023-03-01,month,Active,,,3,1,Seed,5000000,USD,5000000,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,"Index Ventures, Stage 2 Capital, SignalFire, Liquid 2 Ventures, Power of N",5,"San Francisco Bay Area, West Coast, Western US","Sales and Marketing, Software",,,,,,"Content Marketing, Enterprise Software, Marketing, Marketing Automation","San Francisco, California, United States",
MyComplianceOffice,https://www.crunchbase.com/organization/mycomplianceoffice,Growing,Private,For Profit,251-500,Made Acquisitions,Debt Financing,2021-02-11,,1990-01-01,year,Active,,,1,1,,10000000,EUR,12131005,,,,,,,,10000000,EUR,12131005,Accel-KKR,1,"Greater New York Area, East Coast, Northeastern US","Consumer Electronics, Hardware, Professional Services, Software",,High,,,,"Compliance, Computer, Risk Management, Software","New York, New York, United States",
Genmo,https://www.crunchbase.com/organization/genmo,,Private,For Profit,11-50,,Venture - Series Unknown,2024-02-27,,2023-01-01,year,Active,,,1,1,,30000000,USD,30000000,30000000,USD,30000000,Venture - Series Unknown,30000000,USD,30000000,30000000,USD,30000000,New Enterprise Associates,1,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Content, Digital Entertainment","San Francisco, California, United States",
Command Zero,https://www.crunchbase.com/organization/command-zero,,Private,For Profit,1-10,,Seed,2024-07-09,,2021-01-01,year,Active,,,2,1,Seed,21000000,USD,21000000,21000000,USD,21000000,Seed,21000000,USD,21000000,21000000,USD,21000000,"Andreessen Horowitz, Insight Partners",2,Southern US,"Consumer Electronics, Hardware, Privacy and Security",,,,,,"Computer, Security","Austin, Texas, United States",
Substrate,https://www.crunchbase.com/organization/substrate-labs,,Private,For Profit,1-10,,Seed,2024-06-20,,2023-08-17,day,Active,,,,1,Seed,8000000,USD,8000000,8000000,USD,8000000,Seed,8000000,USD,8000000,8000000,USD,8000000,"Lightspeed Venture Partners, South Park Commons, Craft Ventures, Lorimer Ventures, Immad Akhund",7,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Developer APIs, Developer Platform, Developer Tools, GPU, IaaS, Machine Learning, PaaS, SaaS, Software","New York, New York, United States",
Perceptive Space,https://www.crunchbase.com/organization/perceptive-space,,Private,For Profit,1-10,,Pre-Seed,2024-08-06,,2022-01-01,year,Active,,,1,1,Seed,3900000,CAD,2822350,3900000,CAD,2822350,Pre-Seed,3900000,CAD,2822350,3900000,CAD,2822350,"Metaplanet, 7percent Ventures, AIN Ventures, Mythos Ventures, Panache Ventures",5,Great Lakes,"Information Technology, Transportation",,,,,,"Information Technology, Space Travel","Toronto, Ontario, Canada",
Anytime AI,https://www.crunchbase.com/organization/anytime-ai,,Private,For Profit,1-10,,Seed,2024-09-05,,2023-01-01,year,Active,,,3,1,Seed,4000000,USD,4000000,4000000,USD,4000000,Seed,4000000,USD,4000000,4000000,USD,4000000,Gopher Asset Management,1,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Software",,,,,,"Generative AI, Information Technology, Machine Learning","New York, New York, United States",
Caliche Development Partners,https://www.crunchbase.com/organization/caliche-development-partners,Growing,Private,For Profit,11-50,Was Acquired,Debt Financing,2020-12-02,,2016-05-01,month,Active,,,1,1,M&A,150000000,USD,150000000,,,,,,,,150000000,USD,150000000,OIC,1,"Greater Houston Area, Southern US","Energy, Manufacturing, Natural Resources",,Medium,,,,"Energy, Industrial, Oil and Gas","Houston, Texas, United States",
Starhive,https://www.crunchbase.com/organization/starhive,,Private,For Profit,11-50,,Seed,2024-09-11,,2022-01-01,year,Active,,,2,1,Seed,3000000,USD,3000000,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,node.vc,1,"European Union (EU), Nordic Countries, Scandinavia","Data and Analytics, Software",,,,,,"Data Management, Database, Software","Stockholm, Stockholms Lan, Sweden",
