Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Sesame,https://www.crunchbase.com/organization/sesame-993d,,Private,For Profit,51-100,,Series B,2022-06-14,,2018-06-01,day,Active,Yes,,3,4,Early Stage Venture,27000000,USD,27000000,27000000,USD,27000000,Series B,74960000,USD,74960000,74960000,USD,74960000,"General Catalyst, Alumni Ventures, Google Ventures, Industry Ventures, Valor Equity Partners",14,"Greater New York Area, East Coast, Northeastern US","Financial Services, Health Care, Mobile",,,,,,"Electronic Health Record (EHR), Health Care, Health Insurance, mHealth","New York, New York, United States",
Netlify,https://www.crunchbase.com/organization/netlify,,Private,For Profit,101-250,Made Acquisitions,Series D,2021-11-17,,2014-02-07,day,Active,Yes,,2,7,Late Stage Venture,105000000,USD,105000000,105000000,USD,105000000,Series D,212100000,USD,212100000,212100000,USD,212100000,"Andreessen Horowitz, Menlo Ventures, Bessemer Venture Partners, Bond, Kleiner Perkins",19,"San Francisco Bay Area, West Coast, Western US","Internet Services, Software",$1B to $10B,,,,,"Cloud Computing, Developer Platform, Developer Tools, Web Development, Web Hosting","San Francisco, California, United States",2
Chaser,https://www.crunchbase.com/organization/chaser,,Private,For Profit,11-50,,Venture - Series Unknown,2019-11-11,,2013-05-07,day,Active,Yes,,1,2,,4000000,USD,4000000,4000000,USD,4000000,Venture - Series Unknown,4741549,USD,4741549,4741549,USD,4741549,"Fuel Ventures, Craig Winkler, Sussex Place Ventures, Beacon Capital, London Co-Investment Fund",5,"Europe, Middle East, and Africa (EMEA)","Financial Services, Professional Services",,,,,,"Accounting, Finance, Financial Services, FinTech","London, England, United Kingdom",
Tinder,https://www.crunchbase.com/organization/tinder,Not Growing,Private,For Profit,501-1000,Made Acquisitions,Venture - Series Unknown,2017-10-10,,2012-09-01,day,Active,Yes,,6,3,,,,,,,,Venture - Series Unknown,,,,50000000,USD,50000000,"Benchmark, IAC",2,"Greater Los Angeles Area, West Coast, Western US","Apps, Community and Lifestyle, Internet Services, Media and Entertainment, Mobile, Software",,High,,,,"Dating, Internet, Mobile Apps, Social Media","West Hollywood, California, United States",2
Sortlist,https://www.crunchbase.com/organization/sortlist-www-sortlist-com,,Private,For Profit,11-50,Made Acquisitions,Series B,2021-09-15,,2014-01-01,year,Active,Yes,,4,3,Early Stage Venture,11000000,EUR,13001457,11000000,EUR,13001457,Series B,13550000,EUR,15889856,13550000,EUR,15889856,"S.R.I.W., TCD Capital (ex TheClubDeal), Sambrinvest, Lean FUND, Mike Vandenhooft",8,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Advertising, Hardware, Information Technology, Internet Services, Other, Sales and Marketing",,,,,,"Advertising, Communications Infrastructure, Information Technology, Internet, Marketing, Peer to Peer","Wavre, Brabant Wallon, Belgium",
Appentra,https://www.crunchbase.com/organization/appentra,,Private,For Profit,11-50,,Venture - Series Unknown,2024-05-07,,2012-07-27,day,Active,Yes,,2,6,,,,,,,,Venture - Series Unknown,7265000,EUR,7855941,7522000,EUR,8152343,"Centre for the Development of Industrial Technology (CDTI), Criteria Venture Tech, K Fund, Armilar Venture Partners, Swanlaab Venture Factory",8,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Science and Engineering, Software",,,,,,"Analytics, Artificial Intelligence (AI), Big Data, Developer Tools, DevOps, EdTech, Software","A Coruña, Galicia, Spain",
Abacus Labs,https://www.crunchbase.com/organization/abacus-labs,,Private,For Profit,11-50,Was Acquired,Seed,2016-07-18,,2013-01-01,year,Active,Yes,,3,4,M&A,2000000,USD,2000000,2000000,USD,2000000,Seed,5500000,USD,5500000,5500000,USD,5500000,"Slack, General Catalyst, Y Combinator, Google Ventures, Bessemer Venture Partners",19,"Greater New York Area, East Coast, Northeastern US","Financial Services, Information Technology, Professional Services, Software, Travel and Tourism",,,,,,"Accounting, Information Technology, Software, Travel","New York, New York, United States",
TeleClinic,https://www.crunchbase.com/organization/teleclinic,Growing,Private,For Profit,11-50,Was Acquired,Series A,2018-11-29,,2015-01-01,year,Active,Yes,,3,2,M&A,7000000,EUR,7974872,7000000,EUR,7974872,Series A,9000000,EUR,10322372,9000000,EUR,10322372,"Idinvest Partners, Digital Health Ventures",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Financial Services, Hardware, Health Care, Information Technology, Sports",,,,,,"Communications Infrastructure, Fitness, Health Care, Health Insurance, Information Technology, Wellness","Munich, Bayern, Germany",
Forter,https://www.crunchbase.com/organization/forter,Growing,Private,For Profit,251-500,Made Acquisitions,Secondary Market,2022-07-01,,2013-01-01,year,Active,Yes,,3,8,Late Stage Venture,,,,300000000,USD,300000000,Series F,525101500,USD,525101500,525101500,USD,525101500,"Scale Venture Partners, Tiger Global Management, Bessemer Venture Partners, New Enterprise Associates, L Catterton",22,"Greater New York Area, East Coast, Northeastern US","Commerce and Shopping, Financial Services, Payments, Privacy and Security, Software",$1B to $10B,,,,,"E-Commerce, FinTech, Fraud Detection, SaaS, Software","New York, New York, United States",
Sign In Enterprise,https://www.crunchbase.com/organization/traction-guest,,Private,For Profit,251-500,,Series A,2019-06-13,,2015-01-01,year,Active,Yes,,1,2,Early Stage Venture,17000000,CAD,12755236,17000000,CAD,12755236,Series A,17000000,CAD,12755236,17000000,CAD,12755236,"Bessemer Venture Partners, Salesforce Ventures",2,"Tampa Bay Area, East Coast, Southern US","Administrative Services, Events, Media and Entertainment, Other, Privacy and Security, Professional Services, Real Estate, Software",,,,,,"Enterprise, Enterprise Software, Event Management, Facility Management, Office Administration, Physical Security, Real Estate, Risk Management, Security, Software","Saint Petersburg, Florida, United States",
Local Measure,https://www.crunchbase.com/organization/local-measure,Growing,Private,For Profit,11-50,Made Acquisitions,Venture - Series Unknown,2020-01-01,,2013-01-01,year,Active,Yes,,1,2,,,,,,,,Venture - Series Unknown,4500000,AUD,3416203,4500000,AUD,3416203,"SpringCapital Investment, Future Now Capital",2,"Asia-Pacific (APAC), Australasia","Advertising, Commerce and Shopping, Data and Analytics, Hardware, Internet Services, Media and Entertainment, Mobile, Navigation and Mapping, Sales and Marketing",,,,,,"Advertising, E-Commerce, Location Based Services, Social Media, Social Media Management, Wireless","Surry Hills, New South Wales, Australia",
Honeycomb,https://www.crunchbase.com/organization/honeycombio,,Private,For Profit,101-250,,Series D,2023-04-06,,2016-01-01,year,Active,Yes,,2,7,Late Stage Venture,50000000,USD,50000000,50000000,USD,50000000,Series D,146900000,USD,146900000,146900000,USD,146900000,"Accel, Insight Partners, DCVC, Afore Capital, Industry Ventures",15,"San Francisco Bay Area, West Coast, Western US","Data and Analytics, Design, Information Technology, Internet Services, Science and Engineering, Software",$500M to $1B,,,,,"Cloud Data Services, Data Visualization, Developer Tools, DevOps, Information Technology, Software Engineering","San Francisco, California, United States",
The Mednet,https://www.crunchbase.com/organization/the-mednet,,Private,For Profit,1-10,,Grant,2019-01-30,,2014-01-01,year,Active,Yes,,2,3,Seed,225000,USD,225000,1300000,USD,1300000,Seed,1300000,USD,1300000,1525000,USD,1525000,"Y Combinator, National Science Foundation, Paul Buchheit, Lumia Capital, Lee Linden",11,"Greater New York Area, East Coast, Northeastern US","Community and Lifestyle, Health Care, Information Technology",$1M to $10M,,,,,"Communities, Health Care, Information Technology, Medical, Oncology","New York, New York, United States",
Hive,https://www.crunchbase.com/organization/hive-dc0c,,Private,For Profit,251-500,,Series D,2021-04-21,,2013-01-01,year,Active,Yes,,2,5,Late Stage Venture,50000000,USD,50000000,50000000,USD,50000000,Series D,120700000,USD,120700000,120700000,USD,120700000,"General Catalyst, Eniac Ventures, Founders Fund, 8VC, Bracket Capital",12,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Computer Vision, Data Collection and Labeling, Generative AI, Machine Learning, Software, Speech Recognition","San Francisco, California, United States",
Deeplite,https://www.crunchbase.com/organization/deeplite,,Private,For Profit,11-50,,Grant,2022-07-13,,2019-08-26,day,Active,Yes,,4,7,Seed,,,,4000000,USD,4000000,Seed,4750534,USD,4750534,6750534,USD,6750534,"Blackberry, Smart Global Holdings, Innospark Ventures, Business Development Bank of Canada, TandemLaunch",13,Great Lakes,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Embedded Systems, Information Technology, Machine Learning, Software","Toronto, Ontario, Canada",
Contentsquare,https://www.crunchbase.com/organization/content-square,Growing,Private,For Profit,1001-5000,Made Acquisitions,Series F,2022-07-21,,2012-01-01,year,Active,Yes,,1,8,Late Stage Venture,400000000,USD,400000000,400000000,USD,400000000,Series F,1212000000,USD,1212000000,1412000000,USD,1412000000,"Societe Generale, BlackRock, Kohlberg Kravis Roberts, Sixth Street, BNP Paribas",19,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Sales and Marketing, Science and Engineering, Software",,,,,,"Analytics, Artificial Intelligence (AI), CRM, Data Visualization, Digital Marketing, SaaS","Paris, Ile-de-France, France",1
WordPress,https://www.crunchbase.com/organization/wordpress,,Private,For Profit,101-250,,,,,2000-01-01,year,Active,Yes,,2,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US","Design, Internet Services, Software",,,,,,"Internet, Software, Web Design, Web Development","San Francisco, California, United States",
Panther,https://www.crunchbase.com/organization/panther-labs,,Private,For Profit,101-250,,Series B,2021-12-02,,2018-08-14,day,Active,Yes,,1,4,Early Stage Venture,120000000,USD,120000000,120000000,USD,120000000,Series B,140500000,USD,140500000,140500000,USD,140500000,"Lightspeed Venture Partners, ICONIQ Growth, Coatue, Snowflake Ventures, 645 Ventures",10,"San Francisco Bay Area, West Coast, Western US","Data and Analytics, Information Technology, Privacy and Security, Software",,,,,,"Analytics, Cloud Security, Cyber Security, IT Infrastructure, Open Source","San Francisco, California, United States",
123Dentist,https://www.crunchbase.com/organization/123dentist,Growing,Private,For Profit,5001-10000,Made Acquisitions,Private Equity,2022-07-12,,1993-01-01,year,Active,Yes,,2,2,Private Equity,,,,,,,Private Equity,75000000,CAD,57275431,75000000,CAD,57275431,"Kohlberg Kravis Roberts, Peloton Capital Management",2,,Health Care,,,,,,"Dental, Health Care, Medical","Burnaby, British Columbia, Canada",
MaineHealth,https://www.crunchbase.com/organization/mainehealth,Growing,Private,Non-profit,10001+,,Grant,2023-08-02,,1997-01-01,year,Active,Yes,,,4,,12900000,USD,12900000,,,,,,,,14149092,USD,14149092,"National Institutes of Health, Maine Technology Institute, U.S. Department of Agriculture, Maine.gov",4,"East Coast, New England, Northeastern US","Administrative Services, Community and Lifestyle, Health Care",,Medium,,,,"Communities, Delivery, Health Care, Hospital","Portland, Maine, United States",
EngageRocket,https://www.crunchbase.com/organization/engagerocket,Growing,Private,For Profit,11-50,,Non-equity Assistance,2021-08-26,,2016-01-01,year,Active,Yes,,2,4,Early Stage Venture,,,,3000000,SGD,2084135,Series A,3174135,USD,3174135,3174135,USD,3174135,"Google for Startups, SeedPlus, Qualgro VC, Huang Shao Ning, Found.Ventures",5,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Administrative Services, Data and Analytics, Information Technology, Internet Services, Other, Software",,Medium,,,,"Analytics, Cloud Computing, Human Resources, Information Technology, Real Time, SaaS, Software","Singapore, Central Region, Singapore",
Silentium,https://www.crunchbase.com/organization/silentium,,Private,For Profit,51-100,,Series D,2021-06-15,,1997-01-01,year,Active,Yes,,1,8,Late Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series D,42060000,USD,42060000,43810000,USD,43810000,"Molex, Meitav Investment House, iVentures Asia, Terra Venture Partners, ZB Capital",8,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Consumer Electronics, Hardware, Manufacturing, Software",,,,,,"Electronics, Hardware, Manufacturing, Software","Rehovot, HaMerkaz, Israel",
Connecterra,https://www.crunchbase.com/organization/connecterra-2,,Private,For Profit,11-50,,Series B,2020-06-22,,2014-11-01,day,Active,Yes,,2,5,Early Stage Venture,7800000,EUR,8796632,7800000,EUR,8796632,Series B,15519917,USD,15519917,18288586,USD,18288586,"AgFunder, DeNA, Breed Reply, Cibus Fund, Pymwymic",12,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Agriculture, AgTech, Artificial Intelligence (AI), Machine Learning","Amsterdam, Noord-Holland, The Netherlands",
CLEW Medical,https://www.crunchbase.com/organization/intensix,Growing,Private,For Profit,11-50,,Series B,2020-01-15,,2014-01-01,year,Active,Yes,,2,3,Early Stage Venture,10000000,USD,10000000,10000000,USD,10000000,Series B,20500000,USD,20500000,20500000,USD,20500000,"Pitango VC, Relyens, Agate Medical Investments, Rhon-Klinikum",4,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Data and Analytics, Health Care, Information Technology",,,,,,"Big Data, Health Care, Information Services, Information Technology","Ramat Poleg, HaMerkaz, Israel",
The Children's Hospital of Philadelphia,https://www.crunchbase.com/organization/the-childrens-hospital-of-philadelphia,Growing,Private,For Profit,10001+,,Grant,2024-02-22,,1855-01-01,year,Active,Yes,,1,6,,5000000,USD,5000000,,,,,,,,17700000,USD,17700000,"American Heart Association, The Wyss Foundation, Gilbert Family Foundation, Hyundai Hope On Wheels, Pediatric Cancer Foundation",5,"Greater Philadelphia Area, Great Lakes, Northeastern US","Health Care, Other, Social Impact",,Medium,,,,"Child Care, Health Care, Hospital, Medical, Non Profit","Philadelphia, Pennsylvania, United States",8
Redaptive,https://www.crunchbase.com/organization/redaptive-inc,Growing,Private,For Profit,101-250,,Debt Financing,2024-04-18,,2015-01-01,year,Active,Yes,,2,8,Late Stage Venture,225000000,USD,225000000,50000000,USD,50000000,Series E,426499951,USD,426499951,916499951,USD,916499951,"Engie, Honeywell, Rabobank, Deutsche Bank, CPP Investments",13,"Greater Denver Area, Western US","Energy, Sustainability",$500M to $1B,,,,,"Energy, Energy Efficiency, Renewable Energy, Sustainability","Denver, Colorado, United States",
Gateway Casinos,https://www.crunchbase.com/organization/gateway-casinos,Growing,Private,For Profit,1001-5000,Made Acquisitions,Debt Financing,2020-09-29,,1992-01-01,year,Active,Yes,,1,3,Private Equity,200000000,USD,200000000,,,,Private Equity,24000000,USD,24000000,224000000,USD,224000000,"Government of Canada, Clairvest Group, The Catalyst Capital Group",3,,Gaming,,Medium,,,,Gambling,"Burnaby, British Columbia, Canada",
e.fundamentals,https://www.crunchbase.com/organization/e-fundamentals,,Private,For Profit,51-100,Was Acquired,Convertible Note,2020-12-16,,2014-06-02,day,Active,Yes,,4,5,M&A,3700000,GBP,4995814,1300000,GBP,1590078,Venture - Series Unknown,10300000,GBP,13426309,14000000,GBP,18422123,"David Murray-Hundley, Scottish Enterprise, Pario Ventures, Angels Den, Maven Capital Partners",8,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Data and Analytics, Information Technology, Software",,,,,,"Analytics, E-Commerce, Information Technology, SaaS","London, England, United Kingdom",
Saildrone,https://www.crunchbase.com/organization/saildrone,Growing,Private,For Profit,101-250,,Series C,2021-10-18,,2012-01-01,year,Active,Yes,,1,6,Late Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series C,188500000,USD,188500000,189500000,USD,189500000,"Exor Ventures, Emerson Collective, Lux Capital, Social Capital, Google.org",17,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software",$500M to $1B,,,,,"Artificial Intelligence (AI), Big Data, Drones, Manufacturing, Marine Technology","Alameda, California, United States",
Four Foods,https://www.crunchbase.com/organization/four-foods-group-ffg,,Private,For Profit,1001-5000,Made Acquisitions,Venture - Series Unknown,2017-03-28,,2008-01-01,year,Closed,Yes,,2,3,,32000000,USD,32000000,32000000,USD,32000000,Venture - Series Unknown,67000000,USD,67000000,70620000,USD,70620000,"CIT Group, Opus Bank, Red Bridge Capital",3,Western US,"Financial Services, Food and Beverage, Professional Services",$100M to $500M,,,,,"Employment, Financial Services, Restaurants","American Fork, Utah, United States",
Phase Change Software,https://www.crunchbase.com/organization/phasechangesoftware,,Private,For Profit,11-50,,Venture - Series Unknown,2023-12-20,,2005-01-01,year,Active,Yes,,1,11,,2654331,USD,2654331,2654331,USD,2654331,Venture - Series Unknown,20621645,USD,20621645,23001645,USD,23001645,,,"Greater Denver Area, Western US","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",$10M to $50M,,,,,"Artificial Intelligence (AI), Developer Tools, Enterprise Software","Golden, Colorado, United States",
Trice Imaging,https://www.crunchbase.com/organization/trice-imaging,Growing,Private,For Profit,11-50,,Venture - Series Unknown,2017-07-24,,2008-01-01,year,Active,Yes,,3,2,,33000000,SEK,4015981,33000000,SEK,4015981,Venture - Series Unknown,4515981,USD,4515981,4515981,USD,4515981,Kichi Invest,1,"Greater San Diego Area, West Coast, Western US","Hardware, Health Care, Information Technology, Software",,,,,,"Hardware, Information Technology, Medical Device, Software","Del Mar, California, United States",
Sensibo,https://www.crunchbase.com/organization/sensibo-2,,Private,For Profit,11-50,,Seed,2016-09-13,,2011-01-01,year,Active,Yes,,2,4,Seed,2600000,USD,2600000,2600000,USD,2600000,Seed,3115000,USD,3115000,3364675,USD,3364675,"lool ventures, Kima Ventures, Reshape, Motus Ventures, Winnovation",6,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Internet Services, Mobile, Real Estate, Science and Engineering, Software, Sustainability",,,,,,"Artificial Intelligence (AI), Green Building, Internet, Internet of Things, Machine Learning, Mobile, Mobile Devices, Pollution Control, Smart Building, Smart Home","Redwood City, California, United States",
MIT-IBM Watson AI Lab,https://www.crunchbase.com/organization/mit-ibm-watson-ai-lab,Growing,Private,For Profit,101-250,,Venture - Series Unknown,2017-09-07,,2017-01-01,year,Active,Yes,,,1,,240000000,USD,240000000,240000000,USD,240000000,Venture - Series Unknown,240000000,USD,240000000,240000000,USD,240000000,IBM,1,"Greater Boston Area, East Coast, New England","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Machine Learning, Software, Software Engineering","Cambridge, Massachusetts, United States",
BOTS,https://www.crunchbase.com/organization/revenyou,,Private,For Profit,11-50,,Series A,2021-12-21,,2018-02-27,day,Active,Yes,,1,5,Early Stage Venture,13000000,USD,13000000,13000000,USD,13000000,Series A,22656387,USD,22656387,22656387,USD,22656387,Airbridge Equity Partners,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Financial Services, Payments, Software",,,,,,"Apps, Asset Management, Finance, FinTech, Payments","Haarlem, Noord-Holland, The Netherlands",
Nemours,https://www.crunchbase.com/organization/nemours,Growing,Private,Non-profit,5001-10000,,Grant,2021-09-21,,1936-01-01,year,Active,Yes,,1,1,,10500000,USD,10500000,,,,,,,,10500000,USD,10500000,National Institutes of Health,1,"East Coast, Southern US","Health Care, Other",,Medium,,,,"Association, Health Care","Jacksonville, Florida, United States",
Jungle AI,https://www.crunchbase.com/organization/jungle-ai,,Private,For Profit,11-50,,Series A,2022-09-05,,2016-08-01,month,Active,Yes,,3,1,Early Stage Venture,5000000,EUR,4975119,5000000,EUR,4975119,Series A,5000000,EUR,4975119,5000000,EUR,4975119,"Future Energy Ventures, SHIFT Invest, EDP Ventures, Gorilla Capital, Rock International Group",5,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Energy, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Energy, Machine Learning","Lisbon, Lisboa, Portugal",
Fountain,https://www.crunchbase.com/organization/fountain,,Private,For Profit,101-250,Made Acquisitions,Series C,2022-06-15,,2014-01-01,year,Active,Yes,,2,6,Late Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series C,218870000,USD,218870000,218870000,USD,218870000,"Y Combinator, B Capital, 1517 Fund, DCM Ventures, Mirae Asset Venture Investment",37,"San Francisco Bay Area, West Coast, Western US","Administrative Services, Software",$100M to $500M,,,,,"Human Resources, SaaS, Software","San Francisco, California, United States",
dsp,https://www.crunchbase.com/organization/dsp,,Private,For Profit,101-250,"Made Acquisitions, Was Acquired",Private Equity,2021-12-21,,1999-01-01,year,Active,Yes,,1,1,M&A,8000000,GBP,10614922,8000000,GBP,10614922,Private Equity,8000000,GBP,10614922,8000000,GBP,10614922,YFM Equity Partners,1,"Europe, Middle East, and Africa (EMEA)","Data and Analytics, Hardware, Information Technology, Internet Services, Software",,,,,,"Cloud Computing, Database, Enterprise Resource Planning (ERP), Enterprise Software, Hardware, Information Services, Information Technology, Software","London, England, United Kingdom",
Mitte,https://www.crunchbase.com/organization/mitte,,Private,For Profit,51-100,,Convertible Note,2019-12-20,,2016-06-01,month,Active,Yes,,3,6,,3741547,EUR,4144587,,,,Venture - Series Unknown,10600000,USD,10600000,15151053,USD,15151053,"Happiness Capital, Kärcher New Venture, Danone Manifesto Venture, Clay Capital, Bitburger Ventures",8,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Hardware, Internet Services, Natural Resources, Real Estate, Science and Engineering, Sustainability",,,,,,"Environmental Engineering, Hardware, Internet of Things, Smart Home, Water, Water Purification","Berlin, Berlin, Germany",
Perrone Robotics,https://www.crunchbase.com/organization/perrone-robotics,Growing,Private,For Profit,11-50,,Series A,2021-02-21,,2001-01-01,year,Active,Yes,,1,2,Early Stage Venture,10000000,USD,10000000,10000000,USD,10000000,Series A,12615000,USD,12615000,12615000,USD,12615000,"Intel Capital, CapStone Holdings",2,"East Coast, Southern US","Hardware, Science and Engineering, Software, Transportation",,Medium,,,,"Autonomous Vehicles, Robotics, Software","Crozet, Virginia, United States",
HTX Labs,https://www.crunchbase.com/organization/htx-labs,Growing,Private,For Profit,1-10,,Seed,2022-10-07,,2017-01-01,day,Active,Yes,,2,1,Seed,3200000,USD,3200000,3200000,USD,3200000,Seed,3200000,USD,3200000,3200000,USD,3200000,Cypress Growth Capital,1,"Greater Houston Area, Southern US","Education, Software",,High,,,,"Simulation, Software, Training","Houston, Texas, United States",
ZEN Rooms,https://www.crunchbase.com/organization/zenrooms,,Private,For Profit,251-500,,Series B,2019-10-17,,2015-06-10,day,Active,Yes,,3,4,Early Stage Venture,,,,,,,Series B,23000000,USD,23000000,23000000,USD,23000000,"Yanolja, Rocket Internet, Ooredoo Group, Redbadge Pacific, Access Ventures",8,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Software, Travel and Tourism",,,,,,"Hospitality, Hotel, Software, Travel","Singapore, Central Region, Singapore",
GroGuru,https://www.crunchbase.com/organization/groguru,Growing,Private,For Profit,11-50,,Series A,2023-08-03,,2014-07-01,day,Active,Yes,,3,11,Early Stage Venture,2300000,USD,2300000,2300000,USD,2300000,Series A,6296007,USD,6296007,6296007,USD,6296007,"The Yield Lab, Tech Coast Angels, Right Side Capital Management, Impact Venture Capital, SVG Ventures",17,"Greater San Diego Area, West Coast, Western US","Agriculture and Farming, Sustainability",,,,,,"Agriculture, AgTech, Farming, GreenTech","La Jolla, California, United States",
Parse.ly,https://www.crunchbase.com/organization/parsely,,Private,For Profit,51-100,Was Acquired,Series B,2017-08-09,,2009-01-01,year,Active,Yes,,2,7,M&A,6800000,USD,6800000,6800000,USD,6800000,Series B,12862753,USD,12862753,12862753,USD,12862753,"Blumberg Capital, ff Venture Capital, Grotech Ventures, Dreamit Ventures, FundersClub",14,"Greater New York Area, East Coast, Northeastern US","Data and Analytics, Media and Entertainment, Sales and Marketing",,,,,,"Analytics, Content Creators, Content Marketing, Digital Media","New York, New York, United States",
Brightwheel,https://www.crunchbase.com/organization/brightwheel,Growing,Private,For Profit,251-500,Made Acquisitions,Series C,2021-02-03,,2014-01-01,year,Active,Yes,,1,7,Late Stage Venture,55000000,USD,55000000,55000000,USD,55000000,Series C,88800000,USD,88800000,88800000,USD,88800000,"Eniac Ventures, Bessemer Venture Partners, April Underwood, Notable Capital, Omidyar Network",23,"San Francisco Bay Area, West Coast, Western US","Education, Software",$500M to $1B,,,,,"Education, Primary Education, SaaS, Software","San Francisco, California, United States",
PayU GPO,https://www.crunchbase.com/organization/payu-t-rkiye,Growing,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",,,Venture Capital,2002-01-01,year,Active,Yes,,5,,M&A,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Financial Services, Mobile, Payments, Software",,Medium,,,,"Financial Services, FinTech, Mobile Payments, Payments","Amsterdam, Noord-Holland, The Netherlands",27
Zesty.co,https://www.crunchbase.com/organization/zesty-co,,Private,For Profit,101-250,,Series B,2022-09-13,,2019-01-01,day,Active,Yes,,2,5,Early Stage Venture,75000000,USD,75000000,75000000,USD,75000000,Series B,117200000,USD,117200000,117200000,USD,117200000,"B Capital, Sapphire Ventures, Next47, Samsung NEXT, Intel Ignite",7,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Data and Analytics, Hardware, Information Technology, Internet Services, Software",,,,,,"Big Data, Cloud Infrastructure, Cloud Management, DevOps, Information Technology, SaaS","Tel Aviv, Tel Aviv, Israel",
MOO.COM,https://www.crunchbase.com/organization/moo,,Private,For Profit,251-500,Made Acquisitions,Undisclosed,2015-12-31,,2004-01-01,year,Active,Yes,,1,6,,,,,,,,Undisclosed,5000000,USD,5000000,9719036,USD,9719036,"Index Ventures, Accomplice, Top Tier Capital Partners, Barclays Corporate Banking, Atlas Venture",8,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Content and Publishing, Internet Services, Media and Entertainment",,,,,,"E-Commerce, Online Portals, Photo Sharing, Photography","London, England, United Kingdom",
Nym,https://www.crunchbase.com/organization/nymhealth-tel-aviv-israel,,Private,For Profit,51-100,,Series A,2021-07-27,,2018-01-01,year,Active,Yes,,2,4,Early Stage Venture,25000000,USD,25000000,25000000,USD,25000000,Series A,47500000,USD,47500000,47500000,USD,47500000,"Google Ventures, Lightspeed Venture Partners, Bessemer Venture Partners, Tiger Global Management, Addition",12,"Greater New York Area, East Coast, Northeastern US","Biotechnology, Data and Analytics, Hardware, Health Care, Information Technology, Science and Engineering, Software",,,,,,"Analytics, Bioinformatics, Data Center Automation, Health Care, Productivity Tools, Software","New York, New York, United States",
