Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Peterson’s,https://www.crunchbase.com/organization/petersen-publishing,,Private,For Profit,11-50,,Private Equity,1996-01-01,,1949-01-01,year,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Norwest Equity Partners (NEP),1,Midwestern US,"Content and Publishing, Media and Entertainment",,,,,,Publishing,"Lincoln, Nebraska, United States",
Manro Performance Chemicals,https://www.crunchbase.com/organization/manro-performance-chemicals,,Private,For Profit,,,Private Equity,1996-01-01,,1996-01-01,year,Active,,,,1,Private Equity,32600000,USD,32600000,32600000,USD,32600000,Private Equity,32600000,USD,32600000,32600000,USD,32600000,Montagu,1,"Europe, Middle East, and Africa (EMEA)","Manufacturing, Science and Engineering",,,,,,"Chemical, Chemical Engineering, Manufacturing","Chester, Cheshire, United Kingdom",
InterTrans Logistics Solutions,https://www.crunchbase.com/organization/intertrans-logistics-solutions,,Private,For Profit,,Was Acquired,Private Equity,1996-01-01,,1991-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,TA Associates,1,Great Lakes,"Software, Transportation",,,,,,"Logistics, Software, Supply Chain Management","Toronto, Ontario, Canada",
General Donlee Canada,https://www.crunchbase.com/organization/general-donlee-canada,,Private,For Profit,101-250,Was Acquired,Private Equity,1996-01-01,,1965-01-01,year,Closed,,,,1,M&A,,,,,,,Private Equity,,,,,,,Granite Partners,1,Great Lakes,"Manufacturing, Science and Engineering",,,,,,"Aerospace, Machinery Manufacturing, Manufacturing","Toronto, Ontario, Canada",
Firefly Network,https://www.crunchbase.com/organization/firefly-network,,Private,For Profit,11-50,Was Acquired,Non-equity Assistance,1996-01-01,,1996-01-01,year,Active,,,5,1,M&A,,,,,,,,,,,,,,MIT Media Lab,1,"Europe, Middle East, and Africa (EMEA)","Information Technology, Internet Services, Media and Entertainment",,,,,,"Information Technology, Social Media","London, England, United Kingdom",
PIA-Engineering,https://www.crunchbase.com/organization/pia-engineering,,Private,For Profit,,,Private Equity,1996-01-01,,,,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Aboa Venture Management,1,"European Union (EU), Nordic Countries, Scandinavia",Manufacturing,,,,,,"Industrial, Machinery Manufacturing, Manufacturing","Kaarina, Western Finland, Finland",
Preferred Payment Systems,https://www.crunchbase.com/organization/preferred-payment-systems,,Private,For Profit,,Was Acquired,Private Equity,1996-01-01,,1990-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,TA Associates,1,"Greater Chicago Area, Great Lakes, Midwestern US",Health Care,,,,,,"Health Care, Medical","Naperville, Illinois, United States",
Hydrovoima,https://www.crunchbase.com/organization/hydrovoima,,Private,For Profit,,,Private Equity,1996-01-01,,1958-01-01,year,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Aboa Venture Management,1,"European Union (EU), Nordic Countries, Scandinavia","Food and Beverage, Manufacturing",,,,,,"Food Processing, Machinery Manufacturing","Turku, Western Finland, Finland",
Haystack Labs,https://www.crunchbase.com/organization/haystack-labs,,Private,For Profit,11-50,,Seed,1996-01-01,,1989-01-01,year,Active,,,,1,Seed,,,,,,,Seed,,,,,,,Venrock,1,"Greater Boston Area, East Coast, New England","Information Technology, Privacy and Security",,,,,,"Cyber Security, Network Security, Security","Wellesley Hills, Massachusetts, United States",
St. Francis Medical Technologies,https://www.crunchbase.com/organization/st-francis-medical-technologies-inc,,Private,For Profit,101-250,Was Acquired,Pre-Seed,1996-01-01,,1996-01-01,year,Active,,,,1,M&A,,,,,,,Pre-Seed,,,,,,,U.S. Venture Partners,1,"San Francisco Bay Area, West Coast, Western US",Manufacturing,,,,,,Manufacturing,"Alameda, California, United States",
Cambridge Information Technology India,https://www.crunchbase.com/organization/cambridge-information-technology-india,,Private,For Profit,,,Undisclosed,1996-01-01,,1996-01-01,year,Active,,,,1,,1000000,USD,1000000,1000000,USD,1000000,Undisclosed,1000000,USD,1000000,1000000,USD,1000000,,,Asia-Pacific (APAC),"Information Technology, Professional Services, Software",,,,,,"Consulting, Information Technology, Software","Bangalore, Karnataka, India",
New Oak,https://www.crunchbase.com/organization/new-oak,,Private,For Profit,,Was Acquired,Venture - Series Unknown,1996-01-01,,,,Active,,,,1,M&A,,,,,,,Venture - Series Unknown,,,,,,,"Venrock, Highland Capital Partners",2,,"Hardware, Information Technology, Software",,,,,,"Hardware, Information Technology, Software",,
Nearlife,https://www.crunchbase.com/organization/nearlife,,Private,For Profit,11-50,,Non-equity Assistance,1996-01-01,,1996-01-01,year,Closed,,,,1,,,,,,,,,,,,,,,MIT Media Lab,1,"Greater Boston Area, East Coast, New England","Gaming, Media and Entertainment, Music and Audio",,,,,,"Gaming, Music","Cambridge, Massachusetts, United States",
Imedia,https://www.crunchbase.com/organization/imedia-1275,,Private,For Profit,,Was Acquired,Venture - Series Unknown,1996-01-01,,1994-01-01,year,Active,,,,1,M&A,,,,,,,Venture - Series Unknown,,,,,,,Lauder Partners,1,"San Francisco Bay Area, West Coast, Western US","Hardware, Media and Entertainment, Video",,,,,,"Network Hardware, Satellite Communication, Video on Demand","San Francisco, California, United States",
Diversified Collection Services,https://www.crunchbase.com/organization/diversified-collection-services,,Private,For Profit,,,Private Equity,1996-01-01,,2011-01-01,year,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,TA Associates,1,"San Francisco Bay Area, West Coast, Western US",Financial Services,,,,,,"Finance, Financial Services","Livermore, California, United States",
Groupe Shemie Inc,https://www.crunchbase.com/organization/groupe-shemie-inc,,Private,For Profit,251-500,,Venture - Series Unknown,1996-01-01,,1990-01-01,day,Active,,,,1,,,,,,,,Venture - Series Unknown,,,,,,,Desjardins Venture Capital,1,,"Health Care, Real Estate, Travel and Tourism",,,,,,"Health Care, Hospitality, Nursing and Residential Care, Real Estate","Longueuil, Quebec, Canada",
Blue Prince Mushrooms Ltd,https://www.crunchbase.com/organization/blue-prince-mushrooms-ltd,,Private,For Profit,11-50,,Private Equity,1996-01-01,,1914-02-17,day,Closed,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,3i Group,1,"Europe, Middle East, and Africa (EMEA)",Food and Beverage,,,,,,Food Processing,"London, England, United Kingdom",
Linea Industries,https://www.crunchbase.com/organization/linea-industries,,Private,For Profit,11-50,,Private Equity,1996-01-01,,,,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Cauris Management,1,"Europe, Middle East, and Africa (EMEA)","Administrative Services, Manufacturing",,,,,,"Packaging Services, Textiles","Abidjan, Lagunes, Côte d'Ivoire",
Vantas,https://www.crunchbase.com/organization/vantas,,Private,For Profit,,Was Acquired,Private Equity,1996-01-01,,,,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,Northwood Ventures,1,"Greater Chicago Area, Great Lakes, Midwestern US",Other,,,,,,"Commercial, Professional Services, Service Industry","Chicago, Illinois, United States",
Cambridge Advanced Technology Laboratories,https://www.crunchbase.com/organization/cambridge-advanced-technology-labratories,,Private,For Profit,,,Post-IPO Equity,1996-01-01,,1996-01-01,year,Active,,,,1,,31568890,USD,31568890,31568890,USD,31568890,Post-IPO Equity,31568890,USD,31568890,31568890,USD,31568890,,,"Greater Boston Area, East Coast, New England",Information Technology,,,,,,Information Technology,"Cambridge, Massachusetts, United States",
Mediplast,https://www.crunchbase.com/organization/mediplast,,Private,For Profit,,,Private Equity,1996-01-01,,,,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Innova Capital,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Consumer Goods, Other",,,,,,"Consumer, Furniture","Warsaw, Mazowieckie, Poland",
Servizi Internet,https://www.crunchbase.com/organization/servizi-internet,,Private,For Profit,11-50,Was Acquired,Seed,1996-01-11,,1996-01-01,year,Active,,,1,1,M&A,,,,,,,Seed,,,,,,,"Luigi Bajetti, Raimondo Bruschi",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Internet Services,,,,,,Internet,"Brescia, Lombardia, Italy",
eLottery,https://www.crunchbase.com/organization/elottery,,Private,For Profit,,Was Acquired,Angel,1996-01-15,,1993-01-01,year,Closed,,,,1,M&A,25000,USD,25000,25000,USD,25000,Angel,25000,USD,25000,25000,USD,25000,Oded David Kobo,1,"East Coast, New England, Northeastern US","Commerce and Shopping, Gaming, Software",,,,,,"E-Commerce, Enterprise Software, Gambling","Stamford, Connecticut, United States",
Matthews Buses,https://www.crunchbase.com/organization/matthews-buses-inc,,Private,For Profit,101-250,,Grant,1996-01-29,,1967-01-01,year,Active,,,,1,,49638,USD,49638,,,,,,,,49638,USD,49638,NYSERDA,1,"East Coast, Southern US",Transportation,,,,,,Automotive,"Orlando, Florida, United States",
Cardiovascular Provider Resource Holdings,https://www.crunchbase.com/organization/cardiovascular-provider-resource-holdings,,Private,For Profit,501-1000,,Private Equity,1996-02-16,,1962-01-01,year,Active,,,1,1,Private Equity,,,,,,,Private Equity,,,,,,,Summit Partners,1,"Dallas/Fort Worth Metroplex, Southern US",Health Care,,,,,,"Health Care, Hospital, Medical Device","Dallas, Texas, United States",
I2 Technologies,https://www.crunchbase.com/organization/i2-tech,,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Seed,1996-03-01,,1988-01-01,year,Active,,,1,1,M&A,,,,,,,Seed,,,,,,,Solstice Capital,1,"East Coast, Southern US","Information Technology, Professional Services, Software",,,,,,"Consulting, Enterprise Software, Information Technology","Naples, Florida, United States",3
Insync Systems,https://www.crunchbase.com/organization/insync-systems,,Private,For Profit,1-10,Was Acquired,Private Equity,1996-03-06,,1989-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,Summit Partners,1,,"Information Technology, Manufacturing",,,,,,"Information Technology, Manufacturing","Calgary, Alberta, Canada",
Synertech Systems,https://www.crunchbase.com/organization/synertech-systems-corp,,Private,For Profit,,,Grant,1996-03-08,,,,Closed,,,,1,,254860,USD,254860,,,,,,,,254860,USD,254860,NYSERDA,1,"Great Lakes, East Coast, Northeastern US","Information Technology, Manufacturing",,,,,,"Information Technology, Manufacturing","Syracuse, New York, United States",
Brandywine Energy and Development Compa,https://www.crunchbase.com/organization/brandywine-energy-and-development-compa,,Private,For Profit,,,Grant,1996-03-08,,,,Active,,,,1,,49995,USD,49995,,,,,,,,49995,USD,49995,NYSERDA,1,,"Energy, Natural Resources, Sustainability",,,,,,"Energy, Renewable Energy, Solar",,
Geotek Communications,https://www.crunchbase.com/organization/geotek-communications,,Private,For Profit,,,Private Equity,1996-03-11,,,,Closed,,,1,1,Private Equity,75000000,USD,75000000,75000000,USD,75000000,Private Equity,75000000,USD,75000000,75000000,USD,75000000,CIBC,1,"Greater New York Area, East Coast, Northeastern US","Hardware, Mobile",,,,,,"Mobile, Telecommunications, Wireless","Montvale, New Jersey, United States",
Ecovation,https://www.crunchbase.com/organization/ecovation-inc,,Private,For Profit,51-100,,Grant,1996-03-12,,1995-01-01,year,Closed,,,,1,,250000,USD,250000,,,,,,,,250000,USD,250000,NYSERDA,1,"East Coast, Northeastern US","Energy, Health Care, Sustainability",,,,,,"Energy, Health Care, Renewable Energy","Victor, New York, United States",
Shelter Enterprises,https://www.crunchbase.com/organization/shelter-enterprises-inc,,Private,For Profit,11-50,,Grant,1996-03-20,,1978-01-01,year,Active,,,,1,,140476,USD,140476,,,,,,,,140476,USD,140476,NYSERDA,1,"East Coast, Northeastern US","Manufacturing, Real Estate",,,,,,"Building Material, Manufacturing, Real Estate","Cohoes, New York, United States",
Lightron of Cornwall,https://www.crunchbase.com/organization/lightron-of-cornwall,,Private,For Profit,,,Grant,1996-03-27,,,,Closed,,,,1,,63195,USD,63195,,,,,,,,63195,USD,63195,NYSERDA,1,"Greater New York Area, East Coast, Northeastern US",,,,,,,,"New Windsor, New York, United States",
Athena International,https://www.crunchbase.com/organization/athena-international,,Private,For Profit,,,Venture - Series Unknown,1996-03-31,,1994-01-01,year,Active,,,,2,,,,,,,,Venture - Series Unknown,,,,,,,Advantage Capital,1,Southern US,"Hardware, Information Technology",,,,,,"Communications Infrastructure, Information and Communications Technology (ICT), Telecommunications","New Orleans, Louisiana, United States",
PGC (Precision Gasket Company),https://www.crunchbase.com/organization/pgc-precision-gasket-company,,Private,For Profit,101-250,,Private Equity,1996-04-01,,1950-01-01,day,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,NorthStar Capital,1,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Manufacturing,,,,,,Manufacturing,"Minneapolis, Minnesota, United States",
YOUNGMAN,https://www.crunchbase.com/organization/youngman,,Private,For Profit,1001-5000,,Angel,1996-04-03,,2001-01-09,day,Active,,,,1,Seed,3000000,CNY,362757,3000000,CNY,362757,Angel,3000000,CNY,362757,3000000,CNY,362757,Everbright Financial Holding Asset Management,1,Asia-Pacific (APAC),"Manufacturing, Transportation",,,,,,"Automotive, Manufacturing, Transportation","Jinhua, Zhejiang, China",
StatRad,https://www.crunchbase.com/organization/statrad,Growing,Private,For Profit,101-250,,Venture - Series Unknown,1996-05-01,,1995-01-01,year,Active,,,2,1,,,,,,,,Venture - Series Unknown,,,,,,,,,"Greater San Diego Area, West Coast, Western US","Health Care, Information Technology, Software",$10M to $50M,,,,,"Health Care, Hospital, Information Technology, Software","San Diego, California, United States",
Freightliner Group,https://www.crunchbase.com/organization/freightliner-group,,Private,For Profit,1001-5000,Was Acquired,Private Equity,1996-05-01,,1965-01-01,year,Active,,,,1,M&A,2500000,GBP,4146343,2500000,GBP,4146343,Private Equity,2500000,GBP,4146343,2500000,GBP,4146343,Epiris,1,"Europe, Middle East, and Africa (EMEA)",Transportation,,,,,,"Freight Service, Railroad, Transportation","London, England, United Kingdom",
Carillon Assisted Living,https://www.crunchbase.com/organization/carillon-assisted-living,,Private,For Profit,5001-10000,,Pre-Seed,1996-05-01,,1996-01-01,year,Active,,,1,1,Seed,,,,,,,Pre-Seed,,,,,,,Housatonic Partners,1,"Research Triangle, East Coast, Southern US","Health Care, Real Estate",,,,,,"Health Care, Real Estate","Raleigh, North Carolina, United States",
Ultracom,https://www.crunchbase.com/organization/ultracom,,Private,For Profit,11-50,Was Acquired,Venture - Series Unknown,1996-05-01,,1996-01-01,year,Active,,,,1,M&A,,,,,,,Venture - Series Unknown,,,,,,,Jerusalem Venture Partners (JVP),1,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Data and Analytics, Hardware, Information Technology, Software",,,,,,"Communications Infrastructure, Data Integration, Information Technology, Software","Tel Aviv, Tel Aviv, Israel",
Esporta Health Clubs,https://www.crunchbase.com/organization/esporta-health-clubs,,Private,For Profit,,Was Acquired,Private Equity,1996-05-01,,1994-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,Epiris,1,"Europe, Middle East, and Africa (EMEA)","Community and Lifestyle, Health Care, Sports",,,,,,"Fitness, Health Care, Leisure, Personal Health","Wokingham, Wokingham, United Kingdom",
Tweeter Home Entertainment Group,https://www.crunchbase.com/organization/tweeter-home-entertainment-group,,Private,For Profit,,,Private Equity,1996-05-01,,1972-01-01,year,Closed,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Advent International,1,"Greater Boston Area, East Coast, New England",,,,,,,,"Canton, Massachusetts, United States",
ILD Teleservices,https://www.crunchbase.com/organization/ild-teleservices,,Private,For Profit,251-500,,Angel,1996-05-10,,1996-05-10,day,Active,,,,1,Seed,,,,,,,Angel,,,,,,,,,"East Coast, Southern US","Commerce and Shopping, Hardware, Other",,,,,,"E-Commerce, Service Industry, Telecommunications","Ponte Vedra Beach, Florida, United States",
Laserix,https://www.crunchbase.com/organization/laserix,,Private,For Profit,,,Debt Financing,1996-05-23,,1965-01-01,year,Active,,,,1,,100000,CHF,72725,,,,,,,,100000,CHF,72725,Foundation for Technological Innovation (FIT),1,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Health Care, Internet Services",,,,,,"E-Commerce, Health Care, Medical, Product Search","Baulmes, Vaud, Switzerland",
Pacer Electronics,https://www.crunchbase.com/organization/pacer-electronics,,Private,For Profit,11-50,Was Acquired,Private Equity,1996-05-29,,1975-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,Summit Partners,1,"Greater Boston Area, East Coast, New England","Consumer Electronics, Energy, Hardware, Other",,,,,,"Consumer Electronics, Electrical Distribution, Electronics, Service Industry","Woburn, Massachusetts, United States",
NeoVista Software,https://www.crunchbase.com/organization/maspar-computer,,Private,For Profit,11-50,Was Acquired,Venture - Series Unknown,1996-05-31,,1987-01-01,year,Active,,,,1,M&A,,,,,,,Venture - Series Unknown,,,,,,,"Index Ventures, Quan Technology Fund",2,"San Francisco Bay Area, Silicon Valley, West Coast","Data and Analytics, Software",,,,,,"Analytics, Database, Software","Fremont, California, United States",
First Marketing,https://www.crunchbase.com/organization/first-marketing,,Private,For Profit,101-250,Was Acquired,Private Equity,1996-05-31,,1972-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,Summit Partners,1,"Greater Miami Area, East Coast, Southern US","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing",,,,,,"Advertising, Content, Marketing, Printing, Publishing","Pompano Beach, Florida, United States",
Cambridge Communications,https://www.crunchbase.com/organization/cambridge-communications,,Private,For Profit,1-10,,Pre-Seed,1996-06-01,,1996-01-01,year,Active,,,,1,Seed,,,,,,,Pre-Seed,,,,,,,Housatonic Partners,1,"Greater Detroit Area, Great Lakes, Midwestern US",,,,,,,,"Detroit, Michigan, United States",
@Home Network,https://www.crunchbase.com/organization/home-network,,Private,For Profit,11-50,,Series A,1996-06-01,,,,Active,,,,1,Early Stage Venture,,,,,,,Series A,,,,,,,Thomas Jermoluk,1,,Internet Services,,,,,,Internet,,
Newport Media,https://www.crunchbase.com/organization/newport-media-d63b,,Private,For Profit,,,Private Equity,1996-06-01,,,,Closed,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Aurora Capital Partners,1,"Greater New York Area, East Coast, Northeastern US","Content and Publishing, Media and Entertainment",,,,,,Publishing,"Hicksville, New York, United States",
Combanc,https://www.crunchbase.com/organization/combanc,,Private,For Profit,501-1000,Was Acquired,Angel,1996-06-25,,1996-06-25,day,Active,,,,1,M&A,3000000,CNY,362757,3000000,CNY,362757,Angel,3000000,CNY,362757,3000000,CNY,362757,Aruitesi Information Technology,1,Asia-Pacific (APAC),"Education, Information Technology",,,,,,"Education, Information Services, Information Technology","Haidian, Beijing, China",
MedSpan,https://www.crunchbase.com/organization/medspan,,Private,For Profit,101-250,Was Acquired,Venture - Series Unknown,1996-06-25,,1989-01-01,year,Active,,,,2,M&A,6000000,USD,6000000,6000000,USD,6000000,Venture - Series Unknown,6000000,USD,6000000,6000000,USD,6000000,"Boston Millennia Partners, Conning",2,"East Coast, New England, Northeastern US",Health Care,,,,,,"Health Care, Health Diagnostics","Hartford, Connecticut, United States",
ImageNet,https://www.crunchbase.com/organization/imagenet,,Private,For Profit,101-250,,Series A,1996-07-01,,1995-01-01,year,Active,,,,1,Early Stage Venture,2000000,USD,2000000,2000000,USD,2000000,Series A,2000000,USD,2000000,2000000,USD,2000000,Jerusalem Global Ventures,1,"Europe, Middle East, and Africa (EMEA)","Data and Analytics, Education, Information Technology, Software",,,,,,"Database, Education, Information Technology, Software","London, England, United Kingdom",
Capital Compost & Waste Reduction Services,https://www.crunchbase.com/organization/capital-compost-waste-reduction-services,,Private,For Profit,1-10,,Grant,1996-07-05,,2011-01-01,year,Active,,,,1,,250000,USD,250000,,,,,,,,250000,USD,250000,NYSERDA,1,"East Coast, Northeastern US","Agriculture and Farming, Food and Beverage",,,,,,"Agriculture, Food and Beverage","Albany, New York, United States",
KeySpan,https://www.crunchbase.com/organization/keyspan-corporation,,Private,For Profit,1001-5000,Was Acquired,Grant,1996-07-22,,1895-01-01,year,Active,,,1,1,M&A,218653,USD,218653,,,,,,,,218653,USD,218653,NYSERDA,1,"Greater New York Area, East Coast, Northeastern US","Energy, Natural Resources",,,,,,Oil and Gas,"Hicksville, New York, United States",
"Triton Systems, Inc",https://www.crunchbase.com/organization/triton-systems-inc,,Private,For Profit,51-100,,Private Equity,1996-07-26,,1979-01-01,year,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Summit Partners,1,Southern US,"Commerce and Shopping, Consumer Electronics, Hardware, Manufacturing",,,,,,"Electronics, Manufacturing, Retail","Long Beach, Mississippi, United States",
Capital International Group,https://www.crunchbase.com/organization/capital-international,,Private,For Profit,101-250,,Seed,1996-08-01,,1996-08-01,month,Active,,,3,1,Seed,,,,,,,Seed,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,,,,,"Asset Management, Banking, Finance, Financial Services, Trading Platform","Douglas, NA - Isle of Man, Isle of Man",
Ching Kuang Chemical Company,https://www.crunchbase.com/organization/ching-kuang-chemical-company,,Private,For Profit,251-500,,Private Equity,1996-08-01,,1973-01-01,year,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Advent International,1,Asia-Pacific (APAC),Manufacturing,,,,,,Manufacturing,"Tainan, T'ai-wan, Taiwan",
Qiandao,https://www.crunchbase.com/organization/qiandao,,Private,For Profit,1-10,,Series B,1996-08-01,,1994-01-01,year,Active,,,,2,Early Stage Venture,,,,,,,Series B,,,,,,,IDG Capital,1,Asia-Pacific (APAC),"Gaming, Software",,,,,,"Gaming, Online Games, Software, Video Games","Beijing, Beijing, China",
National Combustion,https://www.crunchbase.com/organization/national-combustion-co-inc,,Private,For Profit,1-10,,Grant,1996-08-12,,,,Active,,,,1,,156800,USD,156800,,,,,,,,156800,USD,156800,NYSERDA,1,"Greater New York Area, East Coast, Northeastern US",Other,,,,,,Association,"Jamaica, New York, United States",
Melrose Marine Service,https://www.crunchbase.com/organization/melrose-marine-service-inc,,Private,For Profit,1-10,,Grant,1996-08-26,,,,Active,,,,1,,875000,USD,875000,,,,,,,,875000,USD,875000,NYSERDA,1,"Greater New York Area, East Coast, Northeastern US",,,,,,,,"Greenport, New York, United States",
Yellow Pencil,https://www.crunchbase.com/organization/yellow-pencil,,Private,For Profit,11-50,,Pre-Seed,1996-09-01,,2023-10-24,day,Active,,,1,1,Seed,,,,,,,Pre-Seed,,,,,,,,,,"Design, Information Technology, Internet Services, Software",,,,,,"Information Technology, Internet, Software, Web Design, Web Development, Web Hosting","Edmonton, Alberta, Canada",
Refron,https://www.crunchbase.com/organization/refron,,Private,For Profit,1-10,Was Acquired,Grant,1996-09-01,,1950-01-01,year,Active,,,,1,M&A,224512,USD,224512,,,,,,,,224512,USD,224512,NYSERDA,1,"Greater New York Area, East Coast, Northeastern US","Hardware, Information Technology, Sales and Marketing, Software",,,,,,"CRM, Information Technology, Telecommunications","Long Island City, New York, United States",
One Touch Systems,https://www.crunchbase.com/organization/one-touch-systems,,Private,For Profit,11-50,Was Acquired,Undisclosed,1996-09-15,,1987-01-01,year,Active,,,,1,M&A,7200000,USD,7200000,7200000,USD,7200000,Undisclosed,7200000,USD,7200000,7200000,USD,7200000,TCV,1,"San Francisco Bay Area, Silicon Valley, West Coast",Health Care,,,,,,"Health Diagnostics, Medical","San Jose, California, United States",
Educational Services Institute,https://www.crunchbase.com/organization/educational-services-institute,,Private,For Profit,,Was Acquired,Private Equity,1996-09-17,,1984-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,Summit Partners,1,"Washington DC Metro Area, East Coast, Southern US","Education, Government and Military, Professional Services, Software",,,,,,"Consulting, EdTech, Education, Government, Legal, Training","Arlington, Virginia, United States",
Nystrom,https://www.crunchbase.com/organization/nystrom,,Private,For Profit,101-250,,Private Equity,1996-10-01,,1948-01-01,year,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,NorthStar Capital,1,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Real Estate,,,,,,Real Estate,"Minneapolis, Minnesota, United States",
Webmedx,https://www.crunchbase.com/organization/webmedx,,Private,For Profit,501-1000,Was Acquired,Venture - Series Unknown,1996-10-01,,1996-01-01,year,Closed,,,,1,M&A,,,,,,,Venture - Series Unknown,,,,,,,Birchmere Ventures,1,"Greater Atlanta Area, East Coast, Southern US","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Health Care","Atlanta, Georgia, United States",
Star Foods,https://www.crunchbase.com/organization/star-foods,,Private,For Profit,,Was Acquired,Private Equity,1996-10-01,,1991-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,"Advent International, Copernicus Asset Management",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Manufacturing,,,,,,Manufacturing,"Tomaszów Mazowiecki, Lodzkie, Poland",
"Cognitive Communications, Inc.",https://www.crunchbase.com/organization/cognitive-communications-inc,,Private,For Profit,51-100,,Series A,1996-10-01,,1992-01-01,year,Closed,,,1,1,Early Stage Venture,1000000,USD,1000000,1000000,USD,1000000,Series A,1000000,USD,1000000,1000000,USD,1000000,,,"Greater New York Area, East Coast, Northeastern US","Information Technology, Professional Services",,,,,,"Consulting, Information Technology","New York, New York, United States",
Ariadne Consulting,https://www.crunchbase.com/organization/ariadne-consulting,,Private,For Profit,101-250,Was Acquired,Pre-Seed,1996-10-01,,1996-10-01,day,Active,,,3,1,M&A,200000,GBP,331707,200000,GBP,331707,Pre-Seed,200000,GBP,331707,200000,GBP,331707,"James McGregor, Tony Dunn, Kenny Stewart",3,"Europe, Middle East, and Africa (EMEA)",Professional Services,,,,,,Consulting,"Edinburgh, Edinburgh, City of, United Kingdom",
Safeguard Interactive,https://www.crunchbase.com/organization/safeguard-interactive,,Private,For Profit,,Was Acquired,Venture - Series Unknown,1996-10-01,,,,Active,,,,1,M&A,,,,,,,Venture - Series Unknown,,,,,,,Birchmere Ventures,1,"Great Lakes, Northeastern US","Hardware, Internet Services, Other, Software",,,,,,"Consumer, Data Storage, Online Portals","Pittsburgh, Pennsylvania, United States",
Indium,https://www.crunchbase.com/organization/indium-corporation,,Private,For Profit,501-1000,Made Acquisitions,Grant,1996-10-21,,1934-01-01,year,Active,,,3,1,,150000,USD,150000,,,,,,,,150000,USD,150000,NYSERDA,1,"East Coast, Northeastern US","Manufacturing, Science and Engineering, Software",,,,,,"Advanced Materials, Developer Platform, Manufacturing","Clinton, New York, United States",
Integrated Computing Engine,https://www.crunchbase.com/organization/integrated-computing-engine-2,,Private,For Profit,,,Undisclosed,1996-10-21,,1993-01-01,year,Closed,,,,2,,5000000,USD,5000000,5000000,USD,5000000,Undisclosed,35000000,USD,35000000,35000000,USD,35000000,Compaq,1,"Greater Boston Area, East Coast, New England","Consumer Electronics, Hardware, Software",,,,,,"Computer, Enterprise Software, Hardware","Waltham, Massachusetts, United States",
Lambeth House,https://www.crunchbase.com/organization/lambeth-house,,Private,For Profit,11-50,,Debt Financing,1996-10-31,,1996-01-01,year,Active,,,,1,,,,,,,,,,,,,,,Advantage Capital,1,Southern US,"Community and Lifestyle, Health Care, Other, Real Estate",,,,,,"Elder Care, Health Care, Residential, Retirement","New Orleans, Louisiana, United States",
