Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Muscular Dystrophy Association,https://www.crunchbase.com/organization/muscular-dystrophy-association,Growing,Private,Non-profit,501-1000,,Grant,2023-12-18,,1950-01-01,year,Active,,,2,1,,2900000,USD,2900000,,,,,,,,2900000,USD,2900000,CITGO Petroleum Corporation,1,"Greater Chicago Area, Great Lakes, Midwestern US","Health Care, Other, Professional Services, Social Impact, Sports",,,,,,"Charity, Consulting, Fitness, Health Care, Non Profit","Chicago, Illinois, United States",7
RICE,https://www.crunchbase.com/organization/rcie,,Private,Non-profit,11-50,,Grant,2024-02-29,,2016-01-01,year,Active,,,,5,,2000000,USD,2000000,,,,,,,,6400000,USD,6400000,"Bank of America, PayPal, Wells Fargo, NBCUniversal, Truist Foundation",6,"Greater Atlanta Area, East Coast, Southern US","Community and Lifestyle, Other, Professional Services, Real Estate, Social Impact",,,,,,"Business Development, Collaboration, Coworking, Social Entrepreneurship","Atlanta, Georgia, United States",
Hypothes.is,https://www.crunchbase.com/organization/hypothes,,Private,Non-profit,11-50,,Grant,2016-08-06,,2011-07-01,day,Active,,,1,1,,1900000,USD,1900000,,,,,,,,1900000,USD,1900000,"Omidyar Network, Alfred P. Sloan Foundation, Andrew W. Mellon Foundation",3,"San Francisco Bay Area, West Coast, Western US","Internet Services, Other, Social Impact",,,,,,"Internet, Non Profit","San Francisco, California, United States",
Mozilla,https://www.crunchbase.com/organization/mozilla,,Private,Non-profit,5001-10000,Made Acquisitions,Angel,2005-01-01,,1998-03-31,day,Active,,,2,2,Seed,300000,USD,300000,300000,USD,300000,Angel,2300000,USD,2300000,2300000,USD,2300000,"AOL, Mitchell Kapor",2,"San Francisco Bay Area, Silicon Valley, West Coast","Internet Services, Software",,,,,,"Browser Extensions, Internet, Open Source, Software, Web Browsers","Mountain View, California, United States",21
Quai MD,https://www.crunchbase.com/organization/quai-md,,Private,Non-profit,11-50,,Seed,2023-07-23,,2020-01-01,year,Active,,,3,2,Seed,700000,USD,700000,700000,USD,700000,Seed,700000,USD,700000,700000,USD,700000,"Good Company, The Asper Prize",2,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Health Care,,,,,,"Health Care, Health Diagnostics, Medical","Tel Aviv-yafo, Tel Aviv, Israel",
Community Housing Capital,https://www.crunchbase.com/organization/community-housing-capital,,Private,Non-profit,11-50,,Grant,2023-04-10,,2000-01-01,year,Active,,,,1,,4957678,USD,4957678,,,,,,,,4957678,USD,4957678,Community Development Financial Institutions Fund,1,"Greater Atlanta Area, East Coast, Southern US","Financial Services, Other, Social Impact",,,,,,"Finance, Financial Services, Non Profit","Decatur, Georgia, United States",
Lets Talk Science,https://www.crunchbase.com/organization/lets-talk-science,,Private,Non-profit,51-100,,Grant,2023-12-06,,1993-01-01,year,Active,,,,2,,18400000,USD,18400000,,,,,,,,19000000,USD,19000000,"Innovation, Science and Economic Development Canada, Toyota Canada",2,Great Lakes,Education,,,,,,Education,"London, Ontario, Canada",
Catalyst,https://www.crunchbase.com/organization/catalyst-2,,Private,Non-profit,11-50,,Seed,2022-08-17,,1962-01-01,year,Active,,,1,2,Seed,,,,,,,Seed,,,,,,,Flying Fox Ventures,1,"Greater New York Area, East Coast, Northeastern US","Education, Other, Social Impact",,,,,,"Association, Non Profit, Training","New York, New York, United States",
Monell Chemical Senses Center,https://www.crunchbase.com/organization/monell-chemical-senses-center,,Private,Non-profit,101-250,,Grant,2022-01-24,,1968-01-01,year,Active,,,,2,,26000000,USD,26000000,,,,,,,,26000000,USD,26000000,"NSF Small Business Innovation Research / Small Business Technology Transfer (SBIR/STTR), The Ambrose Monell Foundation",2,"Greater Philadelphia Area, Great Lakes, Northeastern US",Other,,,,,,Association,"Philadelphia, Pennsylvania, United States",
One Mind for Research,https://www.crunchbase.com/organization/one-mind-for-research,Growing,Private,Non-profit,11-50,,Venture - Series Unknown,2023-09-09,,2011-01-01,year,Active,,,3,2,,3300000,USD,3300000,3300000,USD,3300000,Venture - Series Unknown,3300000,USD,3300000,3300000,USD,3300000,"Bank of America, Alzheimer's Foundation of America",2,"Greater Seattle Area, West Coast, Western US","Health Care, Other",,,,,,"Collaboration, Health Care, Psychology","Seattle, Washington, United States",
MAGNET,https://www.crunchbase.com/organization/magnet-194f,,Private,Non-profit,11-50,,Grant,2021-04-06,,1984-01-01,year,Active,,,,1,,703378,USD,703378,,,,,,,,703378,USD,703378,"US Department of Commerce, Economic Development Administation",1,"Great Lakes, Midwestern US","Manufacturing, Professional Services",,,,,,"Consulting, Management Consulting, Manufacturing","Cleveland, Ohio, United States",1
EAH Housing,https://www.crunchbase.com/organization/eah-housing,Growing,Private,Non-profit,501-1000,,Grant,2023-10-17,,1968-01-01,day,Active,,,,1,,7500000,USD,7500000,,,,,,,,7500000,USD,7500000,Community Development Financial Institutions Fund,1,"San Francisco Bay Area, West Coast, Western US",Real Estate,,,,,,"Building Material, Real Estate","San Rafael, California, United States",
Calgary Health Foundation,https://www.crunchbase.com/organization/calgary-health-foundation,,Private,Non-profit,11-50,,Grant,2024-05-03,,1996-01-01,year,Active,,,,1,,10000000,USD,10000000,,,,,,,,10000000,USD,10000000,Government of Alberta,1,,"Health Care, Other, Social Impact",,,,,,"Health Care, Medical, Non Profit","Calgary, Alberta, Canada",
Aldersly,https://www.crunchbase.com/organization/aldersly,,Private,Non-profit,51-100,,Debt Financing,2023-06-12,,1921-01-01,year,Active,,,,1,,61300000,USD,61300000,,,,,,,,61300000,USD,61300000,Ziegler,1,"San Francisco Bay Area, West Coast, Western US","Health Care, Other, Social Impact",,,,,,"Health Care, Home Health Care, Non Profit, Nursing and Residential Care, Rehabilitation","San Rafael, California, United States",
Education Design Lab,https://www.crunchbase.com/organization/education-design-lab,,Private,Non-profit,11-50,,Grant,2024-04-03,,,,Active,,,1,1,,6000000,USD,6000000,,,,,,,,6000000,USD,6000000,Yield Giving,1,"Washington DC Metro Area, Southern US","Education, Other, Social Impact",,,,,,"Education, Higher Education, Non Profit","Washington, District of Columbia, United States",
Tanana Chiefs Conference,https://www.crunchbase.com/organization/tanana-chiefs-conference,Growing,Private,Non-profit,501-1000,,Grant,2023-09-19,,1962-01-01,year,Active,,,,1,,35000000,USD,35000000,,,,,,,,35000000,USD,35000000,,,Western US,Health Care,,High,,,,"Health Care, Home Health Care, Personal Health, Pharmaceutical, Wellness","Fairbanks, Alaska, United States",
Fair Haven Community Health Care,https://www.crunchbase.com/organization/fair-haven-community-health-care,Growing,Private,Non-profit,251-500,,Debt Financing,2024-04-04,,1971-01-01,year,Active,,,,1,,26100000,USD,26100000,,,,,,,,26100000,USD,26100000,Cambridge Savings Bank,1,"East Coast, New England, Northeastern US",Health Care,,High,,,,"Health Care, Hospital","New Haven, Connecticut, United States",
Wyoming,https://www.crunchbase.com/organization/wyoming,Growing,Private,Non-profit,501-1000,,Grant,2023-07-03,,1890-01-01,year,Active,,,,1,,347900000,USD,347900000,,,,,,,,347900000,USD,347900000,National Telecommunications and Information Administration,1,Western US,"Government and Military, Other, Professional Services, Social Impact",,,,,,"Employment, Government, Non Profit","Cheyenne, Wyoming, United States",
Orlando Credit Union,https://www.crunchbase.com/organization/orlando-credit-union,Growing,Private,Non-profit,51-100,,Debt Financing,2024-05-20,,1936-04-01,day,Active,,,,2,,3000000,USD,3000000,,,,,,,,3000000,USD,3000000,Southeastern Credit Union Foundation,1,"East Coast, Southern US","Financial Services, Lending and Investments, Payments",,,,,,"Banking, Credit Cards, Finance, Financial Services","Orlando, Florida, United States",
Way Finders,https://www.crunchbase.com/organization/way-finders,,Private,Non-profit,51-100,,Grant,2024-03-27,,1972-01-01,day,Active,,,,3,,30000,USD,30000,23000000,USD,23000000,Venture - Series Unknown,23000000,USD,23000000,25030000,USD,25030000,"Massachusetts Housing Investment Corporation, Government of United States of America, M&T Charitable Foundation",3,"East Coast, New England, Northeastern US","Other, Professional Services, Real Estate, Social Impact",,,,,,"Employment, Homeless Shelter, Non Profit, Real Estate, Social Impact","Springfield, Massachusetts, United States",
Foundation for California Community Colleges,https://www.crunchbase.com/organization/foundation-for-california-community-colleges,Growing,Private,Non-profit,251-500,,Grant,2022-06-13,,1998-01-01,year,Active,,,,2,,3700000,USD,3700000,,,,,,,,4700000,USD,4700000,"The California Endowment, Lumina Foundation",2,"West Coast, Western US","Education, Other, Social Impact",,High,,,,"Higher Education, Non Profit","Sacramento, California, United States",
Best Friends Animal Society,https://www.crunchbase.com/organization/best-friends-animal-society,Growing,Private,Non-profit,501-1000,,Grant,2023-06-28,,1984-01-01,day,Active,,,,3,,30935,USD,30935,,,,,,,,2311870,USD,2311870,Maddie's Fund,1,Western US,"Education, Government and Military, Other, Social Impact",,Medium,,,,"Education, Government, Non Profit","Kanab, Utah, United States",1
Pacific Science Center,https://www.crunchbase.com/organization/pacific-science-center,,Private,Non-profit,251-500,,Grant,2022-05-09,,1962-01-01,year,Active,,,,1,,1000000,USD,1000000,,,,,,,,1000000,USD,1000000,Amazon Future Engineer,1,"Washington DC Metro Area, Southern US","Education, Software",,,,,,"Charter Schools, E-Learning, Education","Washington, District of Columbia, United States",
Jamboree Housing,https://www.crunchbase.com/organization/jamboree-housing-corporation,Growing,Private,Non-profit,101-250,,Grant,2023-10-11,,1990-01-01,year,Active,,,,1,,4721241,USD,4721241,,,,,,,,4721241,USD,4721241,CalOptima,1,"Greater Los Angeles Area, West Coast, Western US","Community and Lifestyle, Financial Services, Other, Real Estate, Social Impact",,High,,,,"Asset Management, Communities, Construction, Non Profit, Property Development, Real Estate","Irvine, California, United States",
Parallax Advanced Research,https://www.crunchbase.com/organization/parallax-advanced-research,Growing,Private,Non-profit,101-250,,Grant,2023-10-19,,2011-01-01,year,Active,,,,2,,1900000,USD,1900000,,,,,,,,2649764,USD,2649764,"US Department of Commerce, Economic Development Administation, U.S. Department of Defense",2,"West Coast, Western US","Other, Privacy and Security, Social Impact",,High,,,,"Non Profit, Security","Beavercreek, Oregon, United States",
XRP Ledger Foundation,https://www.crunchbase.com/organization/xrp-ledger-foundation,,Private,Non-profit,1-10,,Grant,2020-09-25,,2020-09-24,day,Active,,,,1,,6500000,USD,6500000,,,,,,,,6500000,USD,6500000,"Ripple, Coil, GateHub",3,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Data and Analytics, Design, Other, Social Impact",,,,,,"Non Profit, Product Research, Social Impact","Tallinn, Harjumaa, Estonia",
Appalachian Regional Healthcare,https://www.crunchbase.com/organization/appalachian-regional-healthcare,,Private,Non-profit,5001-10000,,Grant,2023-09-28,,1956-01-01,year,Active,,,,2,,2200000,USD,2200000,,,,,,,,3700000,USD,3700000,"US Department of Commerce, Economic Development Administation, Appalachian Regional Commission",2,Southern US,"Health Care, Other, Social Impact",,,,,,"Charity, Health Care, Medical, Non Profit, Oncology","Barbourville, Kentucky, United States",
SSM Health Cardinal Glennon Children's Hospital,https://www.crunchbase.com/organization/ssm-health-cardinal-glennon-children-s-hospital,Growing,Private,Non-profit,10001+,,Grant,2023-11-21,,1956-01-01,year,Active,,,1,2,,,,,,,,,,,,9250000,USD,9250000,Baldrick's Foundation,1,Midwestern US,Health Care,,,,,,"Health Care, Hospital, Medical","St Louis, Missouri, United States",
Research Foundation of CUNY,https://www.crunchbase.com/organization/research-foundation-of-cuny,Growing,Private,Non-profit,10001+,,Grant,2023-06-21,,1963-01-01,year,Active,,,,2,,4500000,USD,4500000,,,,,,,,5999711,USD,5999711,"U.S. Department of Agriculture, Alfred P. Sloan Foundation",2,"Greater New York Area, East Coast, Northeastern US","Education, Information Technology, Other, Social Impact",,High,,,,"Education, Information Services, Non Profit","New York, New York, United States",
Altesa,https://www.crunchbase.com/organization/altesa,Growing,Private,Non-profit,1-10,,Series A,2023-01-04,,2022-01-01,year,Active,,,2,1,Early Stage Venture,35000000,USD,35000000,35000000,USD,35000000,Series A,35000000,USD,35000000,35000000,USD,35000000,,,"Greater Atlanta Area, East Coast, Southern US","Biotechnology, Health Care, Science and Engineering",,High,,,,"Biotechnology, Life Science, Therapeutics","College Park, Georgia, United States",
National Indian Health Board,https://www.crunchbase.com/organization/national-indian-health-board,,Private,Non-profit,11-50,,Grant,2023-04-13,,1972-01-01,year,Active,,,,1,,10000000,USD,10000000,,,,,,,,10000000,USD,10000000,U.S. Environmental Protection Agency,1,"Washington DC Metro Area, Southern US","Community and Lifestyle, Health Care, Other, Sales and Marketing, Social Impact",,,,,,"Association, Charity, Communities, Health Care, Non Profit, Public Relations","Washington, District of Columbia, United States",
Lido,https://www.crunchbase.com/organization/lido-b607,,Private,Non-profit,51-100,,Venture - Series Unknown,2022-09-14,,2020-01-01,year,Active,,,1,5,,24000000,USD,24000000,24000000,USD,24000000,Venture - Series Unknown,167000000,USD,167000000,167000000,USD,167000000,"Andreessen Horowitz, Digital Currency Group, Three Arrows Capital, Jump Trading, Coinbase Ventures",8,,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Ethereum",,
Sabin Vaccine Institute,https://www.crunchbase.com/organization/sabin-vaccine-institute,,Private,Non-profit,51-100,,Grant,2023-01-12,,1996-01-01,year,Active,,,,3,,35000000,USD,35000000,,,,,,,,63100000,USD,63100000,"Biomedical Advanced Research and Development Authority (BARDA), Coalition for Epidemic Preparedness Innovations",2,"Washington DC Metro Area, Southern US",Other,,,,,,Association,"Washington, District of Columbia, United States",
BellXcel,https://www.crunchbase.com/organization/bellxcel,Growing,Private,Non-profit,51-100,,Grant,2019-04-23,,1992-01-01,year,Active,,,1,1,,3000000,USD,3000000,,,,,,,,3000000,USD,3000000,New York Life Insurance,1,"Greater Boston Area, East Coast, New England","Education, Professional Services",,,,,,"Consulting, Education","Dorchester, Massachusetts, United States",
City of Huntsville,https://www.crunchbase.com/organization/city-of-huntsville,,Private,Non-profit,1001-5000,,Grant,2022-08-17,,1819-01-01,year,Active,,,,1,,20000000,USD,20000000,,,,,,,,20000000,USD,20000000,U.S. Department of Transportation,1,Southern US,"Administrative Services, Government and Military",,,,,,"Government, Office Administration","Huntsville, Alabama, United States",
Passive House Canada,https://www.crunchbase.com/organization/passive-house-canada,,Private,Non-profit,1-10,,Grant,2024-08-28,,2016-01-01,year,Active,,,,1,,1600000,USD,1600000,,,,,,,,1600000,USD,1600000,Natural Resources Canada,1,,"Other, Real Estate, Science and Engineering, Social Impact",,,,,,"Architecture, Civil Engineering, Commercial, Construction, Non Profit, Residential","Victoria, British Columbia, Canada",
"Phoenix Children's Hospital, Inc.",https://www.crunchbase.com/organization/phoenix-children-s-hospital-inc,Growing,Private,Non-profit,5001-10000,,Grant,2024-02-13,,1983-01-01,day,Active,Yes,,,2,,3000000,USD,3000000,,,,,,,,3100000,USD,3100000,"National Heart, Lung and Blood Institute, Hyundai Hope On Wheels",2,"Greater Phoenix Area, Western US",Health Care,,High,,,,"Health Care, Hospital","Phoenix, Arizona, United States",
Sinai Health System,https://www.crunchbase.com/organization/sinai-health-system-e3cc,,Private,Non-profit,5001-10000,Made Acquisitions,Grant,2022-05-27,,2015-01-01,month,Active,,,,1,,2500000,USD,2500000,,,,,,,,2500000,USD,2500000,Moez & Marissa Kassam Foundation,1,Great Lakes,Health Care,,,,,,"Health Care, Hospital, Medical","Toronto, Ontario, Canada",
Stop Solider Suicide,https://www.crunchbase.com/organization/stop-solider-suicide,Growing,Private,Non-profit,51-100,,Grant,2023-02-16,,2010-01-01,year,Active,,,,1,,3250000,USD,3250000,,,,,,,,3250000,USD,3250000,Mission Daybreak,1,"Research Triangle, East Coast, Southern US","Government and Military, Health Care, Information Technology, Other, Social Impact",,,,,,"Health Care, Military, Non Profit, Professional Services, Service Industry","Durham, North Carolina, United States",
Inova Translational Medicine Institute,https://www.crunchbase.com/organization/inova-translational-medicine-institute,,Private,Non-profit,10001+,,Grant,2016-10-03,,1961-01-01,year,Active,,,2,1,,9500000,USD,9500000,,,,,,,,9500000,USD,9500000,National Institutes of Health,1,"Washington DC Metro Area, East Coast, Southern US","Biotechnology, Health Care",,,,,,"Genetics, Health Care, Medical","Fairfax, Virginia, United States",1
Great Barrier Reef Foundation,https://www.crunchbase.com/organization/great-barrier-reef-foundation,,Private,Non-profit,11-50,,Grant,2018-09-05,,2006-01-01,year,Active,,,4,1,,443300000,USD,443300000,,,,,,,,443300000,USD,443300000,,,"Asia-Pacific (APAC), Australasia",,,,,,,,"Brisbane, Queensland, Australia",
The Hidden Genius Project,https://www.crunchbase.com/organization/hidden-genius-project,Growing,Private,Non-profit,11-50,,Grant,2023-12-20,,2012-01-01,year,Active,,,1,4,,500000,USD,500000,,,,,,,,3050000,USD,3050000,"Patrick J. McGovern Foundation, Comcast NBCUniversal, MetLife Foundation",3,"San Francisco Bay Area, West Coast, Western US","Education, Financial Services, Lending and Investments, Other, Professional Services, Sales and Marketing, Social Impact",,Medium,,,,"Career Planning, Corporate Training, Incubators, Non Profit, Public Relations, Training","Oakland, California, United States",
Tri-Rail,https://www.crunchbase.com/organization/tri-rail,Growing,Private,Non-profit,51-100,,Grant,2023-05-05,,1989-01-01,year,Active,,,,1,,71700000,USD,71700000,,,,,,,,71700000,USD,71700000,Federal Transit Administration,1,"Greater Miami Area, East Coast, Southern US",Transportation,,Medium,,,,"Railroad, Transportation","Pompano Beach, Florida, United States",
International Institute for Sustainable Development,https://www.crunchbase.com/organization/international-institute-for-sustainable-development,Growing,Private,Non-profit,51-100,,Grant,2023-10-26,,1990-01-01,year,Active,,,,2,,903375,CAD,653790,,,,,,,,17653790,USD,17653790,Government of Canada,1,,"Biotechnology, Other, Science and Engineering, Social Impact",,,,,,"Association, Biotechnology, Non Profit","Winnipeg, Manitoba, Canada",
Boys & Girls Clubs of Greater Scottsdale,https://www.crunchbase.com/organization/boys-girls-clubs-of-greater-scottsdale,,Private,Non-profit,251-500,,Grant,2024-08-20,,1954-01-01,year,Active,,,,9,,15000,USD,15000,,,,,,,,1388675,USD,1388675,"Cox Communications, Buffalo Wild Wings, The Bob & Renee Parsons Foundation, Thunderbirds Charities, Desert Financial Credit Union",7,"Greater Phoenix Area, Western US","Other, Social Impact",,,,,,Non Profit,"Scottsdale, Arizona, United States",
BTCPay Server,https://www.crunchbase.com/organization/btcpay-server,Growing,Private,Non-profit,1-10,,Grant,2020-06-25,,2017-01-01,year,Active,,,1,3,,150000,USD,150000,,,,,,,,280000,USD,280000,"Kraken, ACINQ, DG Lab, Wallet of Satoshi, LunaNode",6,"Greater New York Area, East Coast, Northeastern US","Blockchain and Cryptocurrency, Financial Services, Mobile, Payments, Software",,,,,,"Bitcoin, Cryptocurrency, Finance, Mobile Payments, Open Source","New York, New York, United States",
Unitywater,https://www.crunchbase.com/organization/unitywater,,Private,Non-profit,501-1000,,Grant,2016-09-12,,2010-01-01,year,Active,,,,1,,426000,AUD,322251,,,,,,,,426000,AUD,322251,Australian Renewable Energy Agency,1,"Asia-Pacific (APAC), Australasia","Energy, Government and Military, Health Care, Natural Resources, Sustainability",,,,,,"Government, Health Care, Renewable Energy, Waste Management, Water, Water Purification","Caboolture, Queensland, Australia",
API Innovation Center,https://www.crunchbase.com/organization/api-innovation-center,Growing,Private,Non-profit,1-10,,Grant,2023-03-02,,,,Active,,,,2,,9450000,USD,9450000,,,,,,,,24450000,USD,24450000,Missouri Technology Corporation,1,Midwestern US,"Health Care, Other, Social Impact",,,,,,"Non Profit, Pharmaceutical","St Louis, Missouri, United States",
Northwest Community Credit Union,https://www.crunchbase.com/organization/northwest-community-credit-union,,Private,Non-profit,251-500,,Grant,2023-04-10,,1949-01-01,day,Active,,,,1,,3718258,USD,3718258,,,,,,,,3718258,USD,3718258,Community Development Financial Institutions Fund,1,"West Coast, Western US","Financial Services, Lending and Investments, Other, Social Impact",,,,,,"Banking, Finance, Financial Services, Non Profit","Eugene, Oregon, United States",
NASSCOM Foundation,https://www.crunchbase.com/organization/nasscom-foundation,Growing,Private,Non-profit,11-50,,Grant,2016-03-08,,2001-01-01,year,Active,,,1,1,,4780000,USD,4780000,,,,,,,,4780000,USD,4780000,Bill & Melinda Gates Foundation,1,Asia-Pacific (APAC),"Other, Social Impact, Sustainability",,,,,,"Non Profit, Social Impact, Sustainability","New Delhi, Delhi, India",2
HBCU Transformation Project,https://www.crunchbase.com/organization/hbcu-transformation-project,Growing,Private,Non-profit,,,Undisclosed,2023-09-13,,2022-01-01,year,Active,,,,1,,124000000,USD,124000000,124000000,USD,124000000,Undisclosed,124000000,USD,124000000,124000000,USD,124000000,Blue Meridian Partners,1,"Greater New York Area, East Coast, Northeastern US",Education,,High,,,,"Education, Higher Education","New York, New York, United States",
TheDream.US,https://www.crunchbase.com/organization/thedream-us,Growing,Private,Non-profit,11-50,,Grant,2018-01-12,,2014-01-01,year,Active,,,4,1,,33000000,USD,33000000,,,,,,,,33000000,USD,33000000,"Jeff Bezos, MacKenzie Bezos",2,"Washington DC Metro Area, East Coast, Southern US","Education, Other, Social Impact",,Medium,,,,"Education, Higher Education, Non Profit","Arlington, Virginia, United States",
Hazel Hawkins Memorial Hospital,https://www.crunchbase.com/organization/hazel-hawkins-memorial-hospital,,Private,Non-profit,501-1000,,Debt Financing,2023-08-24,,1907-01-01,year,Active,,,,1,,10000000,USD,10000000,,,,,,,,10000000,USD,10000000,Madera Community Hospital,1,"San Francisco Bay Area, West Coast, Western US",Health Care,,,,,,"Assisted Living, Health Care, Hospital","Hollister, California, United States",
MECU,https://www.crunchbase.com/organization/municipal-employees-credit-union-of-baltimore-incorporated,,Private,Non-profit,251-500,,Grant,2023-04-10,,1936-01-01,day,Active,,,,1,,3718258,USD,3718258,,,,,,,,3718258,USD,3718258,Community Development Financial Institutions Fund,1,"Greater Baltimore-Maryland Area, East Coast, Southern US","Financial Services, Lending and Investments",,,,,,"Banking, Finance, Financial Services","Baltimore, Maryland, United States",
Kennedy Krieger Institute,https://www.crunchbase.com/organization/kennedy-krieger-institute,Growing,Private,Non-profit,501-1000,,Grant,2023-01-15,,1937-01-01,year,Active,,,1,2,,1000000,USD,1000000,,,,,,,,1994950,USD,1994950,"FCC, Government of United States of America",2,"Greater Baltimore-Maryland Area, East Coast, Southern US","Community and Lifestyle, Education, Health Care",,,,,,"Communities, Education, Health Care","Baltimore, Maryland, United States",
Family Scholar House,https://www.crunchbase.com/organization/family-scholar-house,Growing,Private,Non-profit,11-50,,Grant,2024-07-09,,1995-01-01,year,Active,,,,2,,2648571,USD,2648571,,,,,,,,3216571,USD,3216571,"AmeriCorps Public Allies, The Humana Foundation",2,Southern US,"Community and Lifestyle, Education, Health Care, Other, Social Impact",,High,,,,"Education, Health Care, Non Profit, Social","Louisville, Kentucky, United States",
Birthright Israel Foundation,https://www.crunchbase.com/organization/birthright-israel-foundation,Growing,Private,Non-profit,11-50,,Grant,2023-03-28,,1999-01-01,year,Active,,,,13,,1000000,USD,1000000,,,,,,,,59925000,USD,59925000,Jim Joseph Foundation,1,"Greater New York Area, East Coast, Northeastern US","Education, Other, Social Impact",,,,,,"Charity, Education, Non Profit","New York, New York, United States",
Tech Matters,https://www.crunchbase.com/organization/tech-matters,,Private,Non-profit,11-50,,Grant,2023-12-20,,2018-11-01,month,Active,,,1,3,Seed,500000,USD,500000,1700000,USD,1700000,Seed,1700000,USD,1700000,2200000,USD,2200000,"Meta, Twilio, Patrick J. McGovern Foundation, Schmidt Futures, Working Capital",6,"San Francisco Bay Area, Silicon Valley, West Coast","Information Technology, Other",,,,,,"Information Services, Information Technology, Service Industry","Palo Alto, California, United States",
Junior Achievement USA,https://www.crunchbase.com/organization/junior-achievement-usa,Growing,Private,Non-profit,51-100,,Grant,2023-05-17,,1919-01-01,year,Active,,,,2,,1000000,USD,1000000,,,,,,,,1820000,USD,1820000,"American Express, Paychex Charitable Foundation",2,Western US,"Education, Other, Social Impact",,,,,,"Education, Non Profit","Colorado Springs, Colorado, United States",
WindsorMeade Williamsburg,https://www.crunchbase.com/organization/windsormeade-williamsburg,,Private,Non-profit,11-50,,Debt Financing,2021-09-10,,2017-01-01,year,Active,,,,1,,58240000,USD,58240000,,,,,,,,58240000,USD,58240000,Ziegler,1,"East Coast, Southern US","Community and Lifestyle, Health Care, Other",,,,,,"Communities, Health Care, Retirement","Williamsburg, Virginia, United States",
Provenance Networks,https://www.crunchbase.com/organization/provenance-networks,,Private,Non-profit,11-50,,Series A,2023-07-07,,2023-04-04,day,Active,,,,1,Early Stage Venture,10000000,USD,10000000,10000000,USD,10000000,Series A,10000000,USD,10000000,10000000,USD,10000000,,,"Greater Phoenix Area, Western US","Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Web Hosting","Phoenix, Arizona, United States",
PCCI,https://www.crunchbase.com/organization/pcci,,Private,Non-profit,11-50,,Venture - Series Unknown,2016-02-10,,2012-01-01,year,Active,,,1,1,,18576210,USD,18576210,18576210,USD,18576210,Venture - Series Unknown,18576210,USD,18576210,18576210,USD,18576210,,,"Dallas/Fort Worth Metroplex, Southern US","Artificial Intelligence (AI), Data and Analytics, Health Care, Other, Social Impact, Software",,,,,,"Health Care, Non Profit, Predictive Analytics","Dallas, Texas, United States",1
Calgary Stampede,https://www.crunchbase.com/organization/calgary-stampede,Growing,Private,Non-profit,1001-5000,,Grant,2022-06-30,,1912-01-01,year,Active,,,,1,,10000000,USD,10000000,,,,,,,,10000000,USD,10000000,Government of Canada,1,,"Community and Lifestyle, Events, Media and Entertainment, Other, Social Impact, Travel and Tourism",,High,,,,"Events, Hospitality, Leisure, Non Profit","Calgary, Alberta, Canada",
Impact Development Fund,https://www.crunchbase.com/organization/impact-development-fund,Growing,Private,Non-profit,11-50,,Grant,2023-04-10,,2018-01-01,year,Active,,,,1,,3718258,USD,3718258,,,,,,,,3718258,USD,3718258,Community Development Financial Institutions Fund,1,Western US,"Financial Services, Media and Entertainment, Other, Social Impact",,Medium,,,,"Advice, Financial Services, Lending, Non Profit","Loveland, Colorado, United States",
Entrepreneur Fund,https://www.crunchbase.com/organization/entrepreneur-fund,,Private,Non-profit,11-50,,Grant,2023-04-10,,1989-01-01,year,Active,,,,1,,4957678,USD,4957678,,,,,,,,4957678,USD,4957678,Community Development Financial Institutions Fund,1,"Great Lakes, Midwestern US","Financial Services, Lending and Investments, Other, Professional Services, Social Impact",,,,,,"Business Development, Finance, Funding Platform, Non Profit","Duluth, Minnesota, United States",1
Strive,https://www.crunchbase.com/organization/strive-71d2,,Private,Non-profit,101-250,,Grant,2023-08-24,,1984-01-01,year,Active,,,1,2,,1000000,USD,1000000,,,,,,,,1000000,USD,1000000,"Truist Foundation, CD&R Foundation",2,"Greater New York Area, East Coast, Northeastern US","Education, Other, Social Impact",,,,,,"Corporate Training, Education, Non Profit, Training","New York, New York, United States",
