Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Navigator Information,https://www.crunchbase.com/organization/navigator-information,,Private,For Profit,11-50,,Angel,2024-07-03,,2019-01-01,year,Active,,,,1,Seed,50000000,CNY,6874553,50000000,CNY,6874553,Angel,50000000,CNY,6874553,50000000,CNY,6874553,,,Asia-Pacific (APAC),"Advertising, Media and Entertainment, Sales and Marketing",,,,,,"Advertising, Digital Marketing, Digital Media","Ganzhou, Jiangxi, China",
Droid,https://www.crunchbase.com/organization/droid,,Private,For Profit,51-100,,Angel,2017-12-27,,2017-08-01,day,Active,,,1,2,Seed,20000000,CNY,3050897,20000000,CNY,3050897,Angel,21000000,CNY,3202221,21000000,CNY,3202221,"Summitview Capital, Inforich",2,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Intelligent Systems, Robotics","Haidian, Beijing, China",
Kudos,https://www.crunchbase.com/organization/kudos-3,,Private,For Profit,11-50,,Angel,2017-04-30,,2013-08-13,day,Active,,,3,4,Seed,500000,GBP,646585,500000,GBP,646585,Angel,1760000,GBP,2538420,1920000,GBP,2801455,,,"Europe, Middle East, and Africa (EMEA)","Content and Publishing, Media and Entertainment, Other, Software",,,,,,"Developer Tools, Publishing, Service Industry","Oxford, Oxfordshire, United Kingdom",
Glam Studios,https://www.crunchbase.com/organization/glamstudios-in,,Private,For Profit,11-50,,Angel,2016-09-12,,2015-10-01,month,Active,,,3,2,Seed,20000000,INR,299288,20000000,INR,299288,Angel,20000000,INR,299288,20000000,INR,299288,"Anand Ladsariya, Nitin Agarwal, Pradeep Mirani",3,Asia-Pacific (APAC),"Consumer Goods, Internet Services",,,,,,"Beauty, Internet, Internet of Things","Noida, Uttar Pradesh, India",
ONGO Framework,https://www.crunchbase.com/organization/ongo-framework,,Private,For Profit,101-250,Made Acquisitions,Angel,2018-08-30,,2008-01-01,year,Active,,,1,1,Seed,1000000,USD,1000000,1000000,USD,1000000,Angel,1000000,USD,1000000,1000000,USD,1000000,"Mitesh Majithia, Rishi Chohan, Raj Basu, Paras parekh, Anilkumar B Narsingrao",6,Asia-Pacific (APAC),"Information Technology, Other, Software",,,,,,"B2B, Information Services, Information Technology, SaaS, Software","Hyderabad, Andhra Pradesh, India",
GameCentric,https://www.crunchbase.com/organization/gamecentric-8959,,Private,,11-50,,Angel,2023-12-01,,2023-01-01,year,Active,,,,1,Seed,6000000,AED,1633936,6000000,AED,1633936,Angel,6000000,AED,1633936,6000000,AED,1633936,Bilal Merchant,1,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Consumer Electronics, Gaming, Hardware",,,,,,"Computer, Gaming, PC Games, Video Games","Dubai, Dubai, United Arab Emirates",
Aiver.ai,https://www.crunchbase.com/organization/aiver-inc,,Private,For Profit,11-50,,Angel,2020-05-12,,2020-05-01,month,Active,,,2,1,Seed,42000000,USD,42000000,42000000,USD,42000000,Angel,42000000,USD,42000000,42000000,USD,42000000,,,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Data and Analytics, Design, Financial Services, Information Technology, Other, Payments, Privacy and Security, Professional Services, Science and Engineering, Software",,,,,,"Accounting, Artificial Intelligence (AI), Business Intelligence, Compliance, Data Visualization, Fraud Detection, Information Technology, Machine Learning, Predictive Analytics, Product Management","Mountain View, California, United States",
qChange,https://www.crunchbase.com/organization/qchange,,Private,For Profit,1-10,,Angel,2022-02-03,,2019-06-16,day,Active,,,2,4,Seed,500000,USD,500000,500000,USD,500000,Angel,1180000,USD,1180000,1180000,USD,1180000,The Batchery,1,"West Coast, Western US","Administrative Services, Information Technology, Software",,,,,,"Human Resources, Information Technology, SaaS, Software","Bend, Oregon, United States",
Estante Mágica,https://www.crunchbase.com/organization/estante-mágica,,Private,For Profit,101-250,,Angel,2022-05-12,,2009-01-01,year,Active,,,1,2,Seed,2500000,BRL,486864,2500000,BRL,486864,Angel,2500000,BRL,486864,2500000,BRL,486864,"Google for Startups, Elie Horn",2,Latin America,"Community and Lifestyle, Content and Publishing, Education, Media and Entertainment",,,,,,"Children, Education, Publishing","Nova Friburgo, Rio de Janeiro, Brazil",
Quevos,https://www.crunchbase.com/organization/quevos,Growing,Private,For Profit,11-50,Was Acquired,Angel,2022-01-13,,2017-01-01,year,Active,,,2,3,M&A,200000,USD,200000,200000,USD,200000,Angel,1550000,USD,1550000,1565000,USD,1565000,"Daniel Lubetzky, The College New Venture Challenge",2,"Greater Chicago Area, Great Lakes, Midwestern US",Food and Beverage,,,,,,Food and Beverage,"Chicago, Illinois, United States",
Swift Shopper,https://www.crunchbase.com/organization/swift-shopper,,Private,For Profit,1-10,,Angel,2017-04-05,,2013-01-01,year,Active,,,1,2,Seed,500000,USD,500000,500000,USD,500000,Angel,1500000,USD,1500000,1500000,USD,1500000,,,"San Francisco Bay Area, West Coast, Western US","Apps, Commerce and Shopping, Financial Services, Mobile, Payments, Software",,,,,,"Apps, Mobile, Mobile Payments, Point of Sale","San Francisco, California, United States",
Pragmatech Healthcare Solutions,https://www.crunchbase.com/organization/pragmatech-healthcare-solutions,,Private,For Profit,11-50,,Angel,2024-03-01,,2019-01-01,year,Active,,,4,1,Seed,7500000,INR,90529,7500000,INR,90529,Angel,7500000,INR,90529,7500000,INR,90529,Namita Thapar,1,Asia-Pacific (APAC),"Health Care, Manufacturing",,,,,,"Health Care, Manufacturing, Medical Device","Vadodara, Gujarat, India",
Squark,https://www.crunchbase.com/organization/squark,,Private,For Profit,1-10,,Angel,2020-12-31,,2019-01-01,day,Active,,,1,2,Seed,1000000,USD,1000000,1000000,USD,1000000,Angel,1200000,USD,1200000,1200000,USD,1200000,"TBD Angels, Raghav Gupta",2,"Greater Boston Area, East Coast, New England","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Analytics, Artificial Intelligence (AI), Machine Learning, SaaS, Software","Burlington, Massachusetts, United States",
Go Dogo,https://www.crunchbase.com/organization/go-dogo,Growing,Private,For Profit,1-10,,Angel,2022-04-08,,2018-05-10,day,Active,,,3,4,Seed,1500000,DKK,219353,1500000,DKK,219353,Angel,5333000,DKK,822731,9333000,DKK,1464233,"Vaekstfonden, PSV, Sune Alstrup, Peter M Jensen",4,"European Union (EU), Nordic Countries, Scandinavia","Community and Lifestyle, Consumer Electronics, Hardware, Internet Services, Science and Engineering, Software",,,,,,"Computer Vision, Consumer Electronics, Internet of Things, Pet, Robotics, Software","Kongens Lyngby, Hovedstaden, Denmark",
Raiar Organicos,https://www.crunchbase.com/organization/raiar-organicos,,Private,For Profit,11-50,,Angel,2024-04-25,,2020-01-01,year,Active,,,,1,Seed,50000000,BRL,9689735,50000000,BRL,9689735,Angel,50000000,BRL,9689735,50000000,BRL,9689735,"Pelerson Penido Dalla Vecchia, Otavio Castello Branco, Ciro Echesortu, Fábio Barbosa",4,Latin America,Food and Beverage,,,,,,Food and Beverage,"São Paulo, Sao Paulo, Brazil",
Fastree3D,https://www.crunchbase.com/organization/fastree3d,Growing,Private,For Profit,11-50,,Angel,2020-03-15,,2013-07-07,day,Active,,,5,11,Seed,1570000,CHF,1658795,1570000,CHF,1658795,Angel,6575000,CHF,6745627,6861708,USD,6861708,"Venture Kick, MassChallenge, GoBeyond, EASME - EU Executive Agency for SMEs, Fondation Des Fondateurs",8,"Europe, Middle East, and Africa (EMEA)","Hardware, Science and Engineering, Software, Transportation",,,,,,"3D Technology, Automotive, Autonomous Vehicles, Computer Vision, Robotics","Ecublens, Vaud, Switzerland",
Yaytrade,https://www.crunchbase.com/organization/yaytrade,,Private,For Profit,11-50,,Angel,2021-05-30,,2016-09-01,month,Active,,,5,4,Seed,5000000,SEK,601618,5000000,SEK,601618,Angel,33000000,SEK,3848841,33000000,SEK,3848841,"Oscar Salén, Henrik Hobik, Stefan Alvarsson",3,"European Union (EU), Nordic Countries, Scandinavia","Commerce and Shopping, Internet Services",,,,,,"E-Commerce, E-Commerce Platforms, Internet, Marketplace, Rental","Stockholm, Stockholms Lan, Sweden",
JADBio,https://www.crunchbase.com/organization/jadbio,Growing,Private,For Profit,11-50,,Angel,2020-06-10,,2019-01-14,day,Active,,,2,4,Seed,300000,EUR,341011,300000,EUR,341011,Angel,1100000,EUR,1234087,1900000,EUR,2116660,,,"Greater Los Angeles Area, West Coast, Western US","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,,,,"Analytics, Artificial Intelligence (AI), Big Data, Bioinformatics, Enterprise Software, Life Science, Machine Learning, Pharmaceutical, Predictive Analytics","Los Angeles, California, United States",
Fine Vision,https://www.crunchbase.com/organization/fine-vision,,Private,For Profit,,,Angel,2023-01-31,,2022-01-01,year,Active,,,,1,Seed,50000000,CNY,7402253,50000000,CNY,7402253,Angel,50000000,CNY,7402253,50000000,CNY,7402253,"Nanjing Innovation Capital Group, Dingxin Capital",2,Asia-Pacific (APAC),"Consumer Goods, Health Care",,,,,,"Eyewear, Health Care, Medical","Nanjing, Jiangsu, China",
Mt. Joy,https://www.crunchbase.com/organization/mt-joy,Growing,Private,For Profit,1-10,,Angel,2023-12-01,,2022-01-01,year,Active,,,,1,Seed,1500000,USD,1500000,1500000,USD,1500000,Angel,1500000,USD,1500000,1500000,USD,1500000,"Tony Audino, Mike Hilton, Norman Wu, David Cape, Mark Anderson",5,"Greater Seattle Area, West Coast, Western US",Food and Beverage,,High,,,,"Food and Beverage, Food Processing, Restaurants","Seattle, Washington, United States",
Homefans,https://www.crunchbase.com/organization/homefans,,Private,For Profit,1-10,,Angel,2022-12-09,,2015-01-07,day,Active,,,2,4,Seed,,,,,,,Angel,316610,GBP,412277,316610,GBP,412277,"Startupbootcamp Australia, Crowdcube, Sameer Singh",3,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Sports, Travel and Tourism",,,,,,"Marketplace, Sports, Tourism, Travel","Manchester, Manchester, United Kingdom",
SPARK GAMES,https://www.crunchbase.com/organization/spark-games,,Private,For Profit,11-50,,Angel,2017-06-08,,2016-06-03,day,Active,,,2,1,Seed,3000000,CNY,441434,3000000,CNY,441434,Angel,3000000,CNY,441434,3000000,CNY,441434,Xiaomi,1,Asia-Pacific (APAC),"Gaming, Internet Services",,,,,,"Gaming, Internet, Online Games","Nanshanqu, Guangdong, China",
Ryde,https://www.crunchbase.com/organization/ryde-ab41,,Private,For Profit,11-50,Made Acquisitions,Angel,2019-06-18,,2016-07-30,day,Active,,,1,2,Seed,600000,USD,600000,600000,USD,600000,Angel,900000,USD,900000,900000,USD,900000,Rishan Bhagowat,1,"Greater Los Angeles Area, West Coast, Western US","Commerce and Shopping, Transportation",,,,,,"Car Sharing, Marketplace, Taxi Service","Los Angeles, California, United States",
Dr. Vivien Karl,https://www.crunchbase.com/organization/dr-vivien-karl,,Private,For Profit,1-10,,Angel,2023-08-29,,2021-01-01,year,Active,,,,4,Seed,200000,EUR,217400,200000,EUR,217400,Angel,1717400,USD,1717400,1717400,USD,1717400,"DvH Ventures, better ventures, Leanox Impact Capital, Anne Lemcke, Nils Glagau",12,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Community and Lifestyle, Health Care",,,,,,"Health Care, Personal Health, Wellness, Women's","Köln, Nordrhein-Westfalen, Germany",
Bot-It,https://www.crunchbase.com/organization/bot-it,Growing,Private,For Profit,1-10,,Angel,2023-10-16,,,,Active,,,,1,Seed,300000,USD,300000,300000,USD,300000,Angel,300000,USD,300000,300000,USD,300000,"Michael G. Rubin, Mark Cuban",2,"Greater Los Angeles Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Consumer Lending","Los Angeles, California, United States",
Ajinomatrix,https://www.crunchbase.com/organization/ajinomatrix,,Private,For Profit,1-10,,Angel,2023-04-15,,2018-01-01,year,Active,,,1,3,Seed,270000,EUR,299768,270000,EUR,299768,Angel,612500,EUR,666433,612500,EUR,666433,"EIT Food, EIT Digital, FFF Friends, Family & Fools",3,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Food and Beverage, Food Processing, Machine Learning, Software","Rebecq-rognon, Brabant Wallon, Belgium",
tokenstreet,https://www.crunchbase.com/organization/tokenstreet,,Private,For Profit,1-10,,Angel,2021-06-04,,2020-07-01,day,Active,,,2,1,Seed,350000,EUR,425854,350000,EUR,425854,Angel,350000,EUR,425854,350000,EUR,425854,"E & R Asset Management GmbH, Christoph Richter",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Financial Services, Other, Real Estate",,,,,,"Blockchain, Financial Services, FinTech, Real Estate","Berlin, Berlin, Germany",
SEEEX Tech,https://www.crunchbase.com/organization/seeex-tech,,Private,,,,Angel,2022-06-06,,2021-01-01,year,Active,,,,1,Seed,10000000,CNY,1502878,10000000,CNY,1502878,Angel,10000000,CNY,1502878,10000000,CNY,1502878,"K2VC, UnityVC",2,Asia-Pacific (APAC),Energy,,,,,,Energy,"Suzhou, Jiangsu, China",
Kouchea,https://www.crunchbase.com/organization/kouchea,,Private,For Profit,1-10,,Angel,2021-01-06,,2023-10-01,day,Active,,,4,1,Seed,500000,USD,500000,500000,USD,500000,Angel,500000,USD,500000,500000,USD,500000,,,"Greater Miami Area, East Coast, Southern US","Education, Software",,,,,,"Education, SaaS","Miami, Florida, United States",
Lexi Solutions,https://www.crunchbase.com/organization/lexi-solutions,,Private,For Profit,11-50,,Angel,2016-06-30,,2012-01-01,year,Active,,,1,5,Seed,4500000,SEK,531783,4500000,SEK,531783,Angel,1767639,USD,1767639,1767639,USD,1767639,"Blue Tiger Investments, Pär Renyard",2,"European Union (EU), Nordic Countries, Scandinavia","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,,,,"Artificial Intelligence (AI), Machine Learning, Procurement, Software","Stockholm, Stockholms Lan, Sweden",
Boltt Sports Technologies,https://www.crunchbase.com/organization/boltt-sports-technologies,Growing,Private,For Profit,51-100,,Angel,2016-09-26,,2015-07-31,day,Active,,,2,1,Seed,300000,USD,300000,300000,USD,300000,Angel,300000,USD,300000,300000,USD,300000,,,Asia-Pacific (APAC),"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software, Sports",,,,,,"Artificial Intelligence (AI), Fitness, Wearables","Noida, Uttar Pradesh, India",
Hixson,https://www.crunchbase.com/organization/hixson,Growing,Private,For Profit,101-250,,Angel,2024-02-01,,1948-01-01,year,Active,,,,4,Seed,503028,USD,503028,503028,USD,503028,Angel,1550266,USD,1550266,1550266,USD,1550266,,,"Great Lakes, Midwestern US","Design, Professional Services, Real Estate",,Medium,,,,"Construction, Consulting, Product Design","Cincinnati, Ohio, United States",
Clutch,https://www.crunchbase.com/organization/clutch-7338,,Private,For Profit,11-50,,Angel,2022-02-04,,2022-01-01,year,Active,,,1,1,Seed,1700000,USD,1700000,1700000,USD,1700000,Angel,1700000,USD,1700000,1700000,USD,1700000,,,"Greater Los Angeles Area, West Coast, Western US","Commerce and Shopping, Other, Software, Transportation",,,,,,"Automotive, B2B, SaaS, Software, Wholesale","Agoura Hills, California, United States",
Insurmi,https://www.crunchbase.com/organization/insurmi,,Private,For Profit,1-10,,Angel,2019-09-19,,2018-06-01,month,Active,,,1,2,Seed,1000000,USD,1000000,1000000,USD,1000000,Angel,1095000,USD,1095000,1095000,USD,1095000,"Coplex, Global Insurance Accelerator",2,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Enterprise Software, InsurTech",,
Invest Q,https://www.crunchbase.com/organization/investq,,Private,For Profit,11-50,,Angel,2023-04-16,,2021-08-18,day,Active,,,,1,Seed,30000000,INR,366546,30000000,INR,366546,Angel,30000000,INR,366546,30000000,INR,366546,,,Asia-Pacific (APAC),"Financial Services, Information Technology, Lending and Investments, Software",,,,,,"Financial Services, Information Technology, Software, Stock Exchanges, Trading Platform, Venture Capital","Coimbatore, Tamil Nadu, India",
Qubitro,https://www.crunchbase.com/organization/qubitro-inc,Growing,Private,For Profit,1-10,,Angel,2023-03-03,,2020-05-08,day,Active,,,1,2,Seed,675000,USD,675000,675000,USD,675000,Angel,825000,USD,825000,825000,USD,825000,"Zachary Smith, Jacob Smith",2,"Greater Philadelphia Area, East Coast, Southern US","Data and Analytics, Design, Information Technology, Internet Services, Software",,,,,,"Cloud Data Services, Data Integration, Data Visualization, Internet of Things","New Castle, Delaware, United States",
ActualMeds,https://www.crunchbase.com/organization/actualmeds,,Private,For Profit,1-10,,Angel,2017-04-25,,2009-01-01,year,Active,,,2,4,Seed,,,,,,,Angel,1649600,USD,1649600,1799600,USD,1799600,"Connecticut Innovations, Pipeline Angels, Vineyard Point Associates",3,"East Coast, New England, Northeastern US","Health Care, Software",,,,,,"Health Care, Hospital, Software","East Hartford, Connecticut, United States",
Ndewo,https://www.crunchbase.com/organization/betascore,,Private,For Profit,1-10,,Angel,2024-09-01,,2022-12-12,day,Active,,,1,1,Seed,30000,GBP,39389,30000,GBP,39389,Angel,30000,GBP,39389,30000,GBP,39389,,,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,,,,,"Credit, Credit Bureau, Financial Services, FinTech, Personal Finance","Manchester, Manchester, United Kingdom",
SenseLoaf,https://www.crunchbase.com/organization/senseloaf,,Private,For Profit,11-50,,Angel,2021-04-04,,2018-12-14,day,Active,,,2,1,Seed,150000,USD,150000,150000,USD,150000,Angel,150000,USD,150000,150000,USD,150000,,,Southern US,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Professional Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Cloud Infrastructure, Cloud Management, Cloud Storage, Human Resources, Intelligent Systems, Machine Learning, Natural Language Processing, Private Cloud, Recruiting","Austin, Texas, United States",
Edison Technologies,https://www.crunchbase.com/organization/edison-technologies,,Private,For Profit,11-50,,Angel,2021-12-30,,2021-09-01,month,Active,,,1,1,Seed,24000000,RUB,321860,24000000,RUB,321860,Angel,24000000,RUB,321860,24000000,RUB,321860,,,"Europe, Middle East, and Africa (EMEA)","Energy, Software, Transportation",,,,,,"Battery, Charging Infrastructure, Electric Vehicle, Electrical Distribution, Software","Moscow, Moscow City, Russian Federation",
MyoMaster,https://www.crunchbase.com/organization/myomaster,,Private,For Profit,11-50,,Angel,2024-02-29,,2020-01-01,year,Active,,,1,1,Seed,100000,GBP,126267,100000,GBP,126267,Angel,100000,GBP,126267,100000,GBP,126267,"Gary Neville, Sara Davies",2,"Europe, Middle East, and Africa (EMEA)","Health Care, Sports",,,,,,"Fitness, Health Care, Wellness","Molesey, Surrey, United Kingdom",
Huazhang Intelligent,https://www.crunchbase.com/organization/huazhang-intelligent,,Private,For Profit,,,Angel,2023-10-08,,2022-01-01,year,Active,,,,1,Seed,100000000,CNY,13695816,100000000,CNY,13695816,Angel,100000000,CNY,13695816,100000000,CNY,13695816,"Everest Venture Capital, Dynamic Balance Capital, Economic Development Investment",3,Asia-Pacific (APAC),"Hardware, Information Technology, Science and Engineering, Software, Transportation",,,,,,"Information Technology, Logistics, Robotics","Nanjing, Jiangsu, China",
Sensory Technologies,https://www.crunchbase.com/organization/sensory-technologies-16eb,,Private,For Profit,11-50,,Angel,2018-03-12,,2009-01-01,year,Active,,,2,2,Seed,5000000,CAD,3893096,5000000,CAD,3893096,Angel,5000000,CAD,3893096,5000000,CAD,3893096,"BEST Funds, Southwestern Ontario Angel Group",2,Great Lakes,"Health Care, Software",,,,,,"Health Care, Hospital, Software","London, Ontario, Canada",
mtion interactive,https://www.crunchbase.com/organization/mtion,,Private,For Profit,1-10,,Angel,2022-12-01,,2022-08-01,month,Active,,,1,3,Seed,375000,USD,375000,375000,USD,375000,Angel,375000,USD,375000,404925,USD,404925,"Techstars, Edward Lando, Pareto Holdings, Jon Oringer, Nadav Ben-Chanoch",8,Great Lakes,"Apps, Artificial Intelligence (AI), Community and Lifestyle, Content and Publishing, Data and Analytics, Gaming, Hardware, Internet Services, Media and Entertainment, Science and Engineering, Software, Video",,,,,,"Artificial Intelligence (AI), Consumer Applications, Consumer Software, Gaming, Social Media, Software, Video Games, Video Streaming, Virtual Reality, Virtual World","Kitchener, Ontario, Canada",
Yanshengchao,https://www.crunchbase.com/organization/yanshengchao,,Private,For Profit,,,Angel,2024-05-15,,2022-01-01,year,Active,,,,3,Seed,52000000,CNY,7203513,52000000,CNY,7203513,Angel,52000000,CNY,7203513,52000000,CNY,7203513,Qiming Venture Partners,1,Asia-Pacific (APAC),"Biotechnology, Science and Engineering",,,,,,Biotechnology,"Beijing, Beijing, China",
AltUni,https://www.crunchbase.com/organization/altuni,Growing,Private,For Profit,,,Angel,2023-09-25,,2020-01-01,year,Active,,,,2,Seed,500000,INR,6022,500000,INR,6022,Angel,506022,USD,506022,506022,USD,506022,"IAN Group, Amit Gupta, Narayan Babu, Gautam Gurnani, Shreyans Mehta",23,Asia-Pacific (APAC),"Education, Software",,High,,,,E-Learning,"Mumbai, Maharashtra, India",
Endlyz Therapeutics,https://www.crunchbase.com/organization/endlyz-therapeutics,,Private,For Profit,,,Angel,2021-07-29,,2021-01-01,year,Active,,,,1,Seed,3250000,USD,3250000,3250000,USD,3250000,Angel,3250000,USD,3250000,3250000,USD,3250000,,,"Greater Boston Area, East Coast, New England","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Health Care, Therapeutics","Boston, Massachusetts, United States",
WeTicket,https://www.crunchbase.com/organization/weticket-9be6,,Private,For Profit,11-50,,Angel,2024-05-20,,2020-06-01,day,Active,,,,1,Seed,750000,EUR,814523,750000,EUR,814523,Angel,750000,EUR,814523,750000,EUR,814523,Arnout Schuijff,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Events, Media and Entertainment, Software",,,,,,"Events, Software, Ticketing","Amsterdam, Noord-Holland, The Netherlands",
Onlife,https://www.crunchbase.com/organization/on-life,,Private,For Profit,11-50,,Angel,2019-10-10,,2018-01-01,year,Closed,,,3,2,Seed,815000,USD,815000,815000,USD,815000,Angel,1315000,USD,1315000,1315000,USD,1315000,"Eduard Sinelnikov, Maksim Ureyski",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Blockchain and Cryptocurrency, Community and Lifestyle, Events, Financial Services, Internet Services, Media and Entertainment, Mobile, Other, Payments, Software, Travel and Tourism",,,,,,"Blockchain, Lifestyle, Mobile Apps, Mobile Payments, Social Network, Ticketing, Travel","Kohtla-järve, Ida-Virumaa, Estonia",
IM30,https://www.crunchbase.com/organization/im30,,Private,For Profit,101-250,,Angel,2015-04-01,,2015-01-01,day,Active,,,1,1,Seed,3000000,CNY,485298,3000000,CNY,485298,Angel,3000000,CNY,485298,3000000,CNY,485298,"Sinovation Ventures, Chinese Media",2,Asia-Pacific (APAC),"Gaming, Media and Entertainment, Mobile",,,,,,"Media and Entertainment, Mobile, Online Games","Haidian, Beijing, China",
Farmagain,https://www.crunchbase.com/organization/farmagain,,Private,For Profit,51-100,,Angel,2021-03-22,,2013-01-01,year,Active,,,2,1,Seed,358000,USD,358000,358000,USD,358000,Angel,358000,USD,358000,358000,USD,358000,ELANGO M M,1,Asia-Pacific (APAC),Agriculture and Farming,,,,,,"Agriculture, Farming","Ramanathapuram, Tamil Nadu, India",
VivaQuant,https://www.crunchbase.com/organization/vivaquant,,Private,For Profit,11-50,,Angel,2019-12-31,,2009-01-01,day,Active,,,1,2,Seed,120000,USD,120000,120000,USD,120000,Angel,295000,USD,295000,295000,USD,295000,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US","Financial Services, Health Care",,,,,,"Health Care, Health Insurance, Home Health Care","Saint Paul, Minnesota, United States",
OneForce,https://www.crunchbase.com/organization/oneforce,,Private,For Profit,11-50,,Angel,2023-07-26,,2020-04-01,day,Active,,,1,1,Seed,810000,USD,810000,810000,USD,810000,Angel,810000,USD,810000,810000,USD,810000,Arizona Tech Investors,1,"Greater Seattle Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Information Technology, Machine Learning, Productivity Tools","Bellevue, Washington, United States",
Storeshop,https://www.crunchbase.com/organization/storeshop,,Private,For Profit,11-50,,Angel,2020-11-01,,2020-06-01,month,Active,,,4,1,Seed,10000000,NOK,1044544,10000000,NOK,1044544,Angel,10000000,NOK,1044544,10000000,NOK,1044544,,,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Information Technology, Software",,,,,,"E-Commerce, Information Technology, Marketplace, Software, Web Development","Oslo, Oslo, Norway",
Truekx,https://www.crunchbase.com/organization/truekx,,Private,For Profit,11-50,Made Acquisitions,Angel,2020-11-15,,2019-06-28,day,Active,,,2,11,Seed,2150000,USD,2150000,2150000,USD,2150000,Angel,10445568,USD,10445568,10445568,USD,10445568,"Seed Capital, Vicky Form, Santiago Abraham Ramirez Palomero, Nicolas Bibbo, Juan Bosco",12,Latin America,"Apps, Commerce and Shopping, Financial Services, Mobile, Sales and Marketing, Software",,,,,,"App Marketing, Apps, Consumer Applications, Digital Marketing, E-Commerce, Financial Services, Mobile Apps, Software","Guadalajara, Jalisco, Mexico",
TypeZero Technologies,https://www.crunchbase.com/organization/typezero-technologies,,Private,For Profit,11-50,Was Acquired,Angel,2017-07-12,,2013-01-01,year,Closed,,,4,3,M&A,2160000,USD,2160000,2160000,USD,2160000,Angel,2160000,USD,2160000,2575000,USD,2575000,"Virginia Venture Partners, UVA Licensing & Ventures Group",2,"East Coast, Southern US","Health Care, Internet Services, Science and Engineering, Software",,,,,,"Cloud Computing, Diabetes, Health Care, Health Diagnostics, Medical Device, Precision Medicine, Software Engineering","Charlottesville, Virginia, United States",
NexionLabs,https://www.crunchbase.com/organization/nexionlabs,,Private,For Profit,1-10,,Angel,2024-06-20,,2024-06-11,day,Active,,,1,1,Seed,265000,USD,265000,265000,USD,265000,Angel,265000,USD,265000,265000,USD,265000,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Machine Learning, Software",,
Hitwicket,https://www.crunchbase.com/organization/hitwicket,Growing,Private,For Profit,51-100,,Angel,2024-04-02,,2015-06-01,day,Active,,,2,5,Seed,,,,,,,Angel,3467300,USD,3467300,3467300,USD,3467300,"Prime Venture Partners, The Chennai Angels, Lakshmi Narayanan, Harsha Bhogle",4,Asia-Pacific (APAC),"Gaming, Sports",,High,,,,"Gaming, Sports","Hyderabad, Andhra Pradesh, India",
