Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Shiprocket,https://www.crunchbase.com/organization/shiprocket,Growing,Private,For Profit,501-1000,Made Acquisitions,Series E,2023-10-09,,2017-01-26,day,Active,,,4,12,Late Stage Venture,907000000,INR,10892205,907000000,INR,10892205,Series E,399092833,USD,399092833,399092833,USD,399092833,"9Unicorns Accelerator Fund, Zomato, 500 Global, Razorpay, Lightrock",33,Asia-Pacific (APAC),"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software, Transportation",,,,,,"Artificial Intelligence (AI), E-Commerce, Logistics, Shipping, Supply Chain Management","New Delhi, Delhi, India",6
Nozomi Networks,https://www.crunchbase.com/organization/nozomi-networks,Growing,Private,For Profit,251-500,,Series E,2024-03-13,,2013-01-01,year,Active,,,2,10,Late Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series E,265999996,USD,265999996,265999996,USD,265999996,"Johnson Controls, Schneider Electric, Notable Capital, CDP Venture Capital, Activate Capital Partners",20,"San Francisco Bay Area, West Coast, Western US","Information Technology, Internet Services, Privacy and Security",$500M to $1B,High,,,,"Cyber Security, Information Technology, Internet of Things, Network Security","San Francisco, California, United States",
Founders Factory,https://www.crunchbase.com/organization/founders-factory,Growing,Private,For Profit,51-100,,Undisclosed,2023-07-24,"Accelerator, Incubator",2015-01-01,year,Active,,"Convertible Note, Early Stage Venture, Grant, Seed",5,10,,12000000,EUR,13275643,12000000,EUR,13275643,Undisclosed,26895650,USD,26895650,26895650,USD,26895650,"L'Oreal, EasyJet, Mediobanca Banca di Credito Finanziario S.p.A., Aviva Investors, Aviva Group",9,"Europe, Middle East, and Africa (EMEA)","Financial Services, Hardware, Health Care, Media and Entertainment, Other, Software, Sustainability",,Medium,,,,"CleanTech, Consumer, FinTech, GreenTech, Health Care, Media and Entertainment, SaaS, Telecommunications","London, England, United Kingdom",135
Hudl,https://www.crunchbase.com/organization/hudl,Growing,Private,For Profit,1001-5000,Made Acquisitions,Series F,2020-05-21,,2006-05-05,day,Active,,,3,7,Late Stage Venture,120000000,USD,120000000,120000000,USD,120000000,Series F,228850000,USD,228850000,228850000,USD,228850000,"Accel, Advantage Capital, Nelnet, Bain Capital Tech Opportunities, Jeff Raikes",6,Midwestern US,"Media and Entertainment, Software, Sports, Video",,Medium,,,,"Software, Sports, Video","Lincoln, Nebraska, United States",
IntelePeer,https://www.crunchbase.com/organization/intelepeer,Growing,Private,For Profit,101-250,Made Acquisitions,Private Equity,2024-07-25,,2003-01-01,year,Active,,,1,13,Private Equity,140000000,USD,140000000,140000000,USD,140000000,Private Equity,247139097,USD,247139097,392139097,USD,392139097,"Sixth Street, Horizon Technology Finance, Manulife Investment Management, Vector Capital, Kennet Partners",16,"San Francisco Bay Area, Silicon Valley, West Coast","Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software",$100M to $500M,,,,,"Messaging, PaaS, SMS, Telecommunications, VoIP","San Mateo, California, United States",
Talus Bio,https://www.crunchbase.com/organization/talus-bio,Growing,Private,For Profit,11-50,,Seed,2024-08-20,,2020-07-13,day,Active,,,2,10,Seed,11200000,USD,11200000,11200000,USD,11200000,Seed,19736618,USD,19736618,27781502,USD,27781502,"National Institutes of Health, Y Combinator, National Science Foundation, Fifty Years, Pioneer Fund",21,"Greater Seattle Area, West Coast, Western US","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Biotechnology, Health Care, Therapeutics","Seattle, Washington, United States",
Innovaccer,https://www.crunchbase.com/organization/innovaccer,Growing,Private,For Profit,1001-5000,Made Acquisitions,Series E,2021-12-15,,2014-08-01,day,Active,,,3,7,Late Stage Venture,150000000,USD,150000000,150000000,USD,150000000,Series E,379100000,USD,379100000,379100000,USD,379100000,"500 Global, Lightspeed Venture Partners, Tiger Global Management, M12 - Microsoft's Venture Fund, Dragoneer Investment Group",23,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",$1B to $10B,,,,,"Analytics, Artificial Intelligence (AI), Database, Health Care","San Francisco, California, United States",
Moveo.AI,https://www.crunchbase.com/organization/moveo-0629,Growing,Private,For Profit,11-50,,Seed,2024-08-27,,2020-01-01,year,Active,,,2,2,Seed,2300000,EUR,2568217,2300000,EUR,2568217,Seed,2968217,USD,2968217,2968217,USD,2968217,"Charge Ventures, Eleven Ventures, Uni.Fund",3,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Customer Service, Natural Language Processing, Software","New Milford, New Jersey, United States",
HiBob,https://www.crunchbase.com/organization/hibob,Growing,Private,For Profit,501-1000,Made Acquisitions,Series D,2023-09-19,,2015-01-01,year,Active,,,4,9,Late Stage Venture,150000000,USD,150000000,150000000,USD,150000000,Series D,574000000,USD,574000000,574000000,USD,574000000,"Bessemer Venture Partners, Eight Roads Ventures, Alpha Wave Global, Battery Ventures, General Atlantic",15,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Administrative Services, Information Technology, Software",,,,,,"Human Resources, Information Technology, SaaS, Software","Tel Aviv, Tel Aviv, Israel",
Shinobi Therapeutics,https://www.crunchbase.com/organization/shinobi-therapeutics,Growing,Private,For Profit,11-50,,Series A,2024-08-06,,2023-01-01,year,Active,,,2,3,Early Stage Venture,68000000,USD,68000000,68000000,USD,68000000,Series A,119000000,USD,119000000,178000000,USD,178000000,"Mitsubishi UFJ Capital, F-Prime Capital, EQT Life Sciences, Yosemite, JIC Venture Growth Investments",10,"San Francisco Bay Area, West Coast, Western US","Biotechnology, Health Care, Science and Engineering",,High,,,,"Biotechnology, Health Care, Therapeutics","South San Francisco, California, United States",
Intramotev,https://www.crunchbase.com/organization/intramotev-autonomous-rail,Growing,Private,For Profit,11-50,,Series A,2024-08-15,,2020-01-01,year,Active,,,3,6,Early Stage Venture,14400000,USD,14400000,14400000,USD,14400000,Series A,20887000,USD,20887000,21137000,USD,21137000,"Arizona State University, Cathcart Rail, Cantos, Arch Grants, Alpaca VC",16,Midwestern US,Transportation,,,,,,"Autonomous Vehicles, Freight Service, Logistics, Railroad","St Louis, Missouri, United States",
Type One Energy,https://www.crunchbase.com/organization/type-one-energy,Growing,Private,For Profit,101-250,,Seed,2024-07-30,,2019-01-01,year,Active,,,5,3,Seed,53500000,USD,53500000,53500000,USD,53500000,Seed,82500000,USD,82500000,82500000,USD,82500000,"US Department of Energy, Breakthrough Energy Ventures, Terabase Energy, Grantham Foundation, WeaveGrid",16,Southern US,"Energy, Science and Engineering, Sustainability",,Medium,,,,"Clean Energy, Energy, Nuclear","Oak Ridge, Tennessee, United States",
Signol,https://www.crunchbase.com/organization/signol,Growing,Private,For Profit,11-50,,Venture - Series Unknown,2024-09-02,,2017-09-19,day,Active,,,3,8,,2500000,GBP,3285626,2500000,GBP,3285626,Venture - Series Unknown,10530991,USD,10530991,10530991,USD,10530991,"Elemental Excelerator, TMV, Riverstone Holdings, Motion Ventures, Forge Ventures",16,"Europe, Middle East, and Africa (EMEA)","Energy, Sustainability, Transportation",,,,,,"CleanTech, Energy Efficiency, Shipping, Transportation","London, England, United Kingdom",
FlixBus,https://www.crunchbase.com/organization/flixbus,Growing,Private,For Profit,1001-5000,Made Acquisitions,Private Equity,2024-07-04,,2011-01-01,year,Active,,,3,8,Private Equity,,,,,,,Private Equity,1213056722,USD,1213056722,1213056722,USD,1213056722,"BlackRock, Mercedes-Benz Group AG, Silver Lake, EQT, European Investment Bank",20,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Transportation, Travel and Tourism",,Medium,,,,"E-Commerce, Public Transportation, Transportation, Travel","Munich, Bayern, Germany",2
Lettuce Financial,https://www.crunchbase.com/organization/lettuce-financial,Growing,Private,For Profit,11-50,,Series A,2024-08-21,,2023-05-24,day,Active,,,1,2,Early Stage Venture,15000000,USD,15000000,15000000,USD,15000000,Series A,21000000,USD,21000000,21000000,USD,21000000,Zeev Ventures,1,"San Francisco Bay Area, West Coast, Western US",Financial Services,,High,,,,"Financial Services, FinTech","San Francisco, California, United States",
Human Longevity,https://www.crunchbase.com/organization/human-longevity,Growing,Private,For Profit,101-250,Made Acquisitions,Series B,2024-08-21,,2013-01-01,year,Active,,,4,5,Early Stage Venture,39800000,USD,39800000,39800000,USD,39800000,Series B,369800000,USD,369800000,369800000,USD,369800000,"Illumina, Amino Capital, Threshold, StartUp Health, Viridos",15,"Greater San Diego Area, West Coast, Western US","Biotechnology, Health Care, Science and Engineering",$1B to $10B,,,,,"Biotechnology, Genetics, Health Care, Health Diagnostics","San Diego, California, United States",4
PlayVS,https://www.crunchbase.com/organization/playvs,Growing,Private,For Profit,51-100,Made Acquisitions,Series C,2020-10-30,,2018-01-09,day,Active,,,1,5,Late Stage Venture,10500000,USD,10500000,10500000,USD,10500000,Series C,106211719,USD,106211719,106211719,USD,106211719,"SoftBank, New Enterprise Associates, Coatue, Adidas, Science",28,"Greater Los Angeles Area, West Coast, Western US","Consumer Electronics, Gaming, Hardware, Sports",$100M to $500M,,,,,"Computer, eSports, Gaming, PC Games","Los Angeles, California, United States",
Vesta Healthcare,https://www.crunchbase.com/organization/vesta-healthcare,Growing,Private,For Profit,101-250,,Debt Financing,2024-07-30,,2018-11-01,month,Active,,,1,5,,35000000,USD,35000000,51815347,USD,51815347,Venture - Series Unknown,156815347,USD,156815347,191815347,USD,191815347,"Deerfield, Kaiser Permanente, Horizon Technology Finance, Optum Ventures, Lux Capital",13,"Greater New York Area, East Coast, Northeastern US","Health Care, Information Technology, Mobile",,,,,,"Elder Care, Health Care, Home Health Care, Information Technology, mHealth","New York, New York, United States",
ComplyAdvantage,https://www.crunchbase.com/organization/comply-advantage,Growing,Private,For Profit,251-500,Made Acquisitions,Series C,2021-05-20,,2014-01-01,year,Active,,,1,5,Late Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series C,108200000,USD,108200000,108200000,USD,108200000,"Index Ventures, Goldman Sachs Asset Management, Ontario Teachers' Pension Plan, Balderton Capital, Communitas Capital Partners",7,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Privacy and Security, Professional Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), FinTech, Fraud Detection, InsurTech, Risk Management","London, England, United Kingdom",
Cribl,https://www.crunchbase.com/organization/cribl,Growing,Private,For Profit,501-1000,,Series E,2024-08-27,,2018-01-01,year,Active,,,3,6,Late Stage Venture,200000000,USD,200000000,200000000,USD,200000000,Series E,602208560,USD,602208560,721208560,USD,721208560,"CrowdStrike, Sequoia Capital, Google Ventures, Tiger Global Management, Citi Ventures",11,"San Francisco Bay Area, West Coast, Western US","Data and Analytics, Information Technology, Other, Software",,High,,,,"Big Data, Information Technology, Real Time, Software","San Francisco, California, United States",
Infra.Market,https://www.crunchbase.com/organization/infra-market,Growing,Private,For Profit,1001-5000,Made Acquisitions,Debt Financing,2024-07-12,,2016-07-15,day,Active,,,2,15,,1500000000,INR,17957945,4160000000,INR,49995892,Venture - Series Unknown,373741639,USD,373741639,726633355,USD,726633355,"Nexus Venture Partners, Accel, Alteria Capital, InnoVen Capital, SK Finance",31,Asia-Pacific (APAC),"Commerce and Shopping, Consumer Goods, Other, Real Estate",,High,,,,"B2B, Building Material, Construction, Consumer Goods, E-Commerce","Thane, Maharashtra, India",1
Addionics,https://www.crunchbase.com/organization/addionics-london-united-kingdom,Growing,Private,For Profit,11-50,,Series B,2024-07-25,,2018-01-01,year,Active,,,3,10,Early Stage Venture,39000000,USD,39000000,39000000,USD,39000000,Series B,70500000,USD,70500000,73000000,USD,73000000,"Innovate UK, Magna International, Scania, Novelis, 8090 Industries",26,"Europe, Middle East, and Africa (EMEA)","Energy, Hardware, Manufacturing, Software",,Medium,,,,"3D Technology, Battery, Manufacturing","London, England, United Kingdom",
Rillet,https://www.crunchbase.com/organization/rillet,Growing,Private,For Profit,11-50,,Venture - Series Unknown,2024-07-29,,2021-01-01,year,Active,,,2,2,,13500000,USD,13500000,13500000,USD,13500000,Venture - Series Unknown,13500000,USD,13500000,13500000,USD,13500000,"First Round Capital, Creandum, Susa Ventures, Scott Belsky, BoxGroup",15,"San Francisco Bay Area, Silicon Valley, West Coast","Financial Services, Professional Services, Software",,High,,,,"Accounting, Finance, Financial Services, FinTech, SaaS","Palo Alto, California, United States",
Seeq,https://www.crunchbase.com/organization/seeq,Growing,Private,For Profit,101-250,,Series D,2024-08-06,,2012-01-01,year,Active,,,2,8,Late Stage Venture,50000000,USD,50000000,50000000,USD,50000000,Series D,163223642,USD,163223642,165223642,USD,165223642,"Sixth Street, Insight Partners, Madrona, Cisco Investments, Next47",12,"Greater Seattle Area, West Coast, Western US","Data and Analytics, Internet Services, Manufacturing, Other, Software",$100M to $500M,,,,,"Analytics, Commercial, Industrial, Internet of Things, Software","Seattle, Washington, United States",
Vantage Data Centers,https://www.crunchbase.com/organization/vantage-data-centers,Growing,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Debt Financing,2024-07-24,,2010-04-01,day,Active,,,,22,M&A,75000000,USD,75000000,2800000000,USD,2800000000,Private Equity,14239943008,USD,14239943008,24716818829,USD,24716818829,"Silver Lake, Ares Management, Wells Fargo, Caisse de Depot et Placement du Quebec, DigitalBridge Group",15,"Greater Denver Area, Western US","Hardware, Information Technology, Other",,High,,,,"Data Center, Information Technology, Technical Support","Denver, Colorado, United States",
ShipBob,https://www.crunchbase.com/organization/shipbob,Growing,Private,For Profit,501-1000,,Series E,2021-06-29,,2014-01-01,year,Active,,,4,7,Late Stage Venture,200000000,USD,200000000,200000000,USD,200000000,Series E,330500000,USD,330500000,330500000,USD,330500000,"SoftBank, Menlo Ventures, Y Combinator, FJ Labs, Wefunder",34,"Greater Chicago Area, Great Lakes, Midwestern US","Commerce and Shopping, Mobile, Software, Transportation",$1B to $10B,,,,,"E-Commerce, Logistics, Mobile, SaaS, Shipping, Supply Chain Management","Chicago, Illinois, United States",
Workpay,https://www.crunchbase.com/organization/workpay,Growing,Private,For Profit,101-250,,Series A,2024-08-22,,2019-06-01,day,Active,,,2,7,Early Stage Venture,5000000,USD,5000000,5000000,USD,5000000,Series A,10150000,USD,10150000,10250000,USD,10250000,"Google for Startups, Visa, Soma Capital, Y Combinator, AXIAN",18,"Europe, Middle East, and Africa (EMEA)","Administrative Services, Financial Services, Payments, Software",,,,,,"Financial Services, Human Resources, Payments, Software","Nairobi, Nairobi Area, Kenya",
CPP Investments,https://www.crunchbase.com/organization/canada-pension-plan-investment-board,Growing,Private,For Profit,1001-5000,Made Acquisitions,,,"Pension Funds, Private Equity Firm, Venture Capital",1997-01-01,year,Active,,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Venture",,,,,,,,,,,,,,,,,,,Great Lakes,"Financial Services, Lending and Investments, Other, Professional Services, Real Estate, Social Impact",,Medium,,,,"Finance, Financial Services, Impact Investing, Insurance, Management Consulting, Non Profit, Real Estate","Toronto, Ontario, Canada",250
Agrizy,https://www.crunchbase.com/organization/agrizy,Growing,Private,For Profit,11-50,,Series A,2024-08-05,,2021-01-01,year,Active,,,2,3,Early Stage Venture,820000000,INR,9779719,820000000,INR,9779719,Series A,13779719,USD,13779719,18784593,USD,18784593,"State Bank of India, Accion, Yes Bank, Vivriti Capital, Omnivore",12,Asia-Pacific (APAC),"Agriculture and Farming, Software, Transportation",,,,,,"Agriculture, AgTech, Productivity Tools, Supply Chain Management","Bengaluru, Karnataka, India",
Innoviti,https://www.crunchbase.com/organization/innoviti,Growing,Private,For Profit,501-1000,,Debt Financing,2024-08-12,,2002-12-01,month,Active,,,2,13,Late Stage Venture,,,,1150000000,INR,13786827,Series E,89731036,USD,89731036,106231036,USD,106231036,"Tata Capital, Alumni Ventures, Bessemer Venture Partners, Trifecta Capital Advisors, FMO",19,Asia-Pacific (APAC),"Financial Services, Payments, Software",,High,,,,"Financial Services, FinTech, Payments, Software","Bangalore, Karnataka, India",
InVideo,https://www.crunchbase.com/organization/invideo,Growing,Private,For Profit,101-250,Made Acquisitions,Series B,2021-07-06,,2017-08-04,day,Active,,,4,6,Early Stage Venture,35000000,USD,35000000,35000000,USD,35000000,Series B,52500000,USD,52500000,52500000,USD,52500000,"Blume Ventures, Lightspeed Venture Partners, Titan Capital, Peak XV Partners, Tiger Global Management",14,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Advertising, Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Sales and Marketing, Science and Engineering, Software, Video",,High,,,,"Artificial Intelligence (AI), Generative AI, Machine Learning, Natural Language Processing, Software, Video, Video Advertising, Video Editing","Singapore, Central Region, Singapore",
Reclaim.ai,https://www.crunchbase.com/organization/reclaim-ai,Growing,Private,For Profit,11-50,Was Acquired,Seed,2023-06-01,,2019-06-26,day,Active,,,2,7,M&A,3825000,USD,3825000,3825000,USD,3825000,Seed,13325000,USD,13325000,13325000,USD,13325000,"Calendly, Gradient Ventures, peercheque, Index Ventures, Flying Fish Partners",17,"West Coast, Western US","Other, Software",,,,,,"Enterprise Software, Product Management, Productivity Tools, Software","Portland, Oregon, United States",
Oda Class,https://www.crunchbase.com/organization/oda-class,Growing,Private,For Profit,501-1000,,Series B,2024-08-29,,2019-08-01,month,Active,,,5,5,Early Stage Venture,40000000,INR,476785,40000000,INR,476785,Series B,12726785,USD,12726785,12726785,USD,12726785,"Skywalker Education Technology, Daituzi Education Technology Corporation Limited, Yuanfudao, Matrix Partners China",4,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), E-Learning, EdTech, Education, SaaS","Bengaluru, Karnataka, India",
Bambee,https://www.crunchbase.com/organization/bambee,Growing,Private,For Profit,101-250,,Series C,2022-03-16,,2016-06-01,month,Active,,,1,6,Late Stage Venture,30000000,USD,30000000,30000000,USD,30000000,Series C,63000000,USD,63000000,63000000,USD,63000000,"SoftBank, Mucker Capital, Gaingels, QED Investors, Alpha Edison",10,"Greater Los Angeles Area, West Coast, Western US","Administrative Services, Other, Software",,,,,,"Human Resources, Professional Services, SaaS, Software","Los Angeles, California, United States",
G42,https://www.crunchbase.com/organization/group-42,Growing,Private,For Profit,1001-5000,Made Acquisitions,Corporate Round,2024-04-15,"Corporate Venture Capital, Private Equity Firm",2018-01-01,year,Active,,"Early Stage Venture, Late Stage Venture, Secondary Market, Seed",,3,,1500000000,USD,1500000000,1500000000,USD,1500000000,Corporate Round,2300000000,USD,2300000000,2300000000,USD,2300000000,"Microsoft, Silver Lake, Mubadala",3,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Cloud Computing, Information Services, Information Technology, Machine Learning","Abu Dhabi, Abu Dhabi, United Arab Emirates",9
Jnana Therapeutics,https://www.crunchbase.com/organization/jnana,Growing,Private,For Profit,51-100,Was Acquired,Series C,2022-11-15,,2017-01-01,year,Active,,,4,3,M&A,107000000,USD,107000000,107000000,USD,107000000,Series C,207000000,USD,207000000,207000000,USD,207000000,"AbbVie, RA Capital Management, Versant Ventures, Polaris Partners, Bain Capital Life Sciences",8,"Greater Boston Area, East Coast, New England","Biotechnology, Health Care, Science and Engineering",$500M to $1B,,,,,"Biotechnology, Health Care, Medical, Therapeutics","Boston, Massachusetts, United States",
Berachain,https://www.crunchbase.com/organization/berachain,Growing,Private,For Profit,1-10,,Series B,2024-04-12,,2021-01-01,year,Active,,,3,2,Early Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series B,142000000,USD,142000000,142000000,USD,142000000,"Polychain, Sandeep Nailwal, Framework Ventures, Amber Group, Robot Ventures",27,,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,High,,,,"Blockchain, Cryptocurrency, Ethereum","George Town, Midland, Cayman Islands",1
Urban Company,https://www.crunchbase.com/organization/urbanclap,Growing,Private,For Profit,1001-5000,Made Acquisitions,Secondary Market,2024-07-17,,2014-11-10,day,Active,,,3,13,Late Stage Venture,63000000,USD,63000000,188000000,USD,188000000,Series F,370816381,USD,370816381,508920356,USD,508920356,"Elevation Capital, Titan Capital, Wellington Management, Accel, Trifecta Capital Advisors",19,Asia-Pacific (APAC),"Apps, Commerce and Shopping, Other, Real Estate, Software",,High,,,,"Apps, Home Services, Marketplace, Service Industry","Gurgaon, Haryana, India",2
Omada Health,https://www.crunchbase.com/organization/omada-health,Growing,Private,For Profit,501-1000,Made Acquisitions,Debt Financing,2023-01-01,,2011-01-01,year,Active,,,3,11,Late Stage Venture,80000000,USD,80000000,192000000,USD,192000000,Series E,448520000,USD,448520000,528520000,USD,528520000,"Fidelity, Humana, Andreessen Horowitz, Wellington Management, Kaiser Permanente",33,"San Francisco Bay Area, West Coast, Western US",Health Care,$1B to $10B,,,,,"Health Care, Medical, Therapeutics, Wellness","San Francisco, California, United States",
KNIME,https://www.crunchbase.com/organization/knime,Growing,Private,For Profit,101-250,,Venture - Series Unknown,2024-08-06,,2008-01-01,year,Active,,,1,2,,30000000,USD,30000000,30000000,USD,30000000,Venture - Series Unknown,51474942,USD,51474942,51474942,USD,51474942,Invus,1,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,,,,"Analytics, Artificial Intelligence (AI), Big Data, Information Technology, Machine Learning","Zürich, Zurich, Switzerland",
Magic Eden,https://www.crunchbase.com/organization/magic-eden,Growing,Private,For Profit,51-100,,Initial Coin Offering,2022-07-01,,2021-01-01,year,Active,,,3,6,,500000,USD,500000,500000,USD,500000,Initial Coin Offering,170000000,USD,170000000,170000000,USD,170000000,"Sequoia Capital, Lightspeed Venture Partners, 6th Man Ventures, Goodwater Capital, Greylock",11,"San Francisco Bay Area, West Coast, Western US","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Internet Services, Payments, Software",,,,,,"Cryptocurrency, Internet, Marketplace, Web3","San Francisco, California, United States",8
Visier,https://www.crunchbase.com/organization/visier,Growing,Private,For Profit,501-1000,Made Acquisitions,Series E,2021-06-29,,2010-03-01,day,Active,,,3,5,Late Stage Venture,125000000,USD,125000000,125000000,USD,125000000,Series E,216500000,USD,216500000,216500000,USD,216500000,"Summit Partners, Goldman Sachs Asset Management, Adams Street Partners, Sorenson Capital, Foundation Capital",6,,"Administrative Services, Data and Analytics, Software",,Medium,,,,"Analytics, Business Intelligence, Human Resources, SaaS, Software","Vancouver, British Columbia, Canada",
Allica Bank,https://www.crunchbase.com/organization/allica-bank,Growing,Private,For Profit,251-500,Made Acquisitions,Series C,2022-12-05,,2017-01-01,year,Active,,,1,6,Late Stage Venture,100000000,GBP,121927577,100000000,GBP,121927577,Series C,253500000,GBP,322321708,291000000,GBP,368351449,"Atalaya Capital, TCV, British Business Investments, Warwick Capital LLP",4,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,High,,,,"Banking, Finance, Financial Services, FinTech","London, England, United Kingdom",3
CoinSwitch,https://www.crunchbase.com/organization/coinswitch,Growing,Private,For Profit,251-500,,Series C,2021-10-06,,2017-06-14,day,Active,,,3,4,Late Stage Venture,260000000,USD,260000000,260000000,USD,260000000,Series C,300603815,USD,300603815,300603815,USD,300603815,"Andreessen Horowitz, Peak XV Partners, Tiger Global Management, Ribbit Capital, Kunal Shah",7,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",,Medium,,,,"Cryptocurrency, Financial Services, FinTech, Trading Platform","Bangalore, Karnataka, India",16
Grip Invest,https://www.crunchbase.com/organization/grip-invest,Growing,Private,For Profit,101-250,,Series B,2024-01-09,"Angel Group, Incubator, Venture Capital, Venture Debt",2020-06-01,month,Active,,Late Stage Venture,3,7,Early Stage Venture,700000000,INR,8420409,700000000,INR,8420409,Series B,13200409,USD,13200409,14643908,USD,14643908,"AngelList, Venture Highway, Stride Ventures, Anicut Capital, Faad Network",20,Asia-Pacific (APAC),"Financial Services, Lending and Investments",,High,,,,"Financial Services, FinTech, Funding Platform, Leasing","Gurgaon, Haryana, India",6
Ultrahuman,https://www.crunchbase.com/organization/ultrahuman,Growing,Private,For Profit,11-50,Made Acquisitions,Series B,2024-03-20,,2019-11-01,day,Active,,,2,5,Early Stage Venture,25000000,USD,25000000,25000000,USD,25000000,Series B,50100000,USD,50100000,60100000,USD,60100000,"Rainmatter Capital, Blume Ventures, Nexus Venture Partners, iSeed, Balaji Srinivasan",28,Asia-Pacific (APAC),"Biotechnology, Health Care, Science and Engineering, Sports",,High,,,,"Biotechnology, Clinical Trials, Fitness, Health Care, Wellness","Bangalore, Karnataka, India",
4baseCare,https://www.crunchbase.com/organization/4basecare,Growing,Private,For Profit,101-250,,Series A,2024-08-12,,2018-01-01,year,Active,,,2,2,Early Stage Venture,500000000,INR,5955323,500000000,INR,5955323,Series A,7955323,USD,7955323,7955323,USD,7955323,"First In Ventures, growX ventures, Mount Judi Ventures, Yali Capital, Season Two Ventures",5,Asia-Pacific (APAC),"Biotechnology, Health Care, Science and Engineering",,High,,,,"Biotechnology, Health Care, Medical, Oncology","Bengaluru, Karnataka, India",
Hayden AI,https://www.crunchbase.com/organization/hayden-technologies-331a,Growing,Private,For Profit,101-250,,Series C,2024-07-10,,2019-01-01,year,Active,Yes,,4,9,Late Stage Venture,90000000,USD,90000000,90000000,USD,90000000,Series C,168800000,USD,168800000,193407440,USD,193407440,"Alumni Ventures, Autotech Ventures, Global Brain Corporation, FJ Labs, Propel(X)",21,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Government and Military, Hardware, Information Technology, Navigation and Mapping, Science and Engineering, Software",,High,,,,"Analytics, Artificial Intelligence (AI), Big Data, Computer Vision, Geospatial, GovTech, Machine Learning","San Francisco, California, United States",
Octopus Energy,https://www.crunchbase.com/organization/octopus-energy,Growing,Private,For Profit,1001-5000,Made Acquisitions,Private Equity,2024-06-07,,2015-10-01,day,Active,,,3,8,Private Equity,,,,,,,Private Equity,2869831917,USD,2869831917,2869831917,USD,2869831917,"Origin Energy, Generation Investment Management, CPP Investments, Lightrock, Galvanize Climate Solutions",6,"Europe, Middle East, and Africa (EMEA)","Energy, Sustainability",,High,,,,"CleanTech, Energy, Energy Efficiency, GreenTech, Renewable Energy","London, England, United Kingdom",7
