Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Lianjia,https://www.crunchbase.com/organization/home-link,,Private,For Profit,10001+,,Series D,2017-04-20,,2001-11-12,day,Active,,,1,3,Late Stage Venture,3000000000,CNY,435894455,3000000000,CNY,435894455,Series D,9450000000,CNY,1405714728,9450000000,CNY,1405714728,"Tencent, Vanke, Matrix Partners China, Hillhouse Investment, Baidu",9,Asia-Pacific (APAC),"Other, Professional Services, Real Estate",,,,,,"Commercial Real Estate, Customer Service, Home Decor, Property Management, Real Estate","Beijing, Beijing, China",
Sigma Networks,https://www.crunchbase.com/organization/sigma-networks-2,,Private,For Profit,1-10,,Series A,2001-02-23,,2001-01-01,year,Closed,,,,1,Early Stage Venture,435000000,USD,435000000,435000000,USD,435000000,Series A,435000000,USD,435000000,435000000,USD,435000000,"TCV, Benchmark, Cisco Investments, Oak Investment Partners, Capital Group",12,"San Francisco Bay Area, Silicon Valley, West Coast","Information Technology, Internet Services, Messaging and Telecommunications, Privacy and Security, Software",,,,,,"Network Security, Open Source, VoIP","Sunnyvale, California, United States",
SBI General Insurance,https://www.crunchbase.com/organization/sbi-general-insurance,Growing,Private,For Profit,5001-10000,,Private Equity,2019-10-17,,2010-01-01,day,Active,,,,1,Private Equity,432380000,USD,432380000,432380000,USD,432380000,Private Equity,432380000,USD,432380000,432380000,USD,432380000,"Warburg Pincus, PremjiInvest",2,Asia-Pacific (APAC),"Commerce and Shopping, Financial Services",,High,,,,"Insurance, Retail","Mumbai, Maharashtra, India",4
YinLong Group,https://www.crunchbase.com/organization/yinlong-group,,Private,For Profit,501-1000,Made Acquisitions,Undisclosed,2016-12-17,,2008-01-01,year,Active,,,1,1,,432000000,USD,432000000,432000000,USD,432000000,Undisclosed,432000000,USD,432000000,432000000,USD,432000000,"JD.com, WANDA Group",2,Asia-Pacific (APAC),"Energy, Manufacturing, Transportation",,,,,,"Automotive, Battery, Energy, Manufacturing, Public Transportation","Zhuhai, Guangdong, China",1
Foodpanda,https://www.crunchbase.com/organization/foodpanda,,Private,For Profit,5001-10000,"Made Acquisitions, Was Acquired",Private Equity,2017-05-23,,2012-04-01,day,Active,,,5,7,M&A,431450000,USD,431450000,431450000,USD,431450000,Private Equity,749450000,USD,749450000,749450000,USD,749450000,"Delivery Hero, Rocket Internet, Kinnevik, Prosus & Naspers, Goldman Sachs Investment Partners",8,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Administrative Services, Commerce and Shopping, Food and Beverage, Transportation",,,,,,"Delivery, E-Commerce, Food Delivery, Marketplace","Berlin, Berlin, Germany",1
Flash Express,https://www.crunchbase.com/organization/flash-express,Growing,Private,For Profit,10001+,,Series F,2022-12-01,,2017-01-01,year,Active,,,2,4,Late Stage Venture,15000000000,THB,431034483,15000000000,THB,431034483,Series F,781034483,USD,781034483,781034483,USD,781034483,"TCP Capital, Gaorong Capital, Krungsri Finnovate, SCB 10X, eWTP Capital",10,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Administrative Services, Commerce and Shopping, Transportation",,,,,,"Courier Service, Delivery Service, E-Commerce, Freight Service, Logistics, Transportation","Bangkok, Krung Thep, Thailand",
EBANX,https://www.crunchbase.com/organization/ebanx,Growing,Private,For Profit,501-1000,Made Acquisitions,Series B,2021-06-15,,2012-02-01,month,Active,Yes,,3,3,Early Stage Venture,430000000,USD,430000000,430000000,USD,430000000,Series B,460000000,USD,460000000,460000000,USD,460000000,"FTV Capital, Endeavor Catalyst, Advent International, Bossanova Investimentos",4,Latin America,"Commerce and Shopping, Financial Services, Payments",,Medium,,,,"E-Commerce, Financial Services, FinTech, Payments","Curitiba, Parana, Brazil",3
Eruditus Executive Education,https://www.crunchbase.com/organization/eruditus-executive-education,Growing,Private,For Profit,501-1000,Made Acquisitions,Debt Financing,2022-03-08,,2010-01-01,year,Active,,,2,8,Late Stage Venture,26960000000,INR,350517980,430000000,USD,430000000,Series E,591167983,USD,591167983,1163985963,USD,1163985963,"CPP Investments, Accel, InnoVen Capital, Prosus Ventures, Peak XV Partners",12,Asia-Pacific (APAC),"Education, Software",,,,,,"Continuing Education, EdTech, Education, Skill Assessment","Mumbai, Maharashtra, India",
Pivot Bio,https://www.crunchbase.com/organization/pivot-bio,Growing,Private,For Profit,251-500,,Series D,2021-07-19,,2011-01-01,year,Active,,,2,7,Late Stage Venture,430000000,USD,430000000,430000000,USD,430000000,Series D,616746489,USD,616746489,616896489,USD,616896489,"Breakthrough Energy Ventures, DCVC, Rockefeller Capital Management, Bill & Melinda Gates Foundation, National Science Foundation",21,"San Francisco Bay Area, West Coast, Western US","Agriculture and Farming, Biotechnology, Science and Engineering, Sustainability",$1B to $10B,,,,,"Agriculture, AgTech, Biotechnology, CleanTech","Berkeley, California, United States",
Sun World,https://www.crunchbase.com/organization/sun-world-international-llc,,Private,For Profit,51-100,"Made Acquisitions, Was Acquired",Private Equity,2014-01-01,,1976-01-01,year,Active,,,,1,M&A,430000000,USD,430000000,430000000,USD,430000000,Private Equity,430000000,USD,430000000,430000000,USD,430000000,Vision Ridge Capital Partners,1,"Greater Los Angeles Area, Inland Empire, West Coast","Agriculture and Farming, Data and Analytics, Design, Energy, Events, Financial Services, Lending and Investments, Media and Entertainment, Professional Services, Sustainability, Travel and Tourism",,,,,,"Agriculture, AgTech, Energy, Intellectual Property, Market Research, Renewable Energy, Ticketing, Tourism, Travel, Venture Capital","Palm Desert, California, United States",
Vanguard Renewables,https://www.crunchbase.com/organization/vanguard-renewables,Growing,Private,For Profit,101-250,Was Acquired,Private Equity,2014-01-01,,2014-01-01,year,Active,,,2,1,M&A,430000000,USD,430000000,430000000,USD,430000000,Private Equity,430000000,USD,430000000,430000000,USD,430000000,Vision Ridge Capital Partners,1,"Greater Boston Area, East Coast, New England","Agriculture and Farming, Energy, Sustainability",,,,,,"Agriculture, Energy, Renewable Energy","Wellesley, Massachusetts, United States",
GSSG Solar,https://www.crunchbase.com/organization/gssg-solar,,Private,For Profit,1-10,,Private Equity,2014-01-01,,2013-01-01,day,Active,,,,1,Private Equity,430000000,USD,430000000,430000000,USD,430000000,Private Equity,430000000,USD,430000000,430000000,USD,430000000,Vision Ridge Capital Partners,1,"Greater Denver Area, Western US","Energy, Media and Entertainment, Natural Resources, Sustainability",,,,,,"Advice, Renewable Energy, Solar","Denver, Colorado, United States",
The Earth Partners,https://www.crunchbase.com/organization/the-earth-partners,,Private,For Profit,11-50,,Private Equity,2014-01-01,,2008-01-01,year,Active,,,2,1,Private Equity,430000000,USD,430000000,430000000,USD,430000000,Private Equity,430000000,USD,430000000,430000000,USD,430000000,Vision Ridge Capital Partners,1,"Washington DC Metro Area, East Coast, Southern US","Agriculture and Farming, Financial Services, Lending and Investments",,,,,,"Agriculture, Banking, Financial Services","Chevy Chase, Maryland, United States",
Clean Focus,https://www.crunchbase.com/organization/cleanfocus-energy,,Private,For Profit,1-10,,Private Equity,2014-01-01,,2009-01-01,year,Active,,,1,1,Private Equity,430000000,USD,430000000,430000000,USD,430000000,Private Equity,430000000,USD,430000000,430000000,USD,430000000,Vision Ridge Capital Partners,1,"San Francisco Bay Area, West Coast, Western US","Energy, Natural Resources, Sustainability",,,,,,"Energy, Solar","San Francisco, California, United States",
Enfinity,https://www.crunchbase.com/organization/enfinity,Growing,Private,For Profit,251-500,Made Acquisitions,Debt Financing,2024-09-03,,2005-01-01,year,Active,,,3,10,Private Equity,189600000,EUR,209613244,400000000,EUR,428955344,Private Equity,490955344,USD,490955344,2273393745,USD,2273393745,"Nomura, Rabobank, ING Group, Waterland Private Equity, Schroders Capital",16,"Greater Miami Area, East Coast, Southern US","Energy, Natural Resources, Sustainability",,High,,,,"Energy, Renewable Energy, Solar","Miami, Florida, United States",
Biobest,https://www.crunchbase.com/organization/biobest,Growing,Private,For Profit,1001-5000,Made Acquisitions,Private Equity,2023-09-07,,1987-01-01,year,Active,,,1,2,Private Equity,400000000,EUR,427929687,400000000,EUR,427929687,Private Equity,420000000,EUR,451169179,420000000,EUR,451169179,"Tikehau Capital, Sofina, M&G Investments, Mérieux Equity Partners, Unigrains",6,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Agriculture and Farming, Biotechnology, Food and Beverage, Health Care, Manufacturing, Science and Engineering",,High,,,,"Agriculture, Biotechnology, Food Processing, Health Care, Manufacturing","Westerlo, Antwerpen, Belgium",1
Moret Industries,https://www.crunchbase.com/organization/moret-industries,,Private,For Profit,501-1000,,Private Equity,2014-01-01,,1868-01-01,year,Active,,,,1,Private Equity,311000000,EUR,427803662,311000000,EUR,427803662,Private Equity,311000000,EUR,427803662,311000000,EUR,427803662,Unigrains,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Manufacturing,,,,,,Machinery Manufacturing,"Charmes, Bourgogne, France",
Experimental Group,https://www.crunchbase.com/organization/experimental-group,Growing,Private,For Profit,101-250,,Private Equity,2021-11-22,,2007-01-01,year,Active,,,3,2,Private Equity,380000000,EUR,427177001,380000000,EUR,427177001,Private Equity,380000000,EUR,427177001,380000000,EUR,427177001,"Brookfield Asset Management, NEO Investment Partners",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Food and Beverage, Travel and Tourism",,,,,,"Hospitality, Hotel, Restaurants","Paris, Ile-de-France, France",
Energir,https://www.crunchbase.com/organization/energir,,Private,For Profit,1001-5000,,Private Equity,2024-09-05,,1957-01-01,day,Active,,,,2,Private Equity,575000000,CAD,425910151,575000000,CAD,425910151,Private Equity,725000000,CAD,535997854,725000000,CAD,535997854,"Fonds de solidarité FTQ, Caisse de Depot et Placement du Quebec",2,,"Energy, Manufacturing, Natural Resources, Other, Sustainability",,,,,,"Biomass Energy, Energy, Industrial, Professional Services, Renewable Energy","Montreal, Quebec, Canada",1
Buyers Edge Platform,https://www.crunchbase.com/organization/buyers-edge-platform,Growing,Private,For Profit,1001-5000,Made Acquisitions,Private Equity,2024-04-08,,1998-01-01,year,Active,,,1,2,Private Equity,425000000,USD,425000000,425000000,USD,425000000,Private Equity,425000000,USD,425000000,425000000,USD,425000000,"Bregal Sagemount, General Atlantic, Blackstone Tactical Opportunities, Morgan Stanley Tactical Value",4,"Greater Boston Area, East Coast, New England","Food and Beverage, Software, Transportation, Travel and Tourism",,High,,,,"Food Delivery, Hospitality, SaaS, Software, Supply Chain Management","Waltham, Massachusetts, United States",
Weee!,https://www.crunchbase.com/organization/weee,,Private,For Profit,501-1000,Made Acquisitions,Series E,2022-02-28,,2015-06-01,month,Active,,,1,8,Late Stage Venture,425000000,USD,425000000,425000000,USD,425000000,Series E,862750000,USD,862750000,862750000,USD,862750000,"Lightspeed Venture Partners, Tiger Global Management, Amino Capital, Blackstone Group, Goodwater Capital",14,"San Francisco Bay Area, Silicon Valley, West Coast","Commerce and Shopping, Food and Beverage",,,,,,"E-Commerce, Grocery, Retail","Fremont, California, United States",
Formstack,https://www.crunchbase.com/organization/formstack,,Private,For Profit,251-500,Made Acquisitions,Private Equity,2021-11-18,,2006-02-28,day,Active,,,1,3,Private Equity,425000000,USD,425000000,425000000,USD,425000000,Private Equity,425000000,USD,425000000,425000000,USD,425000000,"Techstars, Alumni Ventures, Union Square Ventures, Google Ventures, PSG Equity",29,"Great Lakes, Midwestern US","Administrative Services, Education, Information Technology, Internet Services, Mobile, Other, Sales and Marketing, Software",,,,,,"Cloud Data Services, Document Preparation, Education, Enterprise Software, Lead Generation, Mobile, Productivity Tools, SaaS, Small and Medium Businesses, Software","Fishers, Indiana, United States",
Chery Automobile,https://www.crunchbase.com/organization/chery-automobile,Growing,Private,For Profit,10001+,,Private Equity,2009-06-04,Venture Capital,1997-03-18,day,Active,,Early Stage Venture,,3,Private Equity,2900000000,CNY,424358220,2900000000,CNY,424358220,Private Equity,2942000000,CNY,429436817,2942000000,CNY,429436817,"CDH Investments, China Huarong, Bohai Industrial Investment Fund Management, UOB Investment, China Science & Merchants Capital Management",6,Asia-Pacific (APAC),"Manufacturing, Transportation",,Medium,,,,"Automotive, Manufacturing","Wuhu, Anhui, China",8
Bitmain,https://www.crunchbase.com/organization/bitmain,,Private,For Profit,501-1000,Made Acquisitions,Series B,2018-08-07,,2013-01-01,year,Active,,,2,3,Early Stage Venture,422000000,USD,422000000,422000000,USD,422000000,Series B,764700000,USD,764700000,764700000,USD,764700000,"Sequoia Capital China, EDBI, Coatue, Temasek Holdings, Sinovation Ventures",14,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Consumer Electronics, Financial Services, Hardware, Manufacturing, Payments, Science and Engineering, Software",,,,,,"Application Specific Integrated Circuit (ASIC), Bitcoin, Electronics, Manufacturing, Semiconductor","Beijing, Beijing, China",43
Zhubajie,https://www.crunchbase.com/organization/zhubajie-com,,Private,For Profit,1001-5000,Made Acquisitions,Series C,2015-06-15,,2006-01-01,year,Active,,,1,4,Late Stage Venture,2600000000,CNY,420001641,2600000000,CNY,420001641,Series C,445469264,USD,445469264,445469264,USD,445469264,"IDG Capital, Cybernaut Venture Capital, Chongqing Cultural Investment Group, Chongqing New North Zone Government Investment Fund",4,Asia-Pacific (APAC),"Commerce and Shopping, Information Technology, Internet Services, Other, Professional Services",,,,,,"E-Commerce, Freelance, Information Technology, Internet, Professional Services","Chongqing, Heilongjiang, China",4
Dragon,https://www.crunchbase.com/organization/dragon-afe2,,Private,For Profit,51-100,,Initial Coin Offering,2017-01-01,,2017-01-01,year,Active,,,,1,,420000000,USD,420000000,420000000,USD,420000000,Initial Coin Offering,420000000,USD,420000000,420000000,USD,420000000,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Blockchain and Cryptocurrency, Gaming, Health Care, Other",,,,,,"Blockchain, Gaming, Wellness","Phuket, Phuket, Thailand",
GreatPoint Energy,https://www.crunchbase.com/organization/greatpoint-energy,,Private,For Profit,11-50,,Series D,2012-02-17,,2004-01-01,year,Active,,,3,6,Late Stage Venture,420000000,USD,420000000,420000000,USD,420000000,Series D,562000000,USD,562000000,562000000,USD,562000000,"Khosla Ventures, Dow, Peabody Energy, Suncor Energy, Kleiner Perkins",9,"Greater Boston Area, East Coast, New England","Energy, Information Technology, Sustainability",,,,,,"Clean Energy, Energy, Information Technology","Cambridge, Massachusetts, United States",
PPTV,https://www.crunchbase.com/organization/pptv,,Private,For Profit,101-250,Was Acquired,Private Equity,2013-10-28,,2004-01-01,year,Active,,,2,5,M&A,420000000,USD,420000000,420000000,USD,420000000,Private Equity,706500000,USD,706500000,706500000,USD,706500000,"BlueRun Ventures, Suning.com, SAIF Partners, Hony Capital, SBCVC",6,Asia-Pacific (APAC),"Content and Publishing, Media and Entertainment, Video",,,,,,"Digital Media, Publishing, Video, Video Streaming","Shanghai, Shanghai, China",1
DMALL,https://www.crunchbase.com/organization/dmall,,Private,For Profit,1001-5000,,Series C,2020-10-31,,2015-04-01,day,Active,,,4,4,Late Stage Venture,2800000000,CNY,418460067,2800000000,CNY,418460067,Series C,527820305,USD,527820305,527820305,USD,527820305,"Tencent, Lenovo Capital and Incubator Group (LCIG), Shenzhen Investment Holdings, IDG Capital, Industrial Bank",9,Asia-Pacific (APAC),"Commerce and Shopping, Food and Beverage, Software, Transportation",,,,,,"E-Commerce, Food Delivery, Point of Sale, Retail, SaaS, Software, Supply Chain Management, Warehousing","Haidian, Beijing, China",
Setanta,https://www.crunchbase.com/organization/setanta,,Private,For Profit,251-500,Was Acquired,Private Equity,2006-12-11,,1998-01-01,year,Active,,,,1,M&A,315000000,EUR,416717378,315000000,EUR,416717378,Private Equity,315000000,EUR,416717378,315000000,EUR,416717378,"Goldman Sachs, Adams Street Partners, DH Private Equity Partners",3,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Media and Entertainment, Sports, Video",,,,,,"Broadcasting, Sports, TV","Dublin, Dublin, Ireland",
Figma,https://www.crunchbase.com/organization/figma,Growing,Private,For Profit,1001-5000,Made Acquisitions,Secondary Market,2024-07-17,,2012-10-01,day,Active,,,2,8,Late Stage Venture,,,,415749740,USD,415749740,Series F,748624736,USD,748624736,748624736,USD,748624736,"Fidelity, Andreessen Horowitz, Sequoia Capital, Thrive Capital, General Catalyst",44,"San Francisco Bay Area, West Coast, Western US","Apps, Design, Other, Software",,Medium,,,,"Collaboration, Developer Tools, Product Design, Software, Web Apps","San Francisco, California, United States",3
Avatr,https://www.crunchbase.com/organization/avatr,,Private,For Profit,1001-5000,,Series B,2023-08-31,,2018-01-01,year,Active,,,,2,Early Stage Venture,3000000000,CNY,413342702,3000000000,CNY,413342702,Series B,5550000000,CNY,790673273,5550000000,CNY,790673273,"Changan Automobile, Bank of Communications, Inno-Chip, National Green Development Fund, Chongqing Industry Investment Fund",11,Asia-Pacific (APAC),Transportation,,,,,,"Automotive, Electric Vehicle","Chongqing, Heilongjiang, China",1
Common Resources,https://www.crunchbase.com/organization/common-resources,,Private,For Profit,,,Private Equity,2012-10-09,,2007-09-01,month,Active,,,2,2,Private Equity,412700000,USD,412700000,412700000,USD,412700000,Private Equity,537700000,USD,537700000,537700000,USD,537700000,"EnCap Investments, Pine Brook Partners",2,"Greater Houston Area, Southern US","Energy, Manufacturing, Natural Resources",,,,,,"Energy, Industrial, Oil and Gas","Houston, Texas, United States",
SolarSpace,https://www.crunchbase.com/organization/solarspace,,Private,,1001-5000,,Series B,2022-11-01,,2011-01-11,day,Active,,,,4,Early Stage Venture,3000000000,CNY,412223810,3000000000,CNY,412223810,Series B,3000000000,CNY,412223810,3000000000,CNY,412223810,"Yingke Capital, EBI Investment, Shanda Capital, SDIC Capital, Sinochem Capital",15,Asia-Pacific (APAC),"Energy, Natural Resources, Sustainability",,,,,,"Renewable Energy, Solar","Xuzhou, Jiangsu, China",
Ganji,https://www.crunchbase.com/organization/ganji,,Private,For Profit,51-100,Made Acquisitions,Corporate Round,2015-04-17,,2005-01-01,year,Active,,,1,5,,412200000,USD,412200000,412200000,USD,412200000,Corporate Round,710200000,USD,710200000,710200000,USD,710200000,"The Carlyle Group, Sequoia Capital China, Tiger Global Management, BlueRun Ventures, NGP Capital",7,Asia-Pacific (APAC),"Commerce and Shopping, Content and Publishing, Information Technology, Internet Services, Media and Entertainment",,,,,,"Classifieds, E-Commerce, Information Services, Internet, News, Retail","Beijing, Beijing, China",
Sonar,https://www.crunchbase.com/organization/sonarsource,Growing,Private,For Profit,501-1000,Made Acquisitions,Series B,2022-04-26,,2008-11-01,month,Active,,,3,2,Early Stage Venture,412000000,USD,412000000,412000000,USD,412000000,Series B,457000000,USD,457000000,457000000,USD,457000000,"General Catalyst, Insight Partners, Permira, Advent International",4,"Europe, Middle East, and Africa (EMEA)","Information Technology, Privacy and Security, Software",,,,,,"Cyber Security, Developer Tools, Open Source, Software","Geneva, Geneve, Switzerland",
WeDoctor,https://www.crunchbase.com/organization/guahao,,Private,For Profit,1001-5000,Made Acquisitions,Series F,2021-02-01,,2010-01-01,year,Active,,,2,7,Late Stage Venture,411000000,USD,411000000,411000000,USD,411000000,Series F,1455429351,USD,1455429351,1455429351,USD,1455429351,"Tencent, Goldman Sachs, Qiming Venture Partners, Sequoia Capital China, Fosun International",18,Asia-Pacific (APAC),"Health Care, Internet Services, Travel and Tourism",,,,,,"Health Care, Hospitality, Internet, Medical","Xiaoshan, Zhejiang, China",2
American Petroleum Partners,https://www.crunchbase.com/organization/american-petroleum-partners,Growing,Private,For Profit,11-50,,Private Equity,2016-03-23,,2014-01-01,year,Active,,,1,1,Private Equity,411000000,USD,411000000,411000000,USD,411000000,Private Equity,411000000,USD,411000000,411000000,USD,411000000,Apollo,1,"Great Lakes, Northeastern US","Energy, Natural Resources",,Medium,,,,Oil and Gas,"Canonsburg, Pennsylvania, United States",
Carroll County Energy,https://www.crunchbase.com/organization/carroll-county-energy,Growing,Private,For Profit,11-50,,Debt Financing,2015-04-07,,2012-01-01,year,Active,,,,2,Private Equity,488000000,USD,488000000,411000000,USD,411000000,Private Equity,411000000,USD,411000000,899000000,USD,899000000,"Prudential Financial, TIAA, Crédit Agricole, BNP Paribas Private Equity, Chubu Electric Power",6,"Greater Boston Area, East Coast, New England","Energy, Natural Resources, Sustainability",,High,,,,"Energy, Mining, Renewable Energy, Solar","Boston, Massachusetts, United States",
Marigold,https://www.crunchbase.com/organization/marigold,,Private,For Profit,1001-5000,Made Acquisitions,Private Equity,2019-05-14,,2017-01-01,year,Active,,,,1,Private Equity,410000000,USD,410000000,410000000,USD,410000000,Private Equity,410000000,USD,410000000,410000000,USD,410000000,,,Southern US,"Information Technology, Sales and Marketing, Software",,,,,,"CRM, Digital Marketing, Marketing","Nashville, Tennessee, United States",
NetSPI,https://www.crunchbase.com/organization/netspi,Growing,Private,For Profit,251-500,Made Acquisitions,Private Equity,2022-10-05,,2001-01-01,year,Active,,,2,3,Private Equity,410000000,USD,410000000,410000000,USD,410000000,Private Equity,500000000,USD,500000000,500000000,USD,500000000,"Kohlberg Kravis Roberts, Ten Eleven Ventures, Sunstone Partners",3,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US","Consumer Electronics, Hardware, Information Technology, Other, Privacy and Security",,High,,,,"Computer, Cyber Security, Information Technology, Network Security, Service Industry","Minneapolis, Minnesota, United States",1
VinCommerce,https://www.crunchbase.com/organization/vincommerce,,Private,For Profit,10001+,,Private Equity,2021-04-06,,2015-01-01,year,Closed,,,,1,Private Equity,410000000,USD,410000000,410000000,USD,410000000,Private Equity,410000000,USD,410000000,410000000,USD,410000000,SK South East Asia Investment,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Commerce and Shopping, Other",,,,,,"Consumer, E-Commerce, Retail","Hanoi, NA - Vietnam, Vietnam",
QuantRx Biomedical,https://www.crunchbase.com/organization/quantrx-biomedical,,Private,For Profit,11-50,,Venture - Series Unknown,2009-08-14,,1986-01-01,year,Active,,,,1,,406039700,USD,406039700,406039700,USD,406039700,Venture - Series Unknown,406039700,USD,406039700,406039700,USD,406039700,,,"West Coast, Western US","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Health Care, Health Diagnostics","Tualatin, Oregon, United States",
Toss,https://www.crunchbase.com/organization/toss,,Private,For Profit,1001-5000,Made Acquisitions,Series G,2022-12-19,,2011-01-01,year,Active,,,1,13,Late Stage Venture,405000000,USD,405000000,405000000,USD,405000000,Series G,1362900000,USD,1362900000,1362900000,USD,1362900000,"PayPal, Sequoia Capital China, Bessemer Venture Partners, Qualcomm Ventures, G Squared",34,Asia-Pacific (APAC),"Apps, Financial Services, Mobile, Payments, Software",,,,,,"Financial Services, FinTech, Mobile Apps, Mobile Payments, Personal Finance","Seoul, Seoul-t'ukpyolsi, South Korea",3
G.Network,https://www.crunchbase.com/organization/g-network,Growing,Private,For Profit,501-1000,,Corporate Round,2020-12-15,,2016-01-01,year,Active,,,2,3,,300000000,GBP,403421010,300000000,GBP,403421010,Corporate Round,304675000,GBP,409383480,1049675000,GBP,1402155566,"Albion Capital Group, Universities Superannuation Scheme",2,"Europe, Middle East, and Africa (EMEA)","Hardware, Messaging and Telecommunications",,,,,,"Communications Infrastructure, Wired Telecommunications","London, England, United Kingdom",
Carolina BroadBand,https://www.crunchbase.com/organization/carolina-broadband,,Private,For Profit,,,Private Equity,2000-05-18,,2000-01-01,year,Closed,,,,1,Private Equity,402000000,USD,402000000,402000000,USD,402000000,Private Equity,402000000,USD,402000000,402000000,USD,402000000,"Bank of America, HarbourVest Partners, Spectrum Equity, Providence Equity Partners, Nautic Partners",11,"East Coast, Southern US","Consumer Electronics, Hardware, Internet Services, Mobile",,,,,,"Internet, Internet of Things, Mobile Devices","Charlotte, North Carolina, United States",
ElevateBio,https://www.crunchbase.com/organization/elevatebio,,Private,For Profit,251-500,Made Acquisitions,Series D,2023-05-24,,2017-01-01,year,Active,,,3,5,Late Stage Venture,401000000,USD,401000000,401000000,USD,401000000,Series D,1246000000,USD,1246000000,1246000000,USD,1246000000,"Fidelity, Novo Nordisk, Vertex Ventures, EDBI, Samsara BioCapital",18,"Greater Boston Area, East Coast, New England","Biotechnology, Health Care, Information Technology, Science and Engineering",,,,,,"Alternative Medicine, Biotechnology, Information Technology","Waltham, Massachusetts, United States",2
Yellow Door Energy,https://www.crunchbase.com/organization/yellow-door-energy,Growing,Private,For Profit,11-50,,Venture - Series Unknown,2022-10-12,,2015-01-01,year,Active,,,1,2,,412200000,EUR,400038820,412200000,EUR,400038820,Venture - Series Unknown,465038820,USD,465038820,465038820,USD,465038820,"International Finance Corporation, Mitsui & Co, Equinor, Actis, Mitsui & Co.",7,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Energy, Sustainability",,Medium,,,,"Energy, Renewable Energy","Dubai, Dubai, United Arab Emirates",
Doral Renewables,https://www.crunchbase.com/organization/doral-renewables,Growing,Private,For Profit,11-50,,Debt Financing,2024-09-13,,2019-01-01,year,Active,,,2,5,Private Equity,400000000,USD,400000000,400000000,USD,400000000,Private Equity,475000000,USD,475000000,1274000000,USD,1274000000,"HSBC, APG Asset Management, Migdal Insurance and Financial Holdings",3,"Greater Philadelphia Area, Great Lakes, Northeastern US","Energy, Natural Resources, Sustainability",,High,,,,"Energy, Renewable Energy, Solar, Wind Energy","Philadelphia, Pennsylvania, United States",
Insitro,https://www.crunchbase.com/organization/insitro,Growing,Private,For Profit,101-250,Made Acquisitions,Series C,2021-03-15,,2018-01-01,year,Active,,,1,3,Late Stage Venture,400000000,USD,400000000,400000000,USD,400000000,Series C,643000000,USD,643000000,643000000,USD,643000000,"BlackRock, Andreessen Horowitz, CPP Investments, WuXi AppTec, Mubadala",19,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,High,,,,"Biotechnology, Health Care, Life Science, Machine Learning, Pharmaceutical, Therapeutics","South San Francisco, California, United States",
OPay,https://www.crunchbase.com/organization/opay-operapay,,Private,For Profit,251-500,,Series C,2021-08-23,,2018-06-01,month,Active,,,2,3,Late Stage Venture,400000000,USD,400000000,400000000,USD,400000000,Series C,570000000,USD,570000000,570000000,USD,570000000,"Meituan, Opera, Sequoia Capital China, SBVA, Redpoint Ventures China",14,"Europe, Middle East, and Africa (EMEA)","Apps, Financial Services, Mobile, Payments, Software",,,,,,"Financial Services, FinTech, Mobile Apps, Mobile Payments","Ikeja, Lagos, Nigeria",
Vuori,https://www.crunchbase.com/organization/vuori,Growing,Private,For Profit,1001-5000,,Venture - Series Unknown,2021-10-13,,2013-01-01,year,Active,,,1,2,,400000000,USD,400000000,400000000,USD,400000000,Venture - Series Unknown,445000000,USD,445000000,445000000,USD,445000000,"Norwest Venture Partners, SoftBank Vision Fund",2,"Greater San Diego Area, West Coast, Western US","Clothing and Apparel, Commerce and Shopping, Design, Sales and Marketing",,High,,,,"Apparel, Brand Marketing, E-Commerce, Fashion, Marketing, Retail, Sales","Encinitas, California, United States",
