Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Projexity,https://www.crunchbase.com/organization/projexity,,Private,For Profit,1-10,,Grant,2012-11-01,,2012-01-01,year,Closed,,,3,1,,1000,CAD,1002,,,,,,,,1000,CAD,1002,Velocity,1,Great Lakes,"Apps, Other, Social Impact, Software",,,,,,"Apps, Social Impact","Toronto, Ontario, Canada",
CleanApp,https://www.crunchbase.com/organization/cleanapp,,Private,For Profit,1-10,,Product Crowdfunding,2013-04-22,,2013-02-05,day,Closed,,,1,1,,1010,USD,1010,,,,,,,,1010,USD,1010,,,Southern US,Mobile,,,,,,Mobile,"Memphis, Tennessee, United States",
3D Magic Makers,https://www.crunchbase.com/organization/3d-magic-makers,,Private,For Profit,1-10,,Seed,2015-03-01,,2015-03-01,day,Closed,,,1,1,Seed,1023,USD,1023,1023,USD,1023,Seed,1023,USD,1023,1023,USD,1023,,,"Europe, Middle East, and Africa (EMEA)","Design, Hardware, Manufacturing, Software, Sustainability",,,,,,"3D Printing, 3D Technology, Graphic Design, Product Design, Sustainability","Chisinau, Chisinau, Moldova",
&Open Gifts,https://www.crunchbase.com/organization/open-gifts,,Private,For Profit,,,Venture - Series Unknown,2024-01-02,,,,Active,,,,1,,1050,USD,1050,1050,USD,1050,Venture - Series Unknown,1050,USD,1050,1050,USD,1050,,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,"San Francisco, California, United States",
Icardex Global,https://www.crunchbase.com/organization/icardex-global,,Private,For Profit,1-10,,Seed,2020-08-25,,2018-06-26,day,Active,,,1,1,Seed,1050,USD,1050,1050,USD,1050,Seed,1050,USD,1050,1050,USD,1050,,,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Consumer Goods",,,,,,"E-Commerce, Flowers, Gift, Retail","Port Harcourt, Rivers, Nigeria",
Nature at the Confluence,https://www.crunchbase.com/organization/nature-at-the-confluence,,Private,For Profit,1-10,,Grant,2023-06-29,,2017-01-01,year,Active,,,,1,,1050,USD,1050,,,,,,,,1050,USD,1050,Illinois American Water,1,"Great Lakes, Midwestern US",Travel and Tourism,,,,,,Museums and Historical Sites,"South Beloit, Illinois, United States",
Akountly,https://www.crunchbase.com/organization/akountly,,Private,For Profit,,,Grant,2022-12-08,,2022-01-01,year,Active,,,,1,,1000,EUR,1056,,,,,,,,1000,EUR,1056,Cup of ideas,1,,"Financial Services, Lending and Investments",,,,,,"Banking, Finance",,
VEE BERHAD,https://www.crunchbase.com/organization/vee-berhad,,Private,,11-50,,Grant,2024-06-27,,2019-10-01,day,Active,,,2,3,Seed,5000,MYR,1059,1000000,MYR,209183,Pre-Seed,2160000,MYR,487661,2165000,MYR,488720,Cradle Fund,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Information Technology,,,,,,Information Technology,"Kuala Lumpur, Kuala Lumpur, Malaysia",
Snapdeal Winner List 2023,https://www.crunchbase.com/organization/snapdeal-winner-list-2022,,Private,For Profit,501-1000,,Series A,2001-01-02,,2001-01-02,day,Active,,,,1,Early Stage Venture,50000,INR,1068,50000,INR,1068,Series A,50000,INR,1068,50000,INR,1068,,,Asia-Pacific (APAC),,,,,,,,"Mumbai, Maharashtra, India",
Chaingateway.io,https://www.crunchbase.com/organization/chaingateway-io,,Private,For Profit,1-10,,Seed,2024-02-16,,2021-08-25,day,Active,,,,1,Seed,1000,EUR,1078,1000,EUR,1078,Seed,1000,EUR,1078,1000,EUR,1078,,,,,,,,,,,,
Beasova Corporation,https://www.crunchbase.com/organization/realtia-group-of-companies,,Private,For Profit,101-250,,Grant,2024-01-01,"Entrepreneurship Program, Incubator, Private Equity Firm, Startup Competition, Venture Capital",2024-01-01,year,Active,,"Early Stage Venture, Grant, Seed, Venture",1,1,,90000,INR,1082,,,,,,,,90000,INR,1082,"Amazon Web Services, Varun Krishna",2,Asia-Pacific (APAC),"Clothing and Apparel, Design, Information Technology, Internet Services, Media and Entertainment, Music and Audio, Software, Video",,,,,,"Audio Recording and Production, Fashion, Film Distribution, Film Production, Information Technology, IT Infrastructure, IT Management, Music Label, Music Streaming, Software","Pondicherry, Puducherry, India",
Bright Mind 3D,https://www.crunchbase.com/organization/bright-mind-3d,,Private,For Profit,11-50,,Grant,2017-05-01,,2015-01-01,year,Active,,,1,1,,1089,USD,1089,,,,,,,,1089,USD,1089,,,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Hardware, Information Technology, Manufacturing, Software",,,,,,"3D Printing, 3D Technology, Information Technology, Manufacturing","Dubai, Dubai, United Arab Emirates",
Solarino Energy Solutions,https://www.crunchbase.com/organization/solarino-energy-solutions,,Private,For Profit,,,Grant,2018-10-01,,2018-01-01,year,Active,,,1,1,,1089,USD,1089,,,,,,,,1089,USD,1089,,,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Blockchain and Cryptocurrency, Energy, Natural Resources, Other, Sustainability",,,,,,"Blockchain, Energy, Solar, Sustainability","Sharjah, Sharjah, United Arab Emirates",
Yalla Doc,https://www.crunchbase.com/organization/yalla-doc,,Private,For Profit,1-10,,Pre-Seed,2018-02-01,,2017-01-01,day,Active,,,1,1,Seed,1089,USD,1089,1089,USD,1089,Pre-Seed,1089,USD,1089,1089,USD,1089,startAD,1,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Health Care,,,,,,Health Care,"Sharjah, Sharjah, United Arab Emirates",
Clipme,https://www.crunchbase.com/organization/clipme,,Private,For Profit,1-10,,Grant,2017-05-01,,2016-01-01,day,Active,,,3,1,,1089,USD,1089,,,,,,,,1089,USD,1089,,,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Apps, Mobile, Software",,,,,,Mobile Apps,"Sharjah, Sharjah, United Arab Emirates",
Litigator Network,https://www.crunchbase.com/organization/litigator-network,,Private,For Profit,11-50,,Seed,2022-01-10,,2022-01-07,day,Active,,,1,1,Seed,1100,USD,1100,1100,USD,1100,Seed,1100,USD,1100,1100,USD,1100,,,Asia-Pacific (APAC),"Internet Services, Media and Entertainment",,,,,,"Advice, Online Portals, Social News","Muzaffarpur, Bihar, India",
Gymtrainers,https://www.crunchbase.com/organization/1staid,,Private,For Profit,1-10,,Undisclosed,2020-08-07,,2020-04-01,day,Active,,,1,1,,1100,USD,1100,1100,USD,1100,Undisclosed,1100,USD,1100,1100,USD,1100,,,Asia-Pacific (APAC),"Commerce and Shopping, Sports",,,,,,"E-Commerce, Fitness, Marketplace","Faridabad, Haryana, India",
Keystone Technology,https://www.crunchbase.com/organization/keystone-technology,,Private,For Profit,1-10,,Seed,2010-07-20,,2006-08-28,day,Active,,,1,1,Seed,1100,USD,1100,1100,USD,1100,Seed,1100,USD,1100,1100,USD,1100,Akinai Souken,1,Asia-Pacific (APAC),"Hardware, Software",,,,,,"Hardware, Software","Yokohama, Kanagawa, Japan",
Betternow Finance Company,https://www.crunchbase.com/organization/betternow-finance-company,,Private,For Profit,11-50,,Private Equity,2014-12-17,,2012-01-24,day,Active,,,,1,Private Equity,5800000,ZMK,1104,5800000,ZMK,1104,Private Equity,5800000,ZMK,1104,5800000,ZMK,1104,Kukula Capital,1,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments, Other",,,,,,"Banking, Finance, Financial Services, Lending, Personal Finance, Small and Medium Businesses","Lusaka, NA - Zambia, Zambia",
August Brand,https://www.crunchbase.com/organization/august-brand,,Private,For Profit,1-10,,Product Crowdfunding,2015-12-03,,2012-04-01,day,Closed,,,,4,,1481,CAD,1109,,,,,,,,74084,USD,74084,,,Great Lakes,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design",,,,,,"E-Commerce, Fashion, Lifestyle, Retail","Toronto, Ontario, Canada",
New Castle Community Schools,https://www.crunchbase.com/organization/new-castle-community-schools,,Private,For Profit,501-1000,,Grant,2022-06-14,,,,Active,,,,1,,1111,USD,1111,,,,,,,,1111,USD,1111,SIA Foundation,1,"Great Lakes, Midwestern US",Education,,,,,,Education,"New Castle, Indiana, United States",
Give Universe,https://www.crunchbase.com/organization/give-universe,,Private,Non-profit,11-50,,Pre-Seed,2021-03-22,,2021-01-01,year,Active,,,,1,Seed,1111,USD,1111,1111,USD,1111,Pre-Seed,1111,USD,1111,1111,USD,1111,,,Asia-Pacific (APAC),"Financial Services, Internet Services, Other, Social Impact",,,,,,"Charity, Crowdfunding, Non Profit, Online Portals","Muzaffarpur, Bihar, India",
Wokrr,https://www.crunchbase.com/organization/wokrr,,Private,For Profit,1-10,,Seed,2000-01-01,,2000-01-01,year,Closed,,,1,1,Seed,1111,USD,1111,1111,USD,1111,Seed,1111,USD,1111,1111,USD,1111,,,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,"San Jose, California, United States",
Zeroforce Esports,https://www.crunchbase.com/organization/zeroforce-esports,,Private,For Profit,11-50,,Pre-Seed,2020-02-02,,2020-01-03,day,Active,,,1,1,Seed,80000,INR,1119,80000,INR,1119,Pre-Seed,80000,INR,1119,80000,INR,1119,Capital eSports,1,Asia-Pacific (APAC),Sports,,,,,,"eSports, Sports","Hyderabad, Andhra Pradesh, India",
iOsmosi,https://www.crunchbase.com/organization/iosmosi,,Private,For Profit,1-10,,Seed,2015-08-30,,2014-01-01,year,Closed,,,1,1,Seed,1000,EUR,1119,1000,EUR,1119,Seed,1000,EUR,1119,1000,EUR,1119,Raimondo Bruschi,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Education, Software",,,,,,"E-Learning, Education","Rome, Lazio, Italy",
Uppening,https://www.crunchbase.com/organization/uppening,,Private,For Profit,1-10,,Grant,2016-06-01,,2016-01-01,year,Active,,,1,2,Seed,1000,EUR,1119,3500,EUR,3803,Seed,3500,EUR,3803,4500,EUR,4922,Fábrica de Startups,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Hardware, Internet Services, Sales and Marketing",,,,,,"Computer, Internet, Public Relations","Tallinn, Harjumaa, Estonia",
Justins Quest,https://www.crunchbase.com/organization/justins-quest-inc,,Private,Non-profit,1-10,,Grant,2017-10-01,,2015-06-10,day,Active,,,1,1,,1140,USD,1140,,,,,,,,1140,USD,1140,,,"Greater New York Area, East Coast, Northeastern US","Other, Social Impact",,,,,,"Charity, Non Profit","Livingston, New Jersey, United States",
SNDR,https://www.crunchbase.com/organization/sndr-c511,,Private,For Profit,1-10,,Pre-Seed,2022-02-04,,2022-02-04,day,Active,,,,1,Seed,1500,CAD,1176,1500,CAD,1176,Pre-Seed,1500,CAD,1176,1500,CAD,1176,,,,"Sports, Transportation, Travel and Tourism",,,,,,"Motorsports, Recreational Vehicles, Resorts","Kamloops, British Columbia, Canada",
Hydroponic Farms Uganda,https://www.crunchbase.com/organization/hydroponic-farms-uganda,,Private,For Profit,1-10,,Seed,2021-07-20,,2020-05-25,day,Active,,,1,2,Seed,1000,EUR,1178,1000,EUR,1178,Seed,6178,USD,6178,6178,USD,6178,European Union,1,"Europe, Middle East, and Africa (EMEA)","Agriculture and Farming, Internet Services",,,,,,"Farming, Hydroponics, Internet of Things","Kampala, Kampala, Uganda",
RoyalMotion IT,https://www.crunchbase.com/organization/sr-digital-agency,,Private,For Profit,1-10,,Series A,2021-01-01,,2018-11-09,day,Active,,,1,1,Early Stage Venture,100000,BDT,1182,100000,BDT,1182,Series A,100000,BDT,1182,100000,BDT,1182,,,Asia-Pacific (APAC),"Internet Services, Media and Entertainment, Music and Audio, Sales and Marketing",,,,,,"Digital Marketing, Digital Media, Music Label, Music Streaming, Social Media Marketing","Dhaka, Dhaka, Bangladesh",
Warehouse Theatre Company,https://www.crunchbase.com/organization/warehouse-theatre-company,,Private,For Profit,1-10,,Grant,2023-04-04,,1974-01-01,year,Active,,,,1,,1190,USD,1190,,,,,,,,1190,USD,1190,"Paul G. Allen Family Foundation, ArtsFund",2,"West Coast, Western US",Community and Lifestyle,,,,,,Communities,"Yakima, Washington, United States",
Laughing Horse Arts Foundation,https://www.crunchbase.com/organization/laughing-horse-arts-foundation,,Private,Non-profit,,,Grant,2023-04-04,,1996-01-01,year,Active,,,,1,,1190,USD,1190,,,,,,,,1190,USD,1190,"Paul G. Allen Family Foundation, ArtsFund",2,"West Coast, Western US",Media and Entertainment,,,,,,Performing Arts,"Kittitas, Washington, United States",
Siima MotoWear,https://www.crunchbase.com/organization/siima-motowear,,Private,For Profit,1-10,,Undisclosed,2017-08-28,,2012-01-01,day,Active,,,1,1,,1000,EUR,1196,1000,EUR,1196,Undisclosed,1000,EUR,1196,1000,EUR,1196,,,"Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Internet Services, Manufacturing, Sports, Travel and Tourism",,,,,,"Adventure Travel, E-Commerce, Fashion, Fitness, Internet, Lifestyle, Manufacturing, Retail, Sports","Nicosia, Nicosia, Cyprus",
EcoVolt Electric Company,https://www.crunchbase.com/organization/ecovolt-electric-company-ecovolt-finance-dba-ecovolt-solar,,Private,For Profit,1-10,,Non-equity Assistance,2016-10-02,,2015-10-02,day,Active,,,1,2,Seed,1200,USD,1200,500000,USD,500000,Seed,500000,USD,500000,501200,USD,501200,,,"San Francisco Bay Area, West Coast, Western US","Energy, Natural Resources, Other, Real Estate, Sustainability",,,,,,"Building Material, Commercial, Electrical Distribution, Real Estate, Solar","San Francisco, California, United States",
Spendco,https://www.crunchbase.com/organization/elmurphyx,,Private,Non-profit,11-50,,Pre-Seed,2024-01-05,,2024-01-01,day,Active,,,2,1,Seed,1200,USD,1200,1200,USD,1200,Pre-Seed,1200,USD,1200,1200,USD,1200,,,,Financial Services,,,,,,Financial Services,,
Bilik PIntar,https://www.crunchbase.com/organization/bilik-pintar,,Private,For Profit,1-10,,Pre-Seed,2023-09-13,,2023-09-01,month,Active,,,1,1,Seed,1200,USD,1200,1200,USD,1200,Pre-Seed,1200,USD,1200,1200,USD,1200,PT Senang Buana Maju (Main Corporation),1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Generative AI, Information Technology","Dki Jakarta, Jakarta Raya, Indonesia",
CAPITEVA,https://www.crunchbase.com/organization/capiteva,,Private,For Profit,11-50,Was Acquired,Pre-Seed,2020-07-06,,2020-07-06,day,Active,,,3,1,M&A,1200,USD,1200,1200,USD,1200,Pre-Seed,1200,USD,1200,1200,USD,1200,,,Asia-Pacific (APAC),"Advertising, Apps, Information Technology, Internet Services, Mobile, Professional Services, Sales and Marketing, Software",,,,,,"Consulting, Information Technology, Internet, Mobile Apps, Software, Video Advertising, Web Development","Delhi, Delhi, India",
Flame Esports,https://www.crunchbase.com/organization/flame-esports,Growing,Private,For Profit,11-50,,Seed,2023-11-20,,2020-05-12,day,Active,,,4,2,Seed,1200,USD,1200,1200,USD,1200,Seed,2200,USD,2200,2200,USD,2200,"Vasim Akram, Aman Mishra",2,Asia-Pacific (APAC),"Gaming, Sports",,,,,,"eSports, Online Games, Serious Games","Cuddapah, Andhra Pradesh, India",
Polytope Networks Pvt. Ltd.,https://www.crunchbase.com/organization/polytope-networks-pvt-ltd,,Private,For Profit,1-10,,Pre-Seed,2022-04-11,,2021-02-08,day,Active,,,,1,Seed,1200,USD,1200,1200,USD,1200,Pre-Seed,1200,USD,1200,1200,USD,1200,,,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Hardware, Information Technology, Internet Services, Sustainability, Transportation",,,,,,"Automotive, CleanTech, Communications Infrastructure, Information Technology, Supply Chain Management, Web3","Pune, Maharashtra, India",
Vermillion County Economic Development Council,https://www.crunchbase.com/organization/vermillion-county-economic-development-council,,Private,Non-profit,1-10,,Grant,2022-03-31,,1993-01-01,year,Active,,,,1,,1200,USD,1200,,,,,,,,1200,USD,1200,Duke Energy Corporation,1,"Great Lakes, Midwestern US","Other, Social Impact",,,,,,Non Profit,"Cayuga, Indiana, United States",
Caldar Mall Africa,https://www.crunchbase.com/organization/caldar-mall-africa,,Private,For Profit,11-50,,Seed,2023-01-04,,2022-11-25,day,Active,,,2,1,Seed,1200,USD,1200,1200,USD,1200,Seed,1200,USD,1200,1200,USD,1200,Kalu Silver Chukwuebuka,1,"Europe, Middle East, and Africa (EMEA)",Commerce and Shopping,,,,,,Shopping Mall,"Uyo, Akwa Ibom, Nigeria",
Hulalime,https://www.crunchbase.com/organization/hulalime,,Private,For Profit,1-10,,Seed,2017-01-01,,2013-11-06,day,Closed,,,,1,Seed,1200,USD,1200,1200,USD,1200,Seed,1200,USD,1200,1200,USD,1200,,,,"Commerce and Shopping, Community and Lifestyle, Internet Services",,,,,,"E-Commerce, Internet, Lifestyle, Retail","Vancouver, British Columbia, Canada",
Yarwoods Martial Arts,https://www.crunchbase.com/organization/yarwoods-martial-arts,,Private,For Profit,1-10,,Equity Crowdfunding,2015-01-24,,2013-09-28,day,Active,,,1,1,,1200,USD,1200,1200,USD,1200,Equity Crowdfunding,1200,USD,1200,1200,USD,1200,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Sports,,,,,,"Fitness, Sports","Maple Grove, Minnesota, United States",
Satya Inti Dharma,https://www.crunchbase.com/organization/satya-inti-dharma,,Private,For Profit,11-50,,Angel,2014-01-09,,2013-01-01,year,Closed,,,1,1,Seed,1200,USD,1200,1200,USD,1200,Angel,1200,USD,1200,1200,USD,1200,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Clothing and Apparel, Commerce and Shopping, Design",,,,,,"E-Commerce, Fashion","Jakarta, Jakarta Raya, Indonesia",
The Global Instructor Network,https://www.crunchbase.com/organization/the-global-instructor-instructor-network,,Private,For Profit,1-10,,Debt Financing,2010-03-08,,2010-01-01,year,Active,,,,1,,1200,USD,1200,,,,,,,,1200,USD,1200,,,,Education,,,,,,"Education, Tutoring","Whistler, British Columbia, Canada",
HENDT,https://www.crunchbase.com/organization/hendt,,Private,For Profit,1-10,,Private Equity,2018-01-01,,2018-01-01,day,Active,,,,1,Private Equity,1000,EUR,1201,1000,EUR,1201,Private Equity,1000,EUR,1201,1000,EUR,1201,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Software",,,,,,"E-Commerce, Software","Berlin, Berlin, Germany",
Swiftally,https://www.crunchbase.com/organization/swiftally,,Private,For Profit,1-10,,Pre-Seed,2022-04-04,,2022-06-20,day,Active,,,2,1,Seed,1204,USD,1204,1204,USD,1204,Pre-Seed,1204,USD,1204,1204,USD,1204,,,"Europe, Middle East, and Africa (EMEA)","Information Technology, Other, Software",,,,,,"Information Technology, Service Industry, Software","Nsukka, Enugu, Nigeria",
Textr AI,https://www.crunchbase.com/organization/textr-ai,,Private,For Profit,1-10,,Pre-Seed,2023-08-30,,2023-05-26,day,Active,,,,1,Seed,100000,INR,1209,100000,INR,1209,Pre-Seed,100000,INR,1209,100000,INR,1209,,,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Internet Services, Sales and Marketing, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Marketing Automation, SaaS, SEO","Varanasi, Uttar Pradesh, India",
SSR Music Company,https://www.crunchbase.com/organization/ssr-music-company,,Private,For Profit,1-10,,Seed,2023-08-30,,2017-08-30,day,Active,,,1,1,Seed,100000,INR,1209,100000,INR,1209,Seed,100000,INR,1209,100000,INR,1209,,,Asia-Pacific (APAC),"Media and Entertainment, Music and Audio",,,,,,Music Label,"Gurgaon, Haryana, India",
Captivex,https://www.crunchbase.com/organization/captivex,,Private,For Profit,1-10,,Private Equity,2022-06-30,,2022-06-01,day,Active,,,,1,Private Equity,1000,GBP,1216,1000,GBP,1216,Private Equity,1000,GBP,1216,1000,GBP,1216,Stephen Mander,1,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Machine Learning, Software","Lancaster, Lancashire, United Kingdom",
Squad Capitals,https://www.crunchbase.com/organization/squad-inc,,Private,For Profit,1-10,,Venture - Series Unknown,2018-02-19,,2017-02-19,day,Closed,,,1,1,,1222,USD,1222,1222,USD,1222,Venture - Series Unknown,1222,USD,1222,1222,USD,1222,,,Asia-Pacific (APAC),"Community and Lifestyle, Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software",,,,,,"Information Technology, News, Social, Social Media, Social Media Marketing, Social Network, Social News, Software","Bangalore, Karnataka, India",
Tech Apps Inc.,https://www.crunchbase.com/organization/tech-apps-inc,,Private,For Profit,1-10,,Seed,1907-01-01,,2020-01-01,year,Active,,,,1,Seed,1230,USD,1230,1230,USD,1230,Seed,1230,USD,1230,1230,USD,1230,,,"Europe, Middle East, and Africa (EMEA)",,,,,,,,"Kampala, Kampala, Uganda",
HostelDevta,https://www.crunchbase.com/organization/hosteldevta,,Private,For Profit,1-10,,Pre-Seed,2021-06-03,,2020-06-15,day,Active,,,6,2,Seed,90000,INR,1232,90000,INR,1232,Pre-Seed,90000,INR,1232,90000,INR,1232,Sonu Shubham,1,,"Commerce and Shopping, Real Estate",,,,,,"Marketplace, Real Estate",,
bads.tm,https://www.crunchbase.com/organization/bads-tm,,Private,For Profit,,,Seed,2018-02-20,,2012-05-04,day,Closed,,,1,1,Seed,1000,EUR,1234,1000,EUR,1234,Seed,1000,EUR,1234,1000,EUR,1234,Darius Ba,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,"Vilnius, Vilniaus Apskritis, Lithuania",
Casmium,https://www.crunchbase.com/organization/casmium,,Private,For Profit,1-10,,Grant,2021-11-22,,2020-01-01,year,Active,,,,1,,1250,USD,1250,,,,,,,,1250,USD,1250,Iowa Innovation Challenge,1,Midwestern US,"Data and Analytics, Software, Sports",,,,,,"Analytics, Productivity Tools, Sports","West Des Moines, Iowa, United States",
Green Cart,https://www.crunchbase.com/organization/green-cart,,Private,For Profit,1-10,,Non-equity Assistance,2020-08-01,,2020-01-01,day,Active,,,2,1,,20000,EGP,1251,,,,,,,,20000,EGP,1251,AUC Venture Lab,1,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Commerce and Shopping, Professional Services",,,,,,"E-Commerce, Environmental Consulting","Cairo, Al Qahirah, Egypt",
Dizitycoon,https://www.crunchbase.com/organization/dizitycoon,,Private,For Profit,1-10,,Pre-Seed,2022-08-26,,2022-08-22,day,Active,,,,1,Seed,100000,INR,1251,100000,INR,1251,Pre-Seed,100000,INR,1251,100000,INR,1251,,,,,,,,,,,,
theEMPLOYEEapp,https://www.crunchbase.com/organization/apprise-mobile,,Private,For Profit,11-50,,Seed,2016-12-31,,2012-01-01,year,Active,,,2,1,Seed,1275,USD,1275,1275,USD,1275,Seed,1275,USD,1275,1275,USD,1275,,,"Greater New York Area, East Coast, Northeastern US","Apps, Information Technology, Mobile, Platforms, Software",$1M to $10M,,,,,"Apps, Enterprise Applications, Information Technology, iOS, Mobile, SaaS, Software","New York, New York, United States",
Healthcare Matrix,https://www.crunchbase.com/organization/healthcare-matrix,,Private,For Profit,1-10,,Pre-Seed,2018-12-16,,2016-01-01,year,Active,,,3,2,Seed,1275,USD,1275,1275,USD,1275,Pre-Seed,3505,USD,3505,3505,USD,3505,,,"Asia-Pacific (APAC), Middle East and North Africa (MENA)","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Health Care, Medical, Pharmaceutical, Wellness","Karachi, Sindh, Pakistan",
Codeepy,https://www.crunchbase.com/organization/codeepy-u-k-pvt-ltd,,Private,For Profit,11-50,Was Acquired,Seed,2018-11-20,,2014-09-18,day,Active,,,3,3,M&A,1000,GBP,1279,1000,GBP,1279,Seed,2713098,USD,2713098,2713098,USD,2713098,Koding,1,"Europe, Middle East, and Africa (EMEA)","Mobile, Software",,,,,,"Mobile, Software","Manchester, Manchester, United Kingdom",
WeGreen,https://www.crunchbase.com/organization/wegreen,,Private,For Profit,1-10,,Seed,2010-09-01,,2010-01-01,year,Active,,,2,1,Seed,1000,EUR,1281,1000,EUR,1281,Seed,1000,EUR,1281,1000,EUR,1281,Helmut Hoffer von Ankershoffen,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Sustainability",,,,,,"E-Commerce, Sustainability","Berlin, Berlin, Germany",
Bertan,https://www.crunchbase.com/organization/seoreq,,Private,For Profit,1-10,,Seed,2020-09-15,,2006-01-02,day,Active,,,1,1,Seed,999,GBP,1287,999,GBP,1287,Seed,999,GBP,1287,999,GBP,1287,Bertan Uzun,,,"Advertising, Design, Internet Services, Sales and Marketing",,,,,,"Advertising, Content Marketing, Digital Marketing, Marketing, Search Engine, SEM, SEO, Web Design",,
Snoopick,https://www.crunchbase.com/organization/snoopick,,Private,For Profit,,,Equity Crowdfunding,2019-11-01,,,,Closed,,,,1,,1499400,KRW,1287,1499400,KRW,1287,Equity Crowdfunding,1499400,KRW,1287,1499400,KRW,1287,Wadiz,1,Asia-Pacific (APAC),"Clothing and Apparel, Commerce and Shopping, Design, Manufacturing, Sales and Marketing",,,,,,"Apparel, E-Commerce, Fashion, Sales, Textiles","Kwangmyong, Kyonggi-do, South Korea",
Learneroo,https://www.crunchbase.com/organization/learneroo,,Private,For Profit,1-10,,Seed,2013-08-28,,2013-04-01,day,Active,,,1,1,Seed,1290,USD,1290,1290,USD,1290,Seed,1290,USD,1290,1290,USD,1290,,,"Greater New York Area, East Coast, Northeastern US","Education, Media and Entertainment, Software",,,,,,"Content, E-Learning, EdTech, Education","New York, New York, United States",
Contactados,https://www.crunchbase.com/organization/contactados,,Private,For Profit,,,Seed,2023-09-29,,2023-08-20,day,Active,,,1,1,Seed,1294,USD,1294,1294,USD,1294,Seed,1294,USD,1294,1294,USD,1294,,,,,,,,,,,,
NetShayari,https://www.crunchbase.com/organization/netshayari,,Private,For Profit,1-10,,Pre-Seed,2023-03-02,,2023-02-25,day,Active,,,1,1,Seed,1300,USD,1300,1300,USD,1300,Pre-Seed,1300,USD,1300,1300,USD,1300,,,Asia-Pacific (APAC),"Clothing and Apparel, Community and Lifestyle, Consumer Goods",,,,,,"Lifestyle, Shoes","Chennai, Tamil Nadu, India",
Let's Collab,https://www.crunchbase.com/organization/let-s-collab,,Private,For Profit,1-10,,Product Crowdfunding,2015-01-21,,2015-01-01,year,Active,,,,1,,1300,USD,1300,,,,,,,,1300,USD,1300,,,"Greater Philadelphia Area, Great Lakes, Northeastern US","Education, Software",,,,,,"EdTech, Education","Ardmore, Pennsylvania, United States",
