Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Activation Capital,https://www.crunchbase.com/organization/activation-capital,,Private,For Profit,1-10,,Grant,2024-03-08,"Accelerator, Co-Working Space, Entrepreneurship Program, Incubator",1993-01-01,year,Active,,,,5,,1000000,USD,1000000,,,,,,,,35550000,USD,35550000,"US Department of Commerce, Economic Development Administation, National Science Foundation, U.S. Small Business Administration, Commonwealth of Virginia",4,"East Coast, Southern US","Biotechnology, Health Care, Professional Services, Real Estate, Science and Engineering",,,,,,"Biotechnology, Coworking, Innovation Management, Life Science, Medical Device, Pharmaceutical","Richmond, Virginia, United States",2
Dexa AI,https://www.crunchbase.com/organization/dexa-ai,Growing,Private,For Profit,1-10,,Seed,2024-02-05,,2023-02-01,day,Active,,,2,1,Seed,6000000,USD,6000000,6000000,USD,6000000,Seed,6000000,USD,6000000,6000000,USD,6000000,"Abstract Ventures, The General Partnership, Maple VC, Guillermo Rauch, Terrence Rohan",6,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Media and Entertainment, Music and Audio, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Information Technology, Internet, Podcast, Search Engine","New York, New York, United States",
hC Bioscience,https://www.crunchbase.com/organization/hc-bioscience,Growing,Private,For Profit,1-10,,Series A,2022-11-04,,2021-01-01,year,Active,,,1,2,Early Stage Venture,16000000,USD,16000000,16000000,USD,16000000,Series A,40000000,USD,40000000,40000000,USD,40000000,"8VC, ARCH Venture Partners, Taiho Ventures, Takeda Ventures, Panacea Venture",5,"Greater Boston Area, East Coast, New England","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Health Care, Life Science","Cambridge, Massachusetts, United States",
Tldraw,https://www.crunchbase.com/organization/tldraw,,Private,For Profit,1-10,,Series A,2024-03-28,,2022-01-01,year,Active,,,,3,Early Stage Venture,9394737,USD,9394737,9394737,USD,9394737,Series A,14094737,USD,14094737,14094737,USD,14094737,"Lux Capital, Amplify Partners, NP-Hard Ventures, Soleio Soleio, Tom Preston-Werner",20,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Machine Learning, Software","London, England, United Kingdom",
Kabata,https://www.crunchbase.com/organization/kabata-a799,,Private,For Profit,1-10,,Seed,2024-05-21,,2020-01-01,year,Active,,,,3,Seed,5000000,USD,5000000,5000000,USD,5000000,Seed,7000000,USD,7000000,7000000,USD,7000000,"Menlo Ventures, Alumni Ventures, ICLUB VC, Detroit Venture Partners, Wildcard Ventures",16,"Greater Los Angeles Area, West Coast, Western US","Health Care, Other, Sports",,,,,,"B2B, B2C, Fitness, Health Care, Wellness","Los Angeles, California, United States",
TORTUS AI,https://www.crunchbase.com/organization/tortus-ai,Growing,Private,For Profit,1-10,,Seed,2024-02-12,,2022-11-01,month,Active,,,2,2,Seed,3300000,GBP,4166867,3300000,GBP,4166867,Seed,3300000,GBP,4166867,3300000,GBP,4166867,"Khosla Ventures, Entrepreneur First, Better Angle, David Prior",4,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Health Care, Medical, Software","London, England, United Kingdom",
Hypherdata,https://www.crunchbase.com/organization/scienticore,,Private,For Profit,1-10,,Seed,2024-08-27,,2019-01-01,year,Active,,,3,5,Seed,21000000,CZK,936956,21000000,CZK,936956,Seed,2034758,USD,2034758,2034758,USD,2034758,"Antler, N1, Zero One Hundred, CB Investment Management, CB ESPRi",5,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Design, Health Care, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Big Data, Data Visualization, Health Diagnostics, Information Technology, Life Science, Machine Learning, Personal Health","Amsterdam, Noord-Holland, The Netherlands",
Echo Labs,https://www.crunchbase.com/organization/echo-labs-bcf3,,Private,,1-10,,Pre-Seed,2024-01-10,,2023-01-01,year,Active,,,1,1,Seed,7700000,USD,7700000,7700000,USD,7700000,Pre-Seed,7700000,USD,7700000,7700000,USD,7700000,"Techstars, Nat Friedman, Daniel Gross, Basis Set Ventures, Dundee Venture Capital",5,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Machine Learning, Speech Recognition","San Francisco, California, United States",
Carv,https://www.crunchbase.com/organization/motionmetrics,,Private,For Profit,1-10,,Series A,2022-06-06,,2013-09-24,day,Active,,,2,10,Early Stage Venture,5100000,USD,5100000,5100000,USD,5100000,Series A,9704438,USD,9704438,9804438,USD,9804438,"Artesian VC, HAX, SOSV, Hiro Capital, HardGamma Ventures",10,"Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Hardware, Software",,,,,,"Consumer Electronics, Hardware, Software, Wearables","London, England, United Kingdom",
IKANGAI,https://www.crunchbase.com/organization/ikangai,,Private,For Profit,1-10,,Seed,2017-04-30,,2009-02-14,day,Active,,,2,6,Seed,100000,EUR,109056,100000,EUR,109056,Seed,990000,EUR,1155858,1050000,EUR,1228134,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Information Technology, Mobile, Other, Professional Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Customer Service, Information Technology, Mobile, Software","Graz, Steiermark, Austria",
Biometry,https://www.crunchbase.com/organization/biometry,,Private,For Profit,1-10,,Venture - Series Unknown,2024-08-30,,2013-01-01,year,Active,,,1,7,,4986402,USD,4986402,4986402,USD,4986402,Venture - Series Unknown,5036402,USD,5036402,5662402,USD,5662402,"MassChallenge, MedTech Innovator, Mass. Manufacturing Innovation Initiative, Sidecar Angels",4,"Greater Boston Area, East Coast, New England","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,,,,"Analytics, Artificial Intelligence (AI), Biotechnology, Health Care, Medical Device, Software","Boston, Massachusetts, United States",
Lumen Orbit,https://www.crunchbase.com/organization/lumen-orbit,Growing,Private,For Profit,1-10,,Pre-Seed,2024-07-01,,2024-01-01,month,Active,,,3,2,Seed,500000,USD,500000,500000,USD,500000,Pre-Seed,2900000,USD,2900000,2900000,USD,2900000,"Sequoia Capital, Y Combinator, Everywhere Ventures, Plug and Play, Tiny VC",11,"Greater Seattle Area, West Coast, Western US","Science and Engineering, Transportation",,High,,,,"Aerospace, Space Travel","Redmond, Washington, United States",
Founderpath,https://www.crunchbase.com/organization/founderpath,,Private,For Profit,1-10,,Debt Financing,2022-08-09,Private Equity Firm,2020-01-01,year,Active,,,1,5,Early Stage Venture,135000000,USD,135000000,10000000,USD,10000000,Series A,16000000,USD,16000000,161000000,USD,161000000,"Singh Capital Partners, Active Capital, Forbright Bank, Dan Martell, David Hauser",8,Southern US,"Financial Services, Software",,,,,,"Finance, Financial Services, FinTech, SaaS","Austin, Texas, United States",4
LuxWall,https://www.crunchbase.com/organization/luxwall,Growing,Private,For Profit,1-10,,Series A,2023-01-05,,2020-01-01,year,Active,,,1,2,Early Stage Venture,33000000,USD,33000000,33000000,USD,33000000,Series A,39019999,USD,39019999,39019999,USD,39019999,"Khosla Ventures, Breakthrough Energy Ventures, 2150, Prelude Ventures, Baruch Future Ventures",5,"Great Lakes, Midwestern US","Manufacturing, Real Estate, Sustainability",,High,,,,"Building Material, Construction, Manufacturing, Sustainability","Ypsilanti, Michigan, United States",
Particle.News,https://www.crunchbase.com/organization/particle-news,Growing,Private,For Profit,1-10,,Series A,2024-06-11,,2023-01-01,year,Active,,,2,2,Early Stage Venture,10900000,USD,10900000,10900000,USD,10900000,Series A,15300000,USD,15300000,15300000,USD,15300000,"Axel Springer, Lightspeed Venture Partners, Kindred Ventures, Scott Belsky, Adverb Ventures",22,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), News","San Rafael, California, United States",
Pathos,https://www.crunchbase.com/organization/pathos-beb6,,Private,For Profit,1-10,Made Acquisitions,Venture - Series Unknown,2023-03-02,,2020-01-01,year,Active,,,1,1,,19999992,USD,19999992,19999992,USD,19999992,Venture - Series Unknown,19999992,USD,19999992,19999992,USD,19999992,,,"Greater Chicago Area, Great Lakes, Midwestern US","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Big Data, Biotechnology, Life Science, Medical","Chicago, Illinois, United States",
Julius AI,https://www.crunchbase.com/organization/julius-ai,,Private,For Profit,1-10,,Pre-Seed,2022-09-07,,2022-01-01,year,Active,,,1,1,Seed,500000,USD,500000,500000,USD,500000,Pre-Seed,500000,USD,500000,500000,USD,500000,Y Combinator,1,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software",,,,,,"Analytics, Artificial Intelligence (AI), Data Visualization, Information Technology","San Francisco, California, United States",
Hostfully,https://www.crunchbase.com/organization/hostfully-inc,Growing,Private,For Profit,1-10,,Seed,2022-05-26,,2015-12-15,day,Active,,,5,5,Seed,4000000,USD,4000000,4000000,USD,4000000,Seed,7525000,USD,7525000,7575000,USD,7575000,"Backstage Capital, Precursor Ventures, Right Side Capital Management, Forum Ventures, Blue Startups",12,"San Francisco Bay Area, West Coast, Western US","Other, Software, Travel and Tourism",,,,,,"B2B, Hospitality, SaaS, Tourism","San Francisco, California, United States",
Cyclic Materials,https://www.crunchbase.com/organization/cyclic-materials,Growing,Private,For Profit,1-10,,Venture - Series Unknown,2024-07-16,,2021-01-01,year,Active,,,2,3,,,,,,,,Venture - Series Unknown,27000000,USD,27000000,30600000,USD,30600000,"Planetary, Bioindustrial Innovation Canada, Fifth Wall, Sustainable Development Technology Canada, Microsoft Climate Innovation Fund",7,Great Lakes,"Manufacturing, Sustainability",,High,,,,"CleanTech, Industrial, Recycling","Kingston, Ontario, Canada",
Playbook,https://www.crunchbase.com/organization/playbook-com,,Private,For Profit,1-10,Made Acquisitions,Series A,2022-04-19,,2020-01-03,day,Active,,,2,2,Early Stage Venture,18000000,USD,18000000,18000000,USD,18000000,Series A,22000000,USD,22000000,22000000,USD,22000000,"Inovia Capital, Abstract Ventures, Founders Fund, Basis Set Ventures, Elad Gil",14,"San Francisco Bay Area, West Coast, Western US","Content and Publishing, Design, Information Technology, Internet Services, Media and Entertainment, Professional Services, Sales and Marketing, Software",,,,,,"Cloud Storage, Creative Agency, Digital Marketing, Digital Media, Freelance, Graphic Design, Information Services, Productivity Tools, Software","San Francisco, California, United States",
LimaCharlie,https://www.crunchbase.com/organization/limacharlie,Growing,Private,For Profit,1-10,,Series A,2024-02-08,,2018-01-01,year,Active,,,2,3,Early Stage Venture,10200000,USD,10200000,10200000,USD,10200000,Series A,16150000,USD,16150000,16150000,USD,16150000,"Sands Capital Ventures, Susa Ventures, Long Journey Ventures, Kevin Mahaffey, Myriad Venture Partners",10,"Greater Los Angeles Area, West Coast, Western US","Information Technology, Privacy and Security, Software",,High,,,,"Cloud Security, Cyber Security, Information Technology, Network Security, SaaS","Walnut, California, United States",
CargoSense,https://www.crunchbase.com/organization/cargosense,Growing,Private,For Profit,1-10,,Series A,2024-06-12,,2012-05-05,day,Active,,,1,8,Early Stage Venture,8000000,USD,8000000,8000000,USD,8000000,Series A,17078096,USD,17078096,17078096,USD,17078096,"IrishAngels, J. Hunt Holdings, Argonautic Ventures, Merck Global Health Innovation Fund, Virginia Venture Partners",12,"Washington DC Metro Area, East Coast, Southern US","Data and Analytics, Health Care, Internet Services, Software, Transportation",$50M to $100M,High,,,,"Analytics, Big Data, Cloud Computing, Health Care, Internet of Things, Logistics, SaaS","Reston, Virginia, United States",
Chromatic 3D Materials,https://www.crunchbase.com/organization/chromatic-3d-materials,Growing,Private,For Profit,1-10,,Venture - Series Unknown,2024-08-29,,2016-01-01,year,Active,,,1,7,,5793494,USD,5793494,5793494,USD,5793494,Venture - Series Unknown,10718494,USD,10718494,12440880,USD,12440880,"Newchip Accelerator, National Science Foundation, Golden Seeds, Embedded Ventures, Excelestar Ventures",8,Midwestern US,"Content and Publishing, Hardware, Manufacturing, Media and Entertainment, Science and Engineering, Software",,,,,,"3D Printing, 3D Technology, Chemical, Printing","Golden Valley, North Dakota, United States",
HitPay,https://www.crunchbase.com/organization/hitkey,Growing,Private,For Profit,1-10,,Series A,2022-05-04,,2016-03-08,day,Active,,,2,2,Early Stage Venture,15750000,USD,15750000,15750000,USD,15750000,Series A,18445000,USD,18445000,18445000,USD,18445000,"Y Combinator, Global Founders Capital, Tiger Global Management, HOF Capital",4,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Commerce and Shopping, Financial Services, Payments, Software",,Medium,,,,"E-Commerce, FinTech, Payments, Software, Transaction Processing","Singapore, Central Region, Singapore",
Segwise,https://www.crunchbase.com/organization/segwise,Growing,Private,For Profit,1-10,,Pre-Seed,2024-02-14,,2023-01-01,year,Active,,,2,1,Seed,133000000,INR,1602113,133000000,INR,1602113,Pre-Seed,133000000,INR,1602113,133000000,INR,1602113,"Blume Ventures, Everywhere Ventures, Kunal Shah, Antler India, Powerhouse Ventures",8,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Information Technology, Internet, Software","Bengaluru, Karnataka, India",
Jacobi Robotics,https://www.crunchbase.com/organization/jacobi-robotics,Growing,Private,For Profit,1-10,,Seed,2024-07-11,,2022-01-01,year,Active,,,5,2,Seed,5000000,USD,5000000,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,"Foothill Ventures, Berkeley SkyDeck Fund, Moxxie Ventures, LDV Partners, Swift Ventures",8,"San Francisco Bay Area, West Coast, Western US","Hardware, Information Technology, Science and Engineering, Software",,High,,,,"Information Technology, Robotics, Software","Berkeley, California, United States",
SamanTree Medical,https://www.crunchbase.com/organization/samantree-technologies,Growing,Private,For Profit,1-10,,Series B,2024-07-16,,2014-12-01,month,Active,,,2,6,Early Stage Venture,14000000,USD,14000000,14000000,USD,14000000,Series B,27755150,USD,27755150,32011125,USD,32011125,"Venture Kick, XAnge, Panakes Partners, Meusinvest (Noshaq), Wille Finance",12,"Europe, Middle East, and Africa (EMEA)","Biotechnology, Health Care, Information Technology, Science and Engineering",,,,,,"Biotechnology, Health Care, Health Diagnostics, Information Technology, Medical","Lausanne, Vaud, Switzerland",
Langfuse,https://www.crunchbase.com/organization/finto-acba,Growing,Private,For Profit,1-10,,Seed,2023-11-07,,2022-01-01,year,Active,,,3,1,Seed,4000000,USD,4000000,4000000,USD,4000000,Seed,4000000,USD,4000000,4000000,USD,4000000,"Y Combinator, Lightspeed Venture Partners, La Famiglia",3,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Developer Tools, SaaS","Berlin, Berlin, Germany",
TEAMology,https://www.crunchbase.com/organization/teamology,,Private,For Profit,1-10,,Seed,2024-08-06,,2017-02-01,month,Active,,,1,2,Seed,1200000,USD,1200000,1200000,USD,1200000,Seed,1200000,USD,1200000,1200000,USD,1200000,"Supes’ Fund, Ben Franklin Technology Partners of Central and Northern Pennsylvania, Ben Franklin Technology Partners, 1855 Capital Partners, Product10x Accelerator",7,"Asia-Pacific (APAC), Australasia",Education,,,,,,Education,"Sydney, New South Wales, Australia",
280 Earth,https://www.crunchbase.com/organization/280-earth,Growing,Private,For Profit,1-10,,Series B,2024-05-20,,2018-01-01,year,Active,,,2,1,Early Stage Venture,50000000,USD,50000000,50000000,USD,50000000,Series B,50000000,USD,50000000,50000000,USD,50000000,"Alphabet, Builders VC, X, the moonshot factory, Gideon Yu",4,"San Francisco Bay Area, Silicon Valley, West Coast","Manufacturing, Science and Engineering, Software, Sustainability",,High,,,,"Environmental Engineering, Industrial Manufacturing, Manufacturing, Software, Sustainability","Mountain View, California, United States",
Arcade,https://www.crunchbase.com/organization/arcade-1b6a,,Private,For Profit,1-10,,Seed,2022-09-29,,2021-01-01,year,Active,,,3,2,Seed,5000000,USD,5000000,5000000,USD,5000000,Seed,7500000,USD,7500000,7500000,USD,7500000,"Sequoia Capital, Upfront Ventures, Bond, Foundation Capital, Jonathan Widawski",9,"San Francisco Bay Area, West Coast, Western US","Data and Analytics, Design, Other",,,,,,"Product Design, Product Management, Product Research","San Francisco, California, United States",
Aeon,https://www.crunchbase.com/organization/aeon-9233,,Private,For Profit,1-10,,Pre-Seed,2023-11-28,,2023-11-01,month,Active,,,2,1,Seed,4600000,USD,4600000,4600000,USD,4600000,Pre-Seed,4600000,USD,4600000,4600000,USD,4600000,"Quiet Capital, Silent Ventures, MaC Venture Capital, Nkechi Iregbulem",4,Southern US,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Hardware, Information Technology, Manufacturing, Science and Engineering, Software",,,,,,"Aerospace, Artificial Intelligence (AI), Computer Vision, Intelligent Systems, Manufacturing, Military, National Security","Austin, Texas, United States",
Haruko,https://www.crunchbase.com/organization/haruko,,Private,For Profit,1-10,,Series A,2024-07-15,,2021-05-07,day,Active,,,3,2,Early Stage Venture,6000000,USD,6000000,6000000,USD,6000000,Series A,16133160,USD,16133160,16133160,USD,16133160,"White Star Capital, Portage Ventures, MMC Ventures",3,"Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Financial Services, FinTech","London, England, United Kingdom",
RYZE Superfoods,https://www.crunchbase.com/organization/ryze-superfoods,Growing,Private,For Profit,1-10,,Seed,2022-03-01,,2020-01-01,year,Active,,,2,2,Seed,1500000,USD,1500000,1500000,USD,1500000,Seed,2150000,USD,2150000,2150000,USD,2150000,PS27 Ventures,1,"Greater Boston Area, East Coast, New England","Commerce and Shopping, Food and Beverage",,,,,,"E-Commerce, Food and Beverage","Boston, Massachusetts, United States",
Nob Hill Therapeutics,https://www.crunchbase.com/organization/nob-hill-therapeutics,,Private,For Profit,1-10,,Series A,2024-08-06,,2016-01-01,year,Active,,,,5,Early Stage Venture,3000000,USD,3000000,3000000,USD,3000000,Series A,3207500,USD,3207500,3232500,USD,3232500,"VIC Technology Venture Development, Tech Coast Angels, New Mexico Angels, Tramway Venture Partners, New Mexico Economic Development Department",5,Western US,"Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Life Science, Pharmaceutical","Albuquerque, New Mexico, United States",
Herself,https://www.crunchbase.com/organization/herself-health,,Private,For Profit,1-10,,Venture - Series Unknown,2024-03-26,,2022-01-01,year,Active,,,1,3,,36999969,USD,36999969,36999969,USD,36999969,Venture - Series Unknown,69999969,USD,69999969,69999969,USD,69999969,"Juxtapose, Michael Cline, Accretive",3,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US","Community and Lifestyle, Health Care",,,,,,"Health Care, Medical, Personal Health, Primary and Urgent Care, Women's","Saint Paul, Minnesota, United States",
Banza,https://www.crunchbase.com/organization/banza,,Private,For Profit,1-10,,Series B,2019-11-12,,2014-01-01,year,Active,,,3,5,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series B,28800000,USD,28800000,28800000,USD,28800000,"Ann Arbor SPARK, Rosecliff Ventures, RSE Ventures, Endeavor Catalyst, Enlightened Hospitality Investments",12,"Greater Detroit Area, Great Lakes, Midwestern US","Consumer Goods, Food and Beverage, Manufacturing",,,,,,"Consumer Goods, Food and Beverage, Food Processing, Manufacturing, Organic Food","Detroit, Michigan, United States",
Retym,https://www.crunchbase.com/organization/retym,,Private,For Profit,1-10,,Venture - Series Unknown,2023-05-24,,2020-01-01,year,Active,,,2,1,,40399970,USD,40399970,40399970,USD,40399970,Venture - Series Unknown,40399970,USD,40399970,40399970,USD,40399970,,,"San Francisco Bay Area, Silicon Valley, West Coast","Hardware, Manufacturing, Science and Engineering",,,,,,"Manufacturing, Semiconductor, Telecommunications","Cupertino, California, United States",
Felt,https://www.crunchbase.com/organization/felt-a8a5,,Private,For Profit,1-10,,Series A,2022-05-31,,2021-01-01,year,Active,,,2,2,Early Stage Venture,15000000,USD,15000000,15000000,USD,15000000,Series A,19500000,USD,19500000,19500000,USD,19500000,"Moxxie Ventures, Scott Belsky, Kevin Hartz, Bain Capital Ventures, Darian Shirazi",19,"San Francisco Bay Area, West Coast, Western US","Internet Services, Software",,,,,,"Internet, Internet of Things, Software","Oakland, California, United States",
Stader Labs,https://www.crunchbase.com/organization/stader-labs,Growing,Private,For Profit,1-10,,Venture - Series Unknown,2022-01-20,,2021-01-01,year,Active,,,2,2,,12500000,USD,12500000,12500000,USD,12500000,Venture - Series Unknown,16500000,USD,16500000,16500000,USD,16500000,"Amber Group, Accel, Figment, LedgerPrime, Blockchain.com",28,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Blockchain and Cryptocurrency, Financial Services, Other",,,,,,"Asset Management, Blockchain, Financial Services, FinTech","Singapore, Central Region, Singapore",
Reflect,https://www.crunchbase.com/organization/reflect-42d0,,Private,For Profit,1-10,Was Acquired,Seed,2021-01-22,,2019-01-01,year,Active,,,2,2,M&A,1700000,USD,1700000,1700000,USD,1700000,Seed,1850000,USD,1850000,1850000,USD,1850000,"Y Combinator, Soma Capital, Derrick Li, Battery Ventures, Craft Ventures",6,"Greater Philadelphia Area, Great Lakes, Northeastern US",Software,,,,,,"Developer Tools, Productivity Tools, Software","Philadelphia, Pennsylvania, United States",
Plenty,https://www.crunchbase.com/organization/plenty-546a,,Private,For Profit,1-10,,Seed,2024-05-09,,2022-01-01,year,Active,,,2,2,Seed,5000000,USD,5000000,5000000,USD,5000000,Seed,7750000,USD,7750000,7750000,USD,7750000,"Inovia Capital, Garage Capital, Comma Capital, Charge Ventures, Interplay",13,"San Francisco Bay Area, West Coast, Western US","Financial Services, Lending and Investments",,,,,,"Financial Services, FinTech, Funding Platform, Wealth Management","San Francisco, California, United States",
Dots,https://www.crunchbase.com/organization/dots-002d,,Private,For Profit,1-10,,Seed,2023-07-01,,2021-04-04,day,Active,,,2,3,Seed,3000000,USD,3000000,3000000,USD,3000000,Seed,5926000,USD,5926000,5926000,USD,5926000,"Y Combinator, Soma Capital, Global Founders Capital, Liquid 2 Ventures, Clocktower Technology Ventures",12,"San Francisco Bay Area, West Coast, Western US","Commerce and Shopping, Financial Services, Payments, Software",,,,,,"E-Commerce, FinTech, Marketplace, Transaction Processing","San Francisco, California, United States",
Credit Pulse,https://www.crunchbase.com/organization/creditpulse,,Private,For Profit,1-10,,Seed,2024-08-29,,2023-11-01,month,Active,,,1,2,Seed,3000000,USD,3000000,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,Forum Ventures,1,"Greater Denver Area, Western US","Financial Services, Professional Services, Software",,,,,,"Accounting, Financial Services, FinTech, SaaS, Software","Denver, Colorado, United States",
Evergreen Climate Innovations,https://www.crunchbase.com/organization/clean-energy-trust-2,Growing,Private,Non-profit,1-10,,Grant,2023-11-09,Venture Capital,2010-01-01,year,Active,,"Early Stage Venture, Seed",3,2,,750000,USD,750000,,,,,,,,1049703,USD,1049703,"US Department of Commerce, Economic Development Administation",1,"Greater Chicago Area, Great Lakes, Midwestern US","Energy, Financial Services, Lending and Investments, Sustainability",,,,,,"Clean Energy, CleanTech, Impact Investing, Renewable Energy","Chicago, Illinois, United States",45
qomodo,https://www.crunchbase.com/organization/qomodo,,Private,For Profit,1-10,,Pre-Seed,2023-11-07,,2023-01-01,year,Active,,,1,1,Seed,34500000,EUR,36903448,34500000,EUR,36903448,Pre-Seed,34500000,EUR,36903448,34500000,EUR,36903448,"Exor Ventures, Octopus Ventures, Plug and Play, Notion Capital, Fasanara Capital",26,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Financial Services,,,,,,"Finance, Financial Services, FinTech","Milan, Lombardia, Italy",
Ecomtent,https://www.crunchbase.com/organization/ecomtent,,Private,For Profit,1-10,,Pre-Seed,2024-09-10,,2022-10-01,day,Active,,,1,4,Seed,850000,USD,850000,850000,USD,850000,Pre-Seed,1160000,USD,1160000,1370000,USD,1370000,"Techstars, MaRS Investment Accelerator Fund, eBay Ventures, Mark Evans",4,Great Lakes,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), E-Commerce, Generative AI, Software","Toronto, Ontario, Canada",
Langdock,https://www.crunchbase.com/organization/langdock,Growing,Private,For Profit,1-10,,Seed,2024-04-19,,2023-01-01,year,Active,,,3,2,Seed,3000000,USD,3000000,3000000,USD,3000000,Seed,3500000,USD,3500000,3500000,USD,3500000,"Y Combinator, General Catalyst, La Famiglia, Hanno Renner, Johannes Reck",7,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Database, Software","Berlin, Berlin, Germany",
Highlight,https://www.crunchbase.com/organization/highlight-9498,,Private,For Profit,1-10,,Seed,2023-08-15,,2020-01-01,year,Active,,,2,3,Seed,8000000,USD,8000000,8000000,USD,8000000,Seed,8500000,USD,8500000,8500000,USD,8500000,"Y Combinator, NEO, Afore Capital, Liquid 2 Ventures, Craft Ventures",13,"San Francisco Bay Area, West Coast, Western US",Software,,,,,,"Developer Tools, Open Source, Software","San Francisco, California, United States",
Crown Affair,https://www.crunchbase.com/organization/crown-affair,Growing,Private,For Profit,1-10,,Debt Financing,2024-05-23,,2019-01-01,year,Active,,,1,8,Private Equity,1600000,USD,1600000,,,,Private Equity,6800000,USD,6800000,10400000,USD,10400000,"Alumni Ventures, Greycroft, True Beauty Ventures, Brand Foundry Ventures, Montage Ventures",19,"Greater New York Area, East Coast, Northeastern US","Consumer Goods, Health Care",,,,,,"Beauty, Consumer Goods, Personal Health","New York, New York, United States",
Guardian Agriculture,https://www.crunchbase.com/organization/kiwi-technologies,Growing,Private,For Profit,1-10,,Grant,2024-03-04,,2017-01-01,year,Active,,,2,5,,200000,USD,200000,14999973,USD,14999973,Venture - Series Unknown,51496973,USD,51496973,51696973,USD,51696973,"Leaps by Bayer, The E14 Fund, Fall Line Capital, Pillar VC, Cavallo Ventures",8,"Greater Boston Area, East Coast, New England","Agriculture and Farming, Consumer Electronics, Consumer Goods, Hardware, Information Technology, Science and Engineering, Software, Transportation",,,,,,"Agriculture, AgTech, Drones, Information Technology, Logistics, Robotics","Malden, Massachusetts, United States",
