Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Happy Pay,https://www.crunchbase.com/organization/happy-pay-8465,,Private,For Profit,1-10,,Pre-Seed,2024-09-17,,2021-01-01,year,Active,,,4,2,Seed,32000000,ZAR,1815723,32000000,ZAR,1815723,Pre-Seed,2015723,USD,2015723,2015723,USD,2015723,"Equitable Ventures, Felix Strategic Investments, DotExe Ventures, Launch Africa, 4Di Capital",6,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Financial Services",,,,,,"Finance, Financial Services, Shopping","Cape Town, NA - South Africa, South Africa",
RevBio,https://www.crunchbase.com/organization/launchpad-medical,,Private,For Profit,11-50,,Grant,2024-09-17,,2014-07-16,day,Active,,,5,22,,2400000,USD,2400000,,,,Corporate Round,18511630,USD,18511630,40061630,USD,40061630,"National Institutes of Health, National Institute on Aging, MedTech Innovator, National Institute of Neurological Disorders and Stroke, Pacific Dental Services",15,"Greater Boston Area, East Coast, New England","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Health Care, Medical, Medical Device","Lowell, Massachusetts, United States",
Barrio Eléctrico,https://www.crunchbase.com/organization/barrio-eléctrico,,Private,For Profit,1-10,,Grant,2024-09-17,,2017-01-01,year,Active,,,,2,,21000000,USD,21000000,,,,,,,,21000000,USD,21000000,"US Department of Energy, Cleantech Open",2,Latin America,"Energy, Natural Resources, Sustainability",,,,,,"Renewable Energy, Solar","San Juan, NA - Puerto Rico, Puerto Rico",
Pickommerce,https://www.crunchbase.com/organization/pickommerce,,Private,For Profit,11-50,,Seed,2024-09-17,,2022-01-01,year,Active,,,3,1,Seed,3400000,USD,3400000,3400000,USD,3400000,Seed,3400000,USD,3400000,3400000,USD,3400000,"Fusion, Israel Innovation Authority, ZIM Integrated Shipping Services, IL Ventures, InNegev",5,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation",,,,,,"Artificial Intelligence (AI), Logistics, Robotics","Bosmat Tivon, Hefa, Israel",
Serán Bioscience,https://www.crunchbase.com/organization/serán-bioscience,,Private,For Profit,51-100,Was Acquired,Private Equity,2024-09-17,,2016-01-01,year,Active,,,2,2,M&A,200000000,USD,200000000,200000000,USD,200000000,Private Equity,200000000,USD,200000000,200000000,USD,200000000,"Bain Capital, Vivo Capital",2,"West Coast, Western US","Biotechnology, Health Care, Manufacturing, Science and Engineering",,,,,,"Biotechnology, Clinical Trials, Manufacturing, Pharmaceutical","Bend, Oregon, United States",
Compellio,https://www.crunchbase.com/organization/compellio,,Private,For Profit,1-10,,Corporate Round,2024-09-17,,2014-01-01,year,Active,,,1,2,,,,,,,,Corporate Round,,,,117000,EUR,126656,"European Commission, Uni.systems",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Information Technology, Internet Services, Other, Software",,,,,,"Blockchain, Information Technology, Software, Web3","Luxembourg, Luxembourg, Luxembourg",
Premium Peanut,https://www.crunchbase.com/organization/premium-peanut,Growing,Private,For Profit,251-500,,Debt Financing,2024-09-17,,2014-01-01,year,Active,,,,3,,10000000,USD,10000000,1567800,USD,1567800,Venture - Series Unknown,2175300,USD,2175300,12175300,USD,12175300,,,"East Coast, Southern US","Agriculture and Farming, Consumer Goods",,High,,,,"Agriculture, Consumer Goods, Farming","Douglas, Georgia, United States",
Orlando Science Center,https://www.crunchbase.com/organization/orlando-science-center,Growing,Private,For Profit,101-250,,Grant,2024-09-17,,1955-01-01,year,Active,,,1,3,,45000,USD,45000,,,,,,,,1040000,USD,1040000,"Bank of America, NASA, The Duke Energy Foundation",3,"East Coast, Southern US","Education, Software, Travel and Tourism",,High,,,,"E-Learning, Education, Museums and Historical Sites","Orlando, Florida, United States",
Endomimetics,https://www.crunchbase.com/organization/endomimetics,Growing,Private,For Profit,1-10,,Grant,2024-09-17,,2007-01-01,day,Active,,,,2,,2800000,USD,2800000,,,,,,,,3092000,USD,3092000,"National Institutes of Health, Small Business Innovation Research",2,Southern US,"Biotechnology, Health Care, Manufacturing, Science and Engineering",,High,,,,"Biopharma, Biotechnology, Manufacturing","Birmingham, Alabama, United States",
Fieldston Power,https://www.crunchbase.com/organization/fieldston-power,,Private,For Profit,,,Seed,2024-09-17,,2024-01-01,year,Active,,,,1,Seed,600000,USD,600000,600000,USD,600000,Seed,600000,USD,600000,600000,USD,600000,,,"Greater New York Area, East Coast, Northeastern US","Energy, Sustainability",,,,,,"Battery, Electrical Distribution, Renewable Energy, Sustainability","Bronx, New York, United States",
CREST,https://www.crunchbase.com/organization/crest,,Private,Non-profit,251-500,,Grant,2024-09-17,,2006-01-01,year,Active,,,,1,,,,,,,,,,,,,,,"Foreign, Commonwealth & Development Office",1,"Europe, Middle East, and Africa (EMEA)",Other,,,,,,Association,"Slough, Buckinghamshire, United Kingdom",
Loop Financial,https://www.crunchbase.com/organization/loop-financial-ea47,,Private,For Profit,11-50,,Seed,2024-09-17,,2020-01-01,year,Active,,,1,2,Seed,6400000,CAD,4708427,6400000,CAD,4708427,Seed,6400000,CAD,4708427,6400000,CAD,4708427,"Luge Capital, Mistral Venture Partners, Wedbush Ventures, Graphite Ventures, Archangel Network of Funds",8,Great Lakes,"Financial Services, Lending and Investments, Payments",,,,,,"Credit Cards, Finance, Financial Services","Toronto, Ontario, Canada",
Paterna Biosciences,https://www.crunchbase.com/organization/paterna-biosciences,,Private,For Profit,11-50,,Seed,2024-09-17,,2020-01-01,year,Active,,,4,2,Seed,,,,,,,Seed,,,,,,,IVIRMA GLOBAL,1,Western US,"Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Health Care, Life Science, Medical","Salt Lake City, Utah, United States",
Freda,https://www.crunchbase.com/organization/freda-165c,,Private,For Profit,11-50,,Seed,2024-09-17,,2022-01-01,year,Active,,,,2,Seed,,,,,,,Seed,,,,,,,"Graphit NeoTaste, FoodLabs, Combination Ventures",3,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Food and Beverage, Manufacturing",,,,,,"E-Commerce, Food and Beverage, Manufacturing","Passau, Bayern, Germany",
BlackPoint IT Services,https://www.crunchbase.com/organization/blackpoint-it-services,,Private,For Profit,51-100,Made Acquisitions,Private Equity,2024-09-17,,1977-01-01,day,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Agellus Capital,1,"Greater Seattle Area, West Coast, Western US",Information Technology,,,,,,Information Technology,"Kent, Washington, United States",
Forge,https://www.crunchbase.com/organization/forge-b71f,,Private,Non-profit,1-10,,Grant,2024-09-17,,2015-01-01,year,Active,,,,2,,30000,USD,30000,,,,,,,,180000,USD,180000,"Connecticut Department of Economic and Community Development, Cummings Foundation",2,"Greater Boston Area, East Coast, New England",Manufacturing,,,,,,Manufacturing,"Somerville, Massachusetts, United States",
Four Inc,https://www.crunchbase.com/organization/four-inc,,Private,For Profit,11-50,,Private Equity,2024-09-17,,2006-01-01,year,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Sverica Capital,1,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,"Herndon, Virginia, United States",
Bollegraaf Recycling Solutions,https://www.crunchbase.com/organization/bollegraaf-recycling-solutions,,Private,For Profit,51-100,Was Acquired,Private Equity,2024-09-17,,1961-01-01,year,Active,,,1,1,M&A,,,,,,,Private Equity,,,,,,,Summa Equity,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Manufacturing,,,,,,Manufacturing,"Appingedam, Groningen, The Netherlands",1
TANGI0,https://www.crunchbase.com/organization/tangi0,,Private,For Profit,11-50,,Corporate Round,2024-09-17,,2015-09-01,month,Active,,,1,4,,2300000,EUR,2558876,2300000,EUR,2558876,Corporate Round,2300000,EUR,2558876,2300000,EUR,2558876,"NetMind.AI, MassChallenge, Imperial Create Lab, X-PITCH",4,"Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Consumer Goods, Gaming, Hardware, Science and Engineering, Software, Transportation",,,,,,"Aerospace, Augmented Reality, Automotive, Consumer Electronics, Drones, Electronics, Gaming, Hardware, Virtual Reality","London, England, United Kingdom",
VENTTUP,https://www.crunchbase.com/organization/venttup,,Private,For Profit,1-10,,Seed,2024-09-17,,2021-01-01,year,Active,,,3,1,Seed,,,,,,,Seed,,,,,,,Unicorn India Ventures,1,Asia-Pacific (APAC),"Manufacturing, Other, Transportation",,,,,,"B2B, Infrastructure, Manufacturing, Supply Chain Management","Chennai, Tamil Nadu, India",
Nuvolog,https://www.crunchbase.com/organization/nuvolog,,Private,For Profit,1-10,,Pre-Seed,2024-09-17,,2024-02-01,month,Active,,,1,1,Seed,,,,,,,Pre-Seed,,,,,,,APY Ventures,1,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Software, Transportation",,,,,,"Logistics, SaaS, Software, Supply Chain Management","Istanbul, Istanbul, Turkey",
CleanArc Data Centers,https://www.crunchbase.com/organization/cleanarc-data-centers,,Private,For Profit,1-10,,Seed,2024-09-17,,,,Active,,,1,1,Seed,,,,,,,Seed,,,,,,,Snowhawk,1,,"Energy, Hardware, Information Technology, Sustainability",,,,,,"Data Center, Renewable Energy",,
Futuro Health,https://www.crunchbase.com/organization/futuro-health,,Private,Non-profit,11-50,,Grant,2024-09-17,,2020-01-01,year,Active,,,,1,,10200000,USD,10200000,,,,,,,,10200000,USD,10200000,Frederick A. DeLuca Foundation,1,"West Coast, Western US","Education, Health Care, Professional Services",,,,,,"Consulting, Education, Health Care, Wellness","Sacramento, California, United States",
Memebet,https://www.crunchbase.com/organization/memebet,,Private,For Profit,,,Initial Coin Offering,2024-09-17,,,,Active,,,,1,,240000,USD,240000,240000,USD,240000,Initial Coin Offering,240000,USD,240000,240000,USD,240000,,,,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Non-Fungible Token (NFT)",,
Ventura,https://www.crunchbase.com/organization/ventura-c42d,,Private,For Profit,11-50,,Pre-Seed,2024-09-17,,2024-05-28,day,Active,,,1,1,Seed,,,,,,,Pre-Seed,,,,,,,,,,,,,,,,,,
CSH,https://www.crunchbase.com/organization/cheap-summer-help-llc,,Private,For Profit,101-250,,Grant,2024-09-17,,2004-04-01,day,Active,,,1,1,,40000000,USD,40000000,,,,,,,,40000000,USD,40000000,MacKenzie Scott,1,"Greater New York Area, East Coast, Northeastern US",,,,,,,,"New York, New York, United States",
Deep Ink Ventures,https://www.crunchbase.com/organization/deep-ink-ventures,,Private,,,,Grant,2024-09-17,Venture Capital,,,Active,,Early Stage Venture,,1,,,,,,,,,,,,,,,Web3 Foundation,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,"Berlin, Berlin, Germany",
Kaatil,https://www.crunchbase.com/organization/kaatil,,Private,For Profit,1-10,,Seed,2024-09-17,,2021-01-01,year,Active,,,1,1,Seed,,,,,,,Seed,,,,,,,"Shivaan Ghai, Prajay Advisors, Romil Ratra",3,Asia-Pacific (APAC),"Commerce and Shopping, Food and Beverage, Other",,,,,,"B2B, E-Commerce, Food and Beverage","Mumbai, Maharashtra, India",
CVH Spirits,https://www.crunchbase.com/organization/cvh-spirits,,Private,For Profit,501-1000,,Secondary Market,2024-09-17,,2023-01-01,year,Active,,,,1,,69600000,GBP,91902662,,,,,,,,69600000,GBP,91902662,Campari Group,1,"Europe, Middle East, and Africa (EMEA)",Food and Beverage,,,,,,"Distillery, Food and Beverage, Wine And Spirits","East Kilbride, South Lanarkshire, United Kingdom",
Port of Friday Harbor,https://www.crunchbase.com/organization/port-of-friday-harbor,,Private,For Profit,11-50,,Grant,2024-09-17,,,,Active,,,,1,,7000000,USD,7000000,,,,,,,,7000000,USD,7000000,Washington State Department of Transportation,1,"West Coast, Western US","Government and Military, Sales and Marketing, Transportation",,,,,,"Government, Ports and Harbors, Public Relations, Shipping","Friday Harbor, Washington, United States",
Pinellas Education Foundation,https://www.crunchbase.com/organization/pinellas-education-foundation,,Private,Non-profit,11-50,,Grant,2024-09-17,,1986-01-01,year,Active,,,,1,,100000,USD,100000,,,,,,,,100000,USD,100000,The Duke Energy Foundation,1,"Tampa Bay Area, East Coast, Southern US","Education, Other, Social Impact",,,,,,"Education, Non Profit, Training","Largo, Florida, United States",
Regfyl,https://www.crunchbase.com/organization/regfyl,,Private,,1-10,,Pre-Seed,2024-09-17,,2023-01-01,year,Active,,,,1,Seed,1100000,USD,1100000,1100000,USD,1100000,Pre-Seed,1100000,USD,1100000,1100000,USD,1100000,"Africa Fintech Collective, Techstars, Digital Currency Group, RaliCap, Musha Ventures",5,"Europe, Middle East, and Africa (EMEA)","Financial Services, Payments, Privacy and Security, Professional Services, Software",,,,,,"Compliance, Fraud Detection, Software","Lagos, Lagos, Nigeria",
Neovantage Innovation Parks,https://www.crunchbase.com/organization/neovantage-innovation-parks,,Private,,11-50,,Debt Financing,2024-09-17,,2016-01-01,year,Active,,,,1,,3000000000,INR,35780186,,,,,,,,3000000000,INR,35780186,HSBC India,1,Asia-Pacific (APAC),"Biotechnology, Financial Services, Other, Science and Engineering",,,,,,"Biotechnology, Infrastructure, Leasing, Life Science","Hyderabad, Andhra Pradesh, India",
Tech Loop Agency,https://www.crunchbase.com/organization/tech-loop-agency,,Private,For Profit,,,Seed,2024-09-17,,2024-01-01,year,Active,,,,1,Seed,400000,USD,400000,400000,USD,400000,Seed,400000,USD,400000,400000,USD,400000,,,"Greater Philadelphia Area, East Coast, Southern US","Information Technology, Professional Services",,,,,,"Business Development, Business Information Systems","Newark, Delaware, United States",
The Wallet Group,https://www.crunchbase.com/organization/the-wallet-group,,Private,For Profit,11-50,,Seed,2024-09-17,,2022-01-01,year,Active,,,,1,Seed,416670,USD,416670,416670,USD,416670,Seed,416670,USD,416670,416670,USD,416670,,,"Greater Philadelphia Area, Great Lakes, Northeastern US","Financial Services, Lending and Investments, Payments",,,,,,"Credit Cards, Debit Cards, Financial Services","Conshohocken, Pennsylvania, United States",
Akur8,https://www.crunchbase.com/organization/akur8,Growing,Private,For Profit,101-250,Made Acquisitions,Series C,2024-09-16,,2019-07-01,month,Active,,,3,5,Late Stage Venture,120000000,USD,120000000,120000000,USD,120000000,Series C,186852107,USD,186852107,186852107,USD,186852107,"Partners Group, Guidewire Software, One Peak, Hedosophia, BlackFin Capital Partners",7,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Financial Services, Software",,Medium,,,,"Financial Services, FinTech, Insurance, InsurTech, Machine Learning, SaaS","Paris, Ile-de-France, France",
11x,https://www.crunchbase.com/organization/11x-ai,Growing,Private,For Profit,11-50,,Series A,2024-09-16,,2022-09-01,month,Active,,,1,2,Early Stage Venture,24000000,USD,24000000,24000000,USD,24000000,Series A,26000000,USD,26000000,26000000,USD,26000000,"Quiet Capital, Abstract Ventures, Lux Capital, Activant Capital, Benchmark",18,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Information Technology, Software","London, England, United Kingdom",
Wealth.com,https://www.crunchbase.com/organization/wealth-67af,Growing,Private,For Profit,11-50,,Series A,2024-09-16,,2021-01-01,year,Active,,,4,2,Early Stage Venture,30000000,USD,30000000,30000000,USD,30000000,Series A,46000000,USD,46000000,46000000,USD,46000000,"Google Ventures, Firebolt Ventures, Citi Ventures, Anthos Capital, 53 Stations",7,"Greater Phoenix Area, Western US","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Financial Services, FinTech, Machine Learning, Wealth Management","Phoenix, Arizona, United States",
TeamBridge,https://www.crunchbase.com/organization/teambridge,,Private,For Profit,11-50,,Series B,2024-09-16,,2019-01-01,year,Active,,,2,3,Early Stage Venture,28000000,USD,28000000,28000000,USD,28000000,Series B,31100000,USD,31100000,31100000,USD,31100000,"General Catalyst, Abstract Ventures, Liquid 2 Ventures, Mayfield Fund, BoxGroup",12,"San Francisco Bay Area, West Coast, Western US","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Business Process Automation (BPA), Human Resources, Project Management, SaaS, Software","San Francisco, California, United States",
Roots Automation,https://www.crunchbase.com/organization/roots-automation,Growing,Private,For Profit,51-100,,Series B,2024-09-16,,2018-10-01,day,Active,,,2,6,Early Stage Venture,22200000,USD,22200000,22200000,USD,22200000,Series B,43950000,USD,43950000,43950000,USD,43950000,"CRV, Harbert Growth Partners, MissionOG, Forum Ventures, Right Side Capital Management",10,"Greater New York Area, East Coast, Northeastern US","Hardware, Information Technology, Science and Engineering, Software",,,,,,"Information Technology, Robotics, SaaS","New York, New York, United States",
EasyDMARC,https://www.crunchbase.com/organization/easydmarc,Growing,Private,For Profit,51-100,,Series A,2024-09-16,,2018-02-01,day,Active,,,2,4,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series A,22300000,USD,22300000,22300000,USD,22300000,"Picsart, Radian Capital, Acrobator Ventures | Acrobator.vc, BANA Angels, KING. LUICIEFFER",6,"East Coast, Southern US","Information Technology, Internet Services, Messaging and Telecommunications, Privacy and Security",,,,,,"Cyber Security, Email, Information Technology, Internet of Things, Network Security","Dover, Delaware, United States",
BizAway,https://www.crunchbase.com/organization/bizaway,Growing,Private,For Profit,101-250,Made Acquisitions,Private Equity,2024-09-16,,2015-01-19,day,Active,,,3,7,Private Equity,35000000,EUR,38917731,35000000,EUR,38917731,Private Equity,51500000,EUR,57130642,61500000,EUR,68369527,"Illimity, Exor Ventures, Alma Mundi Ventures, Mayfair Equity Partners, GELLIFY",8,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Software, Travel and Tourism",,Medium,,,,"Business Travel, Software, Travel, Travel Agency","Spilimbergo, Friuli-Venezia Giulia, Italy",
Vero Networks,https://www.crunchbase.com/organization/vero-fiber-networks,Growing,Private,For Profit,51-100,,Venture - Series Unknown,2024-09-16,,2017-01-01,year,Active,,,4,3,,80000000,USD,80000000,80000000,USD,80000000,Venture - Series Unknown,92000000,USD,92000000,207000000,USD,207000000,"Hamilton Lane, Delta-v Capital",2,"Greater Denver Area, Western US","Hardware, Information Technology, Internet Services, Mobile",,Medium,,,,"Information Technology, Internet, Telecommunications, Wireless","Boulder, Colorado, United States",
Peratech,https://www.crunchbase.com/organization/peratech,,Private,For Profit,11-50,,Venture - Series Unknown,2024-09-16,,1996-01-01,year,Active,,,1,2,,23400000,GBP,30899655,23400000,GBP,30899655,Venture - Series Unknown,43299655,USD,43299655,43299655,USD,43299655,"Dark Matter Partners, M Ventures, Arie Capital",3,"Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Hardware, Manufacturing, Science and Engineering, Software",,,,,,"Electronics, Manufacturing, Nanotechnology, Sensor, Software","Richmond, Richmond upon Thames, United Kingdom",
DailyObjects,https://www.crunchbase.com/organization/dailyobjects-com,Growing,Private,For Profit,101-250,,Series B,2024-09-16,,2012-06-01,month,Active,,,2,4,Early Stage Venture,860000000,INR,10255762,860000000,INR,10255762,Series B,13568758,USD,13568758,13568758,USD,13568758,"SeedFund.in, Roots Ventures, Peyush Bansal, Unilazer Ventures, Phanindra Sama",5,Asia-Pacific (APAC),"Clothing and Apparel, Commerce and Shopping, Consumer Electronics, Design, Hardware, Mobile",,Medium,,,,"Consumer Electronics, E-Commerce, Fashion, Mobile","Gurgaon, Haryana, India",
Samp,https://www.crunchbase.com/organization/samp,,Private,For Profit,11-50,,Venture - Series Unknown,2024-09-16,,2019-01-01,year,Active,,,2,4,,6000000,EUR,6671611,6000000,EUR,6671611,Venture - Series Unknown,10000000,EUR,10578563,10000000,EUR,10578563,"Creative Destruction Lab (CDL), HTGF | High-Tech Gruenderfonds, Innovacom, Promus Ventures, AGORANOV",8,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Hardware, Software",,,,,,"3D Technology, Machine Learning, Software","Paris, Ile-de-France, France",
c/side,https://www.crunchbase.com/organization/c-side-c589,Growing,Private,For Profit,1-10,,Seed,2024-09-16,,2024-01-01,year,Active,,,1,2,Seed,6000000,USD,6000000,6000000,USD,6000000,Seed,7700000,USD,7700000,7700000,USD,7700000,"Scribble Ventures, MANTIS Venture Capital, Uncork Capital, Roar Ventures, Jason Warner",14,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Cyber Security, Information Technology, Network Security","San Francisco, California, United States",
AdvanSix,https://www.crunchbase.com/organization/advansix,Growing,Private,For Profit,1001-5000,,Grant,2024-09-16,,2016-01-01,year,Active,,,,1,,12000000,USD,12000000,,,,,,,,12000000,USD,12000000,U.S. Department of Agriculture,1,,"Manufacturing, Science and Engineering",,,,,,"Chemical, Manufacturing","New Jersey, Saint Patrick, Trinidad and Tobago",
Two Boxes,https://www.crunchbase.com/organization/two-boxes,,Private,For Profit,11-50,,Seed,2024-09-16,,2022-01-01,year,Active,,,2,2,Seed,5300000,USD,5300000,5300000,USD,5300000,Seed,9800000,USD,9800000,9800000,USD,9800000,"Matchstick Ventures, The House Fund, Range Ventures, Assembly Ventures, Vinyl Capital",6,"Greater Denver Area, Western US","Commerce and Shopping, Transportation",,,,,,"E-Commerce, Logistics, Supply Chain Management","Denver, Colorado, United States",
Smalt,https://www.crunchbase.com/organization/smalt-1400,,Private,For Profit,1-10,,Seed,2024-09-16,,2023-04-01,month,Active,,,2,2,Seed,8000000,EUR,8895481,8000000,EUR,8895481,Seed,12100000,EUR,13387647,12100000,EUR,13387647,"General Catalyst, Axel Springer, APX, La Famiglia, HEARTFELT",9,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Education, Software",,,,,,"EdTech, SaaS, Skill Assessment, Software, Training","Berlin, Berlin, Germany",
Patchstack,https://www.crunchbase.com/organization/webarx,Growing,Private,For Profit,11-50,,Series A,2024-09-16,,2017-09-13,day,Active,,,2,7,Early Stage Venture,5000000,USD,5000000,5000000,USD,5000000,Series A,5000000,USD,5000000,7160040,USD,7160040,"Google for Startups, European Innovation Council, LIFT99, TrueSight Ventures, Karma Ventures",14,"Europe, Middle East, and Africa (EMEA)","Apps, Information Technology, Privacy and Security, Software",,,,,,"Cyber Security, Open Source, Web Apps","London, England, United Kingdom",
PinPoint Analytics,https://www.crunchbase.com/organization/pinpoint-analytics,,Private,For Profit,11-50,,Seed,2024-09-16,,2021-01-01,year,Active,,,1,3,Seed,3200000,USD,3200000,3200000,USD,3200000,Seed,3850000,USD,3850000,3850000,USD,3850000,"MetaProp, HG Ventures, ComposeVC, Omaha Capital",4,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Real Estate, Software",,,,,,"Analytics, Construction, Machine Learning","Manalapan, New Jersey, United States",
Flink Food,https://www.crunchbase.com/organization/flink-food-gmbh,,Private,For Profit,251-500,Made Acquisitions,Venture - Series Unknown,2024-09-16,,2020-09-18,day,Active,,,5,6,,115000000,USD,115000000,115000000,USD,115000000,Venture - Series Unknown,1318334733,USD,1318334733,1353334733,USD,1353334733,"DoorDash, Mubadala, Target Global, Cherry Ventures, Bond",13,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Commerce and Shopping, Food and Beverage, Mobile, Software, Transportation",,,,,,"E-Commerce, Food and Beverage, Food Delivery, Grocery, Mobile Apps","Berlin, Berlin, Germany",
Sniffer Robotics,https://www.crunchbase.com/organization/sniffer-robotics-llc,,Private,For Profit,11-50,,Venture - Series Unknown,2024-09-16,,2016-12-01,day,Active,,,4,4,,535389,USD,535389,535389,USD,535389,Venture - Series Unknown,3075389,USD,3075389,3075389,USD,3075389,"Michigan Rise, Michigan Angel Fund, Naruhisa Nakagawa, Abhi Desai",4,"Great Lakes, Midwestern US","Consumer Electronics, Consumer Goods, Energy, Hardware, Information Technology, Natural Resources, Professional Services, Science and Engineering, Software, Sustainability",,,,,,"Drones, Environmental Consulting, Environmental Engineering, Information Services, Oil and Gas, Robotics, Sensor, Waste Management","Ann Arbor, Michigan, United States",
Supermaven,https://www.crunchbase.com/organization/supermaven,,Private,For Profit,,,Series A,2024-09-16,,2024-01-01,year,Active,,,,1,Early Stage Venture,12000000,USD,12000000,12000000,USD,12000000,Series A,12000000,USD,12000000,12000000,USD,12000000,"Bessemer Venture Partners, Denis Yarats, John Schulman",3,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,Artificial Intelligence (AI),,
Alpino,https://www.crunchbase.com/organization/alpino-c16f,,Private,For Profit,51-100,,Seed,2024-09-16,,2016-01-01,year,Active,,,6,2,Seed,100000000,INR,1192530,100000000,INR,1192530,Seed,100000000,INR,1192530,100000000,INR,1192530,"Paresh Ghelani, Shilpa Shetty",2,Asia-Pacific (APAC),"Commerce and Shopping, Food and Beverage",,,,,,"E-Commerce, Food and Beverage, Food Processing, Retail","Surat, Gujarat, India",
Deminor Litigation Funding,https://www.crunchbase.com/organization/deminor,,Private,For Profit,11-50,,Debt Financing,2024-09-16,,1990-01-01,year,Active,,,,1,,100000000,USD,100000000,,,,,,,,100000000,USD,100000000,Bryant Park Capital,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Administrative Services, Financial Services, Professional Services",,,,,,"Collection Agency, Compliance, Financial Services, Legal","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",
Daily Crunch,https://www.crunchbase.com/organization/daily-crunch,Growing,Private,For Profit,1-10,,Series A,2024-09-16,,2020-03-01,month,Active,,,1,2,Early Stage Venture,4000000,USD,4000000,4000000,USD,4000000,Series A,5138000,USD,5138000,5138000,USD,5138000,Launch Tennessee,1,Southern US,"Commerce and Shopping, Food and Beverage",,,,,,"Food and Beverage, Snack Food, Wholesale","Nashville, Tennessee, United States",
Find therapeutics,https://www.crunchbase.com/organization/find-therapeutics,,Private,For Profit,1-10,,Convertible Note,2024-09-16,,2020-05-01,day,Active,,,,2,Seed,11000000,CAD,8098185,,,,Seed,,,,11000000,CAD,8098185,"adMare Bio Innovations, Investissement Quebec, CTI Life Sciences Fund",3,,"Biotechnology, Science and Engineering",,,,,,Biotechnology,"Quebec, Quebec, Canada",
Symphera,https://www.crunchbase.com/organization/symphera,,Private,,1-10,,Seed,2024-09-16,,2023-01-01,year,Active,,,,1,Seed,2500000,EUR,2782517,2500000,EUR,2782517,Seed,2500000,EUR,2782517,2500000,EUR,2782517,"Bayern Kapital, HTGF | High-Tech Gruenderfonds, Carma Fund, UnternehmerTUM, Stern Stewart Ventures",6,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Health Care, Manufacturing",,,,,,"Manufacturing, Medical Device","München, Bayern, Germany",
