Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Treasure,https://www.crunchbase.com/organization/treasuredao,Growing,Private,For Profit,11-50,,Undisclosed,2022-09-22,,2021-09-04,day,Active,,,1,2,,3500000,USD,3500000,3500000,USD,3500000,Undisclosed,6500000,USD,6500000,6500000,USD,6500000,"Alchemy, StreamingFast, IOSG Ventures, IndiGG, Offchain Labs",11,,"Blockchain and Cryptocurrency, Financial Services, Gaming, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Gaming","Grand Cayman, Midland, Cayman Islands",1
Eden Green Technology,https://www.crunchbase.com/organization/eden-green-technology,Growing,Private,For Profit,51-100,,Undisclosed,2022-09-30,,2017-01-01,year,Active,,,2,2,,47000000,USD,47000000,47000000,USD,47000000,Undisclosed,59000000,USD,59000000,59000000,USD,59000000,,,"Dallas/Fort Worth Metroplex, Southern US","Agriculture and Farming, Sustainability",,,,,,"Agriculture, AgTech, Farming, Sustainability","Cleburne, Texas, United States",
Draper Goren Holm,https://www.crunchbase.com/organization/goren-holm-ventures-ghv,,Private,For Profit,1-10,,Undisclosed,2022-05-25,"Accelerator, Incubator, Venture Capital",2018-08-01,day,Active,,"Early Stage Venture, Seed, Venture",2,2,,,,,,,,Undisclosed,3000000,USD,3000000,3000000,USD,3000000,"Blockchain Founders Fund, Tim Draper, David Bleznak",3,"Greater Los Angeles Area, West Coast, Western US","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Financial Services, FinTech","Santa Monica, California, United States",19
Altris.AI,https://www.crunchbase.com/organization/altris-ai,Growing,Private,For Profit,11-50,,Undisclosed,2023-08-14,,2017-04-12,day,Active,,,3,3,,,,,,,,Undisclosed,1000000,USD,1000000,1000000,USD,1000000,"Artesian VC, Runa Capital, Brinc, Network.VC, Farmak",8,"Greater Chicago Area, Great Lakes, Midwestern US","Apps, Artificial Intelligence (AI), Biotechnology, Data and Analytics, Education, Health Care, Mobile, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Biotechnology, Education, Health Care, Machine Learning, Mobile, Mobile Apps","Chicago, Illinois, United States",
Ariel Re,https://www.crunchbase.com/organization/ariel-re,Growing,Private,For Profit,101-250,Was Acquired,Undisclosed,2023-03-06,,2005-01-01,year,Active,,,1,1,M&A,270000000,USD,270000000,270000000,USD,270000000,Undisclosed,270000000,USD,270000000,270000000,USD,270000000,,,,Financial Services,,,,,,Insurance,"Hamilton, Hamilton, Bermuda",
National Women's Soccer League,https://www.crunchbase.com/organization/national-women-s-soccer-league,Growing,Private,For Profit,101-250,,Undisclosed,2023-04-04,,2012-01-01,year,Active,,,,1,,125000000,USD,125000000,125000000,USD,125000000,Undisclosed,125000000,USD,125000000,125000000,USD,125000000,"Sixth Street, Sheryl Sandberg, Tom Bernthal, Rick Welts, Aly Wagner",8,"Greater Chicago Area, Great Lakes, Midwestern US","Commerce and Shopping, Events, Gaming, Media and Entertainment, Sports",,High,,,,"Events, Fantasy Sports, Shopping, Soccer, Sports","Chicago, Illinois, United States",
4P-Pharma,https://www.crunchbase.com/organization/4p-pharma,Growing,Private,For Profit,11-50,,Undisclosed,2024-04-29,,2014-01-01,year,Active,,,,2,,15000000,EUR,16071744,15000000,EUR,16071744,Undisclosed,15000000,EUR,16071744,15000000,EUR,16071744,Eurasante,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Biotechnology, Health Care, Science and Engineering",,High,,,,"Biotechnology, Clinical Trials, Health Care","Lille, Nord-Pas-de-Calais, France",
Red Thread Games,https://www.crunchbase.com/organization/red-thread-games,,Private,For Profit,11-50,,Undisclosed,2015-11-03,,2012-01-01,day,Active,,,1,1,,1300000,NOK,152943,1300000,NOK,152943,Undisclosed,1300000,NOK,152943,1300000,NOK,152943,Norwegian Film Institute,1,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Gaming,,,,,,"Gamification, Gaming, PC Games","Oslo, Oslo, Norway",
Genero,https://www.crunchbase.com/organization/genero,,Private,For Profit,11-50,,Undisclosed,2024-05-30,,2009-01-01,year,Active,,,2,4,,5000000,AUD,3314663,5000000,AUD,3314663,Undisclosed,15500000,AUD,11949995,15500000,AUD,11949995,"Acorn Capital, Ellerston Capital",2,"Asia-Pacific (APAC), Australasia","Advertising, Content and Publishing, Media and Entertainment, Music and Audio, Sales and Marketing, Software, Video",,,,,,"Advertising, Animation, Content, Film, Film Production, Music, Software, Video, Video Editing","Melbourne, Victoria, Australia",
NewStar Asset Management,https://www.crunchbase.com/organization/newstar-asset-management,,Private,For Profit,1-10,,Undisclosed,2024-08-19,,2021-01-01,year,Active,,,,1,,19100000,USD,19100000,19100000,USD,19100000,Undisclosed,19100000,USD,19100000,19100000,USD,19100000,,,"Greater Atlanta Area, East Coast, Southern US",Real Estate,,,,,,Real Estate,"Atlanta, Georgia, United States",
Couple,https://www.crunchbase.com/organization/couple-ae46,,Private,For Profit,11-50,,Undisclosed,2022-03-13,,2020-01-01,year,Active,,,,4,,2825000,USD,2825000,2825000,USD,2825000,Undisclosed,6100000,USD,6100000,6100000,USD,6100000,"World Media Group, LLC., World Media Group",2,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Dating, Information Technology, Machine Learning, Social","Basking Ridge, New Jersey, United States",
PolicyPal,https://www.crunchbase.com/organization/policypal,Growing,Private,For Profit,1-10,"Made Acquisitions, Was Acquired",Undisclosed,2020-09-14,,2016-01-01,year,Active,,,1,5,M&A,,,,,,,Undisclosed,20000000,USD,20000000,20000000,USD,20000000,"500 Global, Startupbootcamp FinTech Singapore, BlockWater Management, AMTD ASEAN-Solidarity Fund",4,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Financial Services,,,,,,"Finance, Financial Services, FinTech, Insurance","Singapore, Central Region, Singapore",
MrMandoob,https://www.crunchbase.com/organization/mr-mandoob,,Private,For Profit,101-250,,Undisclosed,2023-01-01,,2018-12-01,day,Active,,,3,3,,16000000,USD,16000000,16000000,USD,16000000,Undisclosed,20263333,USD,20263333,20263333,USD,20263333,,,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Software, Transportation",,,,,,"Courier Service, Delivery, Delivery Service, Food Delivery, Predictive Analytics","Riyadh, Ar Riyad, Saudi Arabia",
Sustainable Ocean Alliance,https://www.crunchbase.com/organization/sustainable-ocean-alliance,,Private,Non-profit,11-50,,Undisclosed,2022-06-27,Entrepreneurship Program,2015-01-01,year,Active,,,2,3,,15000000,USD,15000000,15000000,USD,15000000,Undisclosed,16000000,USD,16000000,17500000,USD,17500000,"Marc Benioff, Inclusive Capital Partners, Lynne Benioff, Maja Kristin, Pineapple Fund",5,"San Francisco Bay Area, West Coast, Western US","Other, Science and Engineering, Social Impact, Sustainability",,,,,,"Environmental Engineering, Non Profit","San Francisco, California, United States",42
Novobeing,https://www.crunchbase.com/organization/rocket-wellness,Growing,Private,For Profit,1-10,,Undisclosed,2024-01-23,,2020-08-01,month,Active,,,2,6,,,,,,,,Undisclosed,500000,USD,500000,1000000,USD,1000000,"ImpactAssets, ZeroTo510, Web3 Ventures",3,"Greater Boston Area, East Coast, New England","Hardware, Health Care, Software",,,,,,"Health Care, Medical, Software, Therapeutics, Virtual Reality, Wellness","Wakefield, Massachusetts, United States",
Curium,https://www.crunchbase.com/organization/curium-70e1,,Private,For Profit,11-50,,Undisclosed,2023-12-01,,2020-04-01,day,Active,,,3,6,,1030000,USD,1030000,1030000,USD,1030000,Undisclosed,2119355,USD,2119355,2577344,USD,2577344,"European Union, Enterprise Singapore, Elev8.VC",3,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Real Estate, Transportation",,,,,,"Autonomous Vehicles, Smart Cities","Singapore, Central Region, Singapore",
Banco Original,https://www.crunchbase.com/organization/banco-original,,Private,For Profit,1001-5000,,Undisclosed,2022-03-17,,2001-03-01,month,Active,,,,1,,500000000,BRL,99196508,500000000,BRL,99196508,Undisclosed,500000000,BRL,99196508,500000000,BRL,99196508,,,Latin America,"Financial Services, Internet Services, Lending and Investments",,,,,,"Banking, Finance, Internet, Online Portals","São Paulo, Sao Paulo, Brazil",
Caary,https://www.crunchbase.com/organization/caary-capital,,Private,For Profit,51-100,,Undisclosed,2022-12-15,,2019-10-04,day,Active,,,2,4,,2850000,CAD,2086862,2850000,CAD,2086862,Undisclosed,22880000,CAD,17902911,22880000,CAD,17902911,Zaeem Shaukat Mirza,1,Great Lakes,"Financial Services, Lending and Investments, Payments, Software",,,,,,"Credit Cards, Financial Services, FinTech, Lending, Payments, Software","Toronto, Ontario, Canada",
Knack,https://www.crunchbase.com/organization/knack-3,,Private,For Profit,11-50,,Undisclosed,2021-02-04,,2016-01-01,year,Active,,,4,3,,860000,USD,860000,860000,USD,860000,Undisclosed,2530000,USD,2530000,2530000,USD,2530000,"Arizona State University, Village Capital, Precursor Ventures, Miami Angels, Elysium Venture Capital",16,"Greater Miami Area, East Coast, Southern US","Education, Other, Software",$1M to $10M,,,,,"Consumer, E-Learning, EdTech, Education, Higher Education, Tutoring","Miami, Florida, United States",
Ripple Science,https://www.crunchbase.com/organization/ripple-science,,Private,For Profit,11-50,,Undisclosed,2023-11-21,,2016-08-04,day,Active,,,2,8,,,,,,,,Undisclosed,5050000,USD,5050000,5050000,USD,5050000,"Mercury, Invest Detroit, Revolution’s Rise of the Rest Seed Fund, M25, SpringTime Ventures",16,"Great Lakes, Midwestern US","Health Care, Software",,,,,,"Clinical Trials, Health Care, SaaS, Software","Ann Arbor, Michigan, United States",
Gracie Point,https://www.crunchbase.com/organization/gracie-point,,Private,For Profit,11-50,,Undisclosed,2020-01-24,,2010-12-09,day,Active,,,1,1,,50000000,USD,50000000,50000000,USD,50000000,Undisclosed,50000000,USD,50000000,50000000,USD,50000000,Hudson Structured Capital Management,1,"Greater New York Area, East Coast, Northeastern US","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",,,,,,"Banking, Bitcoin, Financial Services, FinTech, Insurance, InsurTech","New York, New York, United States",
Clip Health,https://www.crunchbase.com/organization/clip-health,,Private,For Profit,11-50,,Undisclosed,2021-10-01,,2014-05-01,month,Closed,,,2,17,,12948000,USD,12948000,12948000,USD,12948000,Undisclosed,50461010,USD,50461010,53731183,USD,53731183,"Y Combinator, Ground Squirrel Ventures",2,"San Francisco Bay Area, Silicon Valley, West Coast","Health Care, Manufacturing",,,,,,"Health Care, Hospital, Manufacturing, Medical","Fremont, California, United States",
CyberOwl,https://www.crunchbase.com/organization/cyberowl,,Private,For Profit,11-50,,Undisclosed,2023-12-21,,2016-01-01,year,Active,,,1,9,,,,,,,,Undisclosed,8612446,USD,8612446,8617743,USD,8617743,"Techstars, Creative Destruction Lab (CDL), 24 Haymarket, Mercia Asset Management, MEIF Proof-of-Concept & Early Stage Fund",9,"Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Data and Analytics, Hardware, Information Technology, Internet Services, Privacy and Security",,,,,,"Analytics, Computer, Cyber Security, Internet of Things, Network Security","London, England, United Kingdom",
MailInBlack,https://www.crunchbase.com/organization/mailinblack,Growing,Private,For Profit,11-50,Was Acquired,Undisclosed,2022-10-12,,2003-01-01,year,Active,,,1,3,M&A,50000000,EUR,48524845,50000000,EUR,48524845,Undisclosed,64875433,USD,64875433,64875433,USD,64875433,"Crédit Agricole, Caisse d’Epargne, Entrepreneur Venture, Start Me Up",4,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Information Technology, Privacy and Security, Software",,,,,,"Cyber Security, Software","Marseille, Provence-Alpes-Cote d'Azur, France",
Kanbrick,https://www.crunchbase.com/organization/kanbrick,Growing,Private,For Profit,1-10,Made Acquisitions,Undisclosed,2024-03-01,,2020-01-01,year,Active,,,1,1,,220000000,USD,220000000,220000000,USD,220000000,Undisclosed,220000000,USD,220000000,220000000,USD,220000000,,,"Greater Chicago Area, Great Lakes, Midwestern US","Other, Professional Services",,High,,,,"Business Development, Consulting, Professional Services","Chicago, Illinois, United States",
Holo,https://www.crunchbase.com/organization/holo,,Private,For Profit,11-50,Made Acquisitions,Undisclosed,2018-04-01,,2017-10-11,day,Active,,,2,2,,,,,,,,Undisclosed,20388500,USD,20388500,20388500,USD,20388500,Continue Capital,1,"Europe, Middle East, and Africa (EMEA)","Information Technology, Internet Services",,,,,,"Information Technology, Internet","Gibraltar, Gibraltar, Gibraltar",
L&S Mechanical,https://www.crunchbase.com/organization/l-s-mechanical,,Private,For Profit,251-500,Was Acquired,Undisclosed,2021-09-24,,1985-01-01,year,Active,,,,1,M&A,140750000,USD,140750000,140750000,USD,140750000,Undisclosed,140750000,USD,140750000,140750000,USD,140750000,,,"Dallas/Fort Worth Metroplex, Southern US","Consumer Electronics, Hardware, Real Estate",,,,,,"Building Material, Consumer Electronics, Heating, Ventilation, and Air Conditioning (HVAC), Real Estate","Richardson, Texas, United States",
Lendify,https://www.crunchbase.com/organization/lendify-ab,Growing,Private,For Profit,11-50,Was Acquired,Undisclosed,2020-12-30,,2014-04-09,day,Active,,,3,15,M&A,300000000,SEK,36590140,300000000,SEK,36590140,Undisclosed,103091998,USD,103091998,590402239,USD,590402239,"Insight Investment, Otiva, Kichi Invest, Anders Borg",4,"European Union (EU), Nordic Countries, Scandinavia","Financial Services, Other",,Medium,,,,"Finance, Financial Services, FinTech, Peer to Peer","Stockholm, Stockholms Lan, Sweden",
Mira,https://www.crunchbase.com/organization/mira-talktomira,,Private,For Profit,11-50,,Undisclosed,2022-12-10,,2020-01-01,year,Active,,,1,4,,,,,,,,Undisclosed,2700000,USD,2700000,2700000,USD,2700000,"Plug and Play, City Light Capital, nvp capital, Precursor Ventures, Flybridge",5,"Greater New York Area, East Coast, Northeastern US","Financial Services, Health Care, Information Technology",,,,,,"Health Care, Health Insurance, Information Technology, Wellness","New York, New York, United States",
Directo,https://www.crunchbase.com/organization/directo-9e1e,,Private,For Profit,11-50,,Undisclosed,2024-09-10,,2018-01-01,year,Active,,,,2,,2000000,AUD,1333572,2000000,AUD,1333572,Undisclosed,4300000,AUD,3058572,4300000,AUD,3058572,"Investible, Paul Sinclair AM, David Vaux, Leon Steinkoler",4,"Asia-Pacific (APAC), Australasia","Commerce and Shopping, Other",,,,,,"B2B, E-Commerce, Marketplace","Melbourne, Victoria, Australia",
ManaT Bio,https://www.crunchbase.com/organization/manat-bio,Growing,Private,For Profit,,,Undisclosed,2023-10-20,,2020-01-01,year,Active,,,,1,,72147626,USD,72147626,72147626,USD,72147626,Undisclosed,72147626,USD,72147626,72147626,USD,72147626,,,"Greater Baltimore-Maryland Area, East Coast, Southern US","Biotechnology, Health Care, Science and Engineering",,High,,,,"Biopharma, Biotechnology, Genetics, Health Care","Baltimore, Maryland, United States",
Hengfeng Bank,https://www.crunchbase.com/organization/hengfeng-bank,,Private,For Profit,10001+,,Undisclosed,2019-12-18,,1987-11-23,day,Active,,,,1,,100000000000,CNY,14275517488,100000000000,CNY,14275517488,Undisclosed,100000000000,CNY,14275517488,100000000000,CNY,14275517488,"United Overseas Bank, Nanshan Capital, Central Huijin Investment",3,Asia-Pacific (APAC),"Financial Services, Lending and Investments",,,,,,"Banking, Finance, Financial Services","Jinan, Shandong, China",
Schivo Medical,https://www.crunchbase.com/organization/schivo-medical,,Private,For Profit,251-500,Made Acquisitions,Undisclosed,2023-04-30,,1973-01-01,year,Active,,,1,1,,42000000,EUR,46245015,42000000,EUR,46245015,Undisclosed,42000000,EUR,46245015,42000000,EUR,46245015,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Design, Health Care, Manufacturing, Transportation",,,,,,"Machinery Manufacturing, Manufacturing, Medical Device, Product Design, Supply Chain Management","Waterford, Waterford, Ireland",
Deimos,https://www.crunchbase.com/organization/deimos-6d0d,,Private,For Profit,101-250,,Undisclosed,2024-06-13,,2018-01-01,year,Active,,,,1,,10000000,USD,10000000,10000000,USD,10000000,Undisclosed,10000000,USD,10000000,10000000,USD,10000000,,,"Europe, Middle East, and Africa (EMEA)","Information Technology, Software",,,,,,"Information Technology, Software","Cape Town, NA - South Africa, South Africa",1
Servafri,https://www.crunchbase.com/organization/servafri,,Private,For Profit,11-50,,Undisclosed,2024-08-20,,2024-01-25,day,Active,,,3,2,,500000,USD,500000,500000,USD,500000,Undisclosed,501000,USD,501000,501000,USD,501000,,,"Greater Philadelphia Area, East Coast, Southern US","Information Technology, Internet Services, Software",,,,,,"Information Technology, Internet, Software","Middletown, Delaware, United States",
Overeality,https://www.crunchbase.com/organization/overeality,,Private,For Profit,11-50,,Undisclosed,2022-11-27,,2015-01-01,year,Active,,,,2,,,,,,,,Undisclosed,5000000,USD,5000000,5000000,USD,5000000,"Foresight Ventures, DHVC",2,"San Francisco Bay Area, Silicon Valley, West Coast","Blockchain and Cryptocurrency, Community and Lifestyle, Gaming, Media and Entertainment, Other, Software",,,,,,"Blockchain, Gaming, Metaverse, Social","Palo Alto, California, United States",
Brand New Day,https://www.crunchbase.com/organization/brand-new-day,,Private,For Profit,51-100,"Made Acquisitions, Was Acquired",Undisclosed,2019-03-22,,2009-01-01,month,Active,,,2,2,M&A,25000000,EUR,28266250,25000000,EUR,28266250,Undisclosed,25000000,EUR,28266250,25000000,EUR,28266250,"De Hoge Dennen Capital, ASR Nederland, VvAA",3,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Financial Services,,,,,,"Financial Services, Wealth Management","Amsterdam, Noord-Holland, The Netherlands",
Longbridge Group Singapore,https://www.crunchbase.com/organization/longbridge-group-singapore,,Private,,101-250,,Undisclosed,2024-06-28,,2017-01-01,year,Active,,,1,1,,100000000,USD,100000000,100000000,USD,100000000,Undisclosed,100000000,USD,100000000,100000000,USD,100000000,SINGAPORE CONSORTIUM INVESTMENT MANAGEMENT LIMITED,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Financial Services,,,,,,Financial Services,"Singapore, Central Region, Singapore",
NGM Bio Holdings,https://www.crunchbase.com/organization/ngm-bio-holdings,,Private,For Profit,101-250,,Undisclosed,2024-07-17,,2024-01-01,year,Active,,,,1,,73223979,USD,73223979,73223979,USD,73223979,Undisclosed,73223979,USD,73223979,73223979,USD,73223979,,,"San Francisco Bay Area, West Coast, Western US","Biotechnology, Science and Engineering",,,,,,Biotechnology,"San Francisco, California, United States",
ADACEN,https://www.crunchbase.com/organization/adacen,,Private,,11-50,,Undisclosed,2023-10-05,,2018-01-01,year,Active,,,,1,,335000000,USD,335000000,335000000,USD,335000000,Undisclosed,335000000,USD,335000000,335000000,USD,335000000,,,Western US,,,,,,,,"Albuquerque, New Mexico, United States",
Compare.com,https://www.crunchbase.com/organization/comparenow-com,,Private,For Profit,11-50,Was Acquired,Undisclosed,2018-11-01,,2013-03-01,day,Active,,,1,3,M&A,25000000,USD,25000000,25000000,USD,25000000,Undisclosed,175000000,USD,175000000,185000000,USD,185000000,"Admiral Group, Henry Engelhardt",2,"East Coast, Southern US","Commerce and Shopping, Financial Services, Transportation",,,,,,"Auto Insurance, Automotive, Insurance, Price Comparison","Richmond, Virginia, United States",
TETRIS,https://www.crunchbase.com/organization/tetris,,Private,For Profit,11-50,,Undisclosed,2022-02-16,,2006-01-01,year,Active,,,,1,,534693293,USD,534693293,534693293,USD,534693293,Undisclosed,534693293,USD,534693293,534693293,USD,534693293,,,"Asia-Pacific (APAC), Western US","Gaming, Health Care, Sports",,,,,,"Fitness, Gaming, Health Care, Sports","Honolulu, Hawaii, United States",
dimply,https://www.crunchbase.com/organization/dimply,Growing,Private,For Profit,11-50,,Undisclosed,2024-03-10,,2020-03-01,month,Active,,,3,5,,,,,,,,Undisclosed,4675000,EUR,5065292,4675000,EUR,5065292,"Enterprise Ireland, Ray Nolan, John Purdy",3,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Data and Analytics, Design, Financial Services, Information Technology, Lending and Investments, Software",,High,,,,"Banking, Data Integration, Embedded Software, Financial Services, FinTech, Information Technology, SaaS, Software, UX Design","Dublin, Dublin, Ireland",
TradersClub,https://www.crunchbase.com/organization/tradersclub,,Private,For Profit,251-500,Made Acquisitions,Undisclosed,2021-07-28,,2016-09-01,day,Active,,,1,2,,,,,,,,Undisclosed,,,,72000000,BRL,12782275,"2TM, Edison Ticle, Diogo Roberte, Alexandre Sabanai",4,Latin America,"Financial Services, Information Technology, Internet Services",,,,,,"Financial Services, FinTech, Information Technology, Internet","São Paulo, Sao Paulo, Brazil",4
True Gamers,https://www.crunchbase.com/organization/true-gamers,Growing,Private,Non-profit,11-50,,Undisclosed,2024-01-23,,,,Active,,,,1,,45000000,USD,45000000,45000000,USD,45000000,Undisclosed,45000000,USD,45000000,45000000,USD,45000000,Nawaf Albishri,1,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Gaming, Sports",,High,,,,"Gaming, PC Games, Sports","Al Satwa, Dubai, United Arab Emirates",
DocPrime,https://www.crunchbase.com/organization/docprime,,Private,For Profit,101-250,,Undisclosed,2018-09-17,,2018-08-01,month,Active,,,1,1,,50000000,USD,50000000,50000000,USD,50000000,Undisclosed,50000000,USD,50000000,50000000,USD,50000000,PolicyBazaar,1,Asia-Pacific (APAC),"Financial Services, Health Care, Sports",,,,,,"Fitness, Health Care, Health Insurance","Haryana, Haryana, India",1
EV Co,https://www.crunchbase.com/organization/4-wheel-passenger-electric-vehicle-co,Growing,Private,For Profit,,,Undisclosed,2022-07-07,,2022-01-01,year,Active,,,,1,,38500000000,INR,485977032,38500000000,INR,485977032,Undisclosed,38500000000,INR,485977032,38500000000,INR,485977032,"British International Investment, Mahindra & Mahindra",2,Asia-Pacific (APAC),Transportation,,High,,,,"Automotive, Electric Vehicle, Transportation","Mumbai, Maharashtra, India",
eatOS - Restaurants Made Simple,https://www.crunchbase.com/organization/eatos,Growing,Private,For Profit,51-100,,Undisclosed,2020-10-07,,2017-05-09,day,Active,,,2,7,,,,,,,,Undisclosed,4170000,USD,4170000,4170000,USD,4170000,"ideaTree Inc., Akash OP Aurora, SuperNova",3,"Greater Miami Area, East Coast, Southern US","Apps, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Financial Services, Hardware, Information Technology, Mobile, Payments, Science and Engineering, Software, Travel and Tourism",,,,,,"Artificial Intelligence (AI), Hospitality, Information Technology, Machine Learning, Mobile Apps, Payments, Predictive Analytics, Retail Technology, SaaS, Software","Miami, Florida, United States",
Mead & Hunt,https://www.crunchbase.com/organization/mead-hunt,Growing,Private,For Profit,1001-5000,Made Acquisitions,Undisclosed,2024-04-05,,1900-01-01,year,Active,,,1,5,,3134169,USD,3134169,3134169,USD,3134169,Undisclosed,9964608,USD,9964608,9964608,USD,9964608,,,"Great Lakes, Midwestern US","Energy, Real Estate, Science and Engineering, Sustainability",,Medium,,,,"Architecture, Civil Engineering, Construction, Hydroelectric","Middleton, Wisconsin, United States",
Silencio Network LLC,https://www.crunchbase.com/organization/silencio-network,,Private,For Profit,1-10,,Undisclosed,2024-04-04,,2023-05-16,day,Active,,,,2,,,,,,,,Undisclosed,1000000,USD,1000000,1000000,USD,1000000,"Blockchain Founders Fund, Borderless Capital, MV Global, Moonrock Capital",4,"Greater Philadelphia Area, East Coast, Southern US","Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Other, Payments, Software",,,,,,"Big Data, Blockchain, Cryptocurrency, Database","Wilmington, Delaware, United States",
InstaVR,https://www.crunchbase.com/organization/candlify-technologies,,Private,For Profit,11-50,,Undisclosed,2023-06-05,,2015-12-01,day,Active,,,1,3,,1000000000,CNY,140726147,1000000000,CNY,140726147,Undisclosed,147726147,USD,147726147,147726147,USD,147726147,"The Venture Reality Fund/VRF, STRIVE, ITOCHU Technology Ventures, Colopl Next, YJ Capital",6,Asia-Pacific (APAC),"Consumer Electronics, Data and Analytics, Hardware, Information Technology, Software",$10M to $50M,,,,,"Analytics, Information Technology, Virtual Reality, Wearables","Tokyo, Tokyo, Japan",
Permission.io,https://www.crunchbase.com/organization/permission-io,,Private,For Profit,11-50,,Undisclosed,2021-12-15,,2018-01-01,year,Active,,,1,4,,2500000,USD,2500000,2500000,USD,2500000,Undisclosed,8824629,USD,8824629,13368682,USD,13368682,,,"Greater San Diego Area, West Coast, Western US","Advertising, Sales and Marketing",,,,,,"Advertising, Digital Marketing","La Jolla, California, United States",
Orderlion,https://www.crunchbase.com/organization/orderlion,Growing,Private,For Profit,11-50,Made Acquisitions,Undisclosed,2023-12-18,,2018-01-01,year,Active,,,2,6,,,,,,,,Undisclosed,5101846,USD,5101846,5101846,USD,5101846,"ZAKA VC, Rockstart, seed + speed Ventures, Bloomhaus Ventures, tecnet equity",9,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Food and Beverage, Other, Transportation",,High,,,,"B2B, E-Commerce, Food and Beverage, Supply Chain Management","Vienna, Wien, Austria",
Fetch.AI,https://www.crunchbase.com/organization/fetch-ai,Growing,Private,For Profit,11-50,,Undisclosed,2023-10-04,,2017-01-01,year,Active,,,3,6,,,,,,,,Undisclosed,75907798,USD,75907798,75907798,USD,75907798,"Bitget, Outlier Ventures, DWF Labs, Cynegetic Investment Management, Blockwall",6,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Internet Services, Other, Payments, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Blockchain, Cryptocurrency, Internet, Machine Learning, Software","Cambridge, Cambridgeshire, United Kingdom",
Moneco,https://www.crunchbase.com/organization/moneco-fa83,,Private,For Profit,1-10,,Undisclosed,2024-05-01,,2022-01-01,year,Active,,,3,4,,,,,,,,Undisclosed,3300000,USD,3300000,3300000,USD,3300000,"Y Combinator, Kima Ventures, Soma Ventures",3,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Financial Services,,,,,,Financial Services,"Halles, Lorraine, France",
CnerG,https://www.crunchbase.com/organization/cnerg,,Private,For Profit,11-50,,Undisclosed,2024-05-01,,2020-03-24,day,Active,,,,3,,9200000000,KRW,6676296,9200000000,KRW,6676296,Undisclosed,16200000000,KRW,12030734,16200000000,KRW,12030734,"Brite Energy Partners, KB Investment, Hana Ventures, SGI Venture Capital, Quantum Ventures Korea",9,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Energy, Other, Software, Sustainability",,,,,,"Blockchain, Clean Energy, Renewable Energy, Service Industry, Software","Gwangju, Kwangju-jikhalsi, South Korea",
